"Year","FID_HRA_20","HRA2010v2_","burden","value","SE","CoV"
2019,8,"Bellevue-West","severely_burdened",1374.9395362495,329.738106935717,0.239820078077878
2019,9,"Black Diamond/Enumclaw/SE County","highly_burdened",1031.20332393757,685.871849489656,0.665117958377698
2019,9,"Black Diamond/Enumclaw/SE County","low_burden",2717.72042669598,1477.95202150495,0.543820477995873
2019,9,"Black Diamond/Enumclaw/SE County","severely_burdened",971.45179042708,357.488108922871,0.367993669316013
2019,10,"Bothell/Woodinville","highly_burdened",1218.40992869584,640.138078494002,0.525388100849761
2019,10,"Bothell/Woodinville","low_burden",2984.42381612389,1280.39510849016,0.429025898256338
2019,10,"Bothell/Woodinville","severely_burdened",1411.01285549397,396.239564824684,0.28081924504222
2019,11,"Burien","highly_burdened",2125.56797049011,1090.30926795254,0.512949613039727
2019,11,"Burien","low_burden",3390.96810881835,1535.87041588197,0.452929773030856
2019,11,"Burien","severely_burdened",1793.9570712909,551.347624504481,0.307336018976051
2019,12,"Capitol Hill/E.lake","highly_burdened",4915.80974583366,1693.84486467332,0.344570874840899
2019,12,"Capitol Hill/E.lake","low_burden",11065.5914253429,3230.00962467233,0.291896700367484
2019,12,"Capitol Hill/E.lake","severely_burdened",3130.17888148967,728.284752910517,0.232665537812306
2019,13,"Central Seattle","highly_burdened",2855.89984014227,1245.46082870066,0.436101018388173
2019,13,"Central Seattle","low_burden",6691.96282579555,2352.22708065688,0.351500320890865
2019,13,"Central Seattle","severely_burdened",2559.26762585806,675.10094847337,0.263786773080063
2019,14,"Covington/Maple Valley","highly_burdened",690.900565487761,589.890664736088,0.853799655410092
2019,14,"Covington/Maple Valley","low_burden",1694.52103006155,1196.45838015303,0.706074671796529
2019,14,"Covington/Maple Valley","severely_burdened",686.763178897214,316.22161573254,0.46045219873366
2019,15,"Delridge","highly_burdened",2094.25465429258,876.139628210273,0.418353912411967
2019,15,"Delridge","low_burden",2834.41433166023,1119.7574002749,0.395057768290006
2019,15,"Delridge","severely_burdened",1470.52770325944,400.241401303784,0.272175356109677
2019,16,"Des Moines/Normandy Park","highly_burdened",1929.00955131573,901.397408472138,0.467285093460174
2019,16,"Des Moines/Normandy Park","low_burden",2572.20841220304,1261.84705568846,0.490569523722115
2019,16,"Des Moines/Normandy Park","severely_burdened",1409.74516366009,432.996807087356,0.307145446034498
2019,17,"Downtown","highly_burdened",6294.61535468095,2149.07333419764,0.341414560398753
2019,17,"Downtown","low_burden",18321.9080884483,4682.15880041865,0.255549737386287
2019,17,"Downtown","severely_burdened",5446.63932728329,1157.79890209485,0.212571244858313
2019,18,"East Federal Way","highly_burdened",1406.10682314562,670.298144133743,0.476704993603695
2019,18,"East Federal Way","low_burden",2058.20806632244,1022.89380015,0.496982699119278
2019,18,"East Federal Way","severely_burdened",647.703698468899,252.591030978412,0.389979293889336
2019,19,"Fairwood","highly_burdened",649.684700635545,423.160077773802,0.65133144948596
2019,19,"Fairwood","low_burden",1026.82213438375,570.94665249051,0.556032669507232
2019,19,"Fairwood","severely_burdened",519.152647643579,165.504246779351,0.318796884751664
2019,20,"Fed Way-Central/Military Rd","highly_burdened",3079.05856189802,1411.82529433085,0.458524989359266
2019,20,"Fed Way-Central/Military Rd","low_burden",4985.54018763529,2135.91716946316,0.428422415440655
2019,20,"Fed Way-Central/Military Rd","severely_burdened",2595.34333260545,709.513013916074,0.273379250060068
2019,21,"Fed Way-Dash Point/Woodmont","highly_burdened",1321.89175685415,722.059169577391,0.54623169093342
2019,21,"Fed Way-Dash Point/Woodmont","low_burden",1962.50828185312,1039.44087696573,0.529649167128215
2019,21,"Fed Way-Dash Point/Woodmont","severely_burdened",1117.3959223338,361.053117833134,0.323120131921581
2019,22,"Fremont/Greenlake","highly_burdened",3686.070339784,1382.33863980746,0.375016891264334
2019,22,"Fremont/Greenlake","low_burden",9265.86548249672,2753.38417678182,0.297153480371907
2019,22,"Fremont/Greenlake","severely_burdened",2871.26631723816,716.721593515226,0.249618640114384
2019,23,"Issaquah","highly_burdened",777.46048149707,369.154860897832,0.474821382801337
2019,23,"Issaquah","low_burden",1608.88143654556,633.576281459349,0.393799236579983
2019,23,"Issaquah","severely_burdened",605.892809115843,196.603755730592,0.324486035768421
2019,24,"Kenmore/LFP","highly_burdened",1013.8802861287,539.424342473155,0.532039482228065
2019,24,"Kenmore/LFP","low_burden",2015.04418509064,900.808410477012,0.447041517571732
2019,24,"Kenmore/LFP","severely_burdened",672.984553786363,267.60763512535,0.397643056768137
2019,25,"Kent-East","highly_burdened",987.810825048513,594.611854479037,0.601949117585176
2019,25,"Kent-East","low_burden",1677.73847228313,863.794366057657,0.514856385740605
2019,25,"Kent-East","severely_burdened",823.870235004292,265.461541863162,0.322212808017975
2019,26,"Kent-SE","highly_burdened",2706.47727443382,1175.86417756233,0.434462978377792
2019,26,"Kent-SE","low_burden",3905.34277118566,1676.94753267824,0.429398296367497
2019,26,"Kent-SE","severely_burdened",2411.87891140208,593.386011312522,0.246026452035924
2019,27,"Kent-West","highly_burdened",1398.91849487994,633.511553577618,0.4528580870839
2019,27,"Kent-West","low_burden",2397.33417826896,983.04064863273,0.410055743393503
2019,27,"Kent-West","severely_burdened",1357.55965521339,329.469573890161,0.242692520085516
2019,28,"Kirkland","highly_burdened",1684.52517980255,894.547656722275,0.531038459648985
2019,28,"Kirkland","low_burden",5398.03721718425,1910.78518520973,0.353977771610557
2019,28,"Kirkland","severely_burdened",1437.64013655387,481.611733933492,0.335001591627756
2019,29,"Kirkland North","highly_burdened",881.026762232164,507.912696580067,0.576500871884099
2019,29,"Kirkland North","low_burden",2378.21381323589,912.40905718255,0.383653081192515
2019,29,"Kirkland North","severely_burdened",818.274527013324,267.169523329922,0.326503532139858
2019,30,"Mercer Isle/Pt Cities","highly_burdened",681.82200787681,405.236744786138,0.594343890494299
2019,30,"Mercer Isle/Pt Cities","low_burden",1829.33022252207,739.766353884324,0.404391916110379
2019,30,"Mercer Isle/Pt Cities","severely_burdened",710.706798799312,224.916038695608,0.31646811185089
2019,31,"NE Seattle","highly_burdened",3066.87965997499,1313.15159849746,0.428171869811212
2019,31,"NE Seattle","low_burden",5025.07018524573,2109.08278519223,0.419712104994031
2019,31,"NE Seattle","severely_burdened",4028.40540022102,753.319315284805,0.187001863130129
2019,32,"Newcastle/Four Creeks","highly_burdened",757.370520385622,518.943391354081,0.685190903773038
2019,32,"Newcastle/Four Creeks","low_burden",1755.82528917827,995.396618246922,0.566910970232561
2019,32,"Newcastle/Four Creeks","severely_burdened",759.190112656498,321.260090919438,0.423161584382744
2019,33,"North Highline","highly_burdened",1159.60668746837,517.938780264395,0.446650390914137
2019,33,"North Highline","low_burden",1356.65437003207,659.433196914441,0.486073101212104
2019,33,"North Highline","severely_burdened",906.199787104144,292.223333512988,0.322471200800894
2019,34,"North Seattle","highly_burdened",3372.87555121622,1183.73370660773,0.350956828567507
2019,34,"North Seattle","low_burden",4857.08570422727,1694.66833841039,0.34890641047068
2019,34,"North Seattle","severely_burdened",2632.97840633572,557.537437852688,0.211751618057744
2019,35,"NW Seattle","highly_burdened",2794.89905461184,1181.36932316207,0.422687653499578
2019,35,"NW Seattle","low_burden",5860.00918305209,2232.91924448865,0.381043642550346
2019,35,"NW Seattle","severely_burdened",2591.4040254766,675.300038780291,0.260592339959838
2019,36,"QA/Magnolia","highly_burdened",4424.54091570224,1636.88101111605,0.369954994722036
2019,36,"QA/Magnolia","low_burden",12133.3289496976,3501.85533300547,0.288614554795594
2019,36,"QA/Magnolia","severely_burdened",2606.47966653082,720.765238336455,0.27652824136387
2019,37,"Redmond","highly_burdened",1709.31280854141,849.300942038152,0.496866891650381
2019,37,"Redmond","low_burden",8392.84869761398,2457.15254883808,0.292767406796768
2019,37,"Redmond","severely_burdened",1743.51452565756,523.381505598818,0.300187637038141
2019,38,"Renton-East","highly_burdened",1784.76270301133,868.031700262219,0.486356925095778
2019,38,"Renton-East","low_burden",3960.11469637294,1570.64403037675,0.396615792925214
2019,38,"Renton-East","severely_burdened",1682.41962277411,547.705045771769,0.325546039975847
2019,39,"Renton-North","highly_burdened",1005.94448153778,383.979354769406,0.38171028502728
2019,39,"Renton-North","low_burden",2232.58918542285,702.994614581089,0.314878625754852
2019,39,"Renton-North","severely_burdened",1070.69384878002,229.945645787254,0.21476320803492
2019,40,"Renton-South","highly_burdened",2842.09318612001,1304.93379248612,0.459145322489441
2019,40,"Renton-South","low_burden",4761.48456738627,1988.89911129765,0.417705672075594
2019,40,"Renton-South","severely_burdened",2245.4655141287,653.817085876633,0.291172178669745
2019,41,"Sammamish","highly_burdened",314.000997278103,279.259973125831,0.889360147090543
2019,41,"Sammamish","low_burden",1368.14555082038,773.700993602726,0.565510733224832
2019,41,"Sammamish","severely_burdened",219.8609255417,127.838313412438,0.581450810768061
2019,42,"SE Seattle","highly_burdened",1319.30215473783,645.243538822624,0.489079424683308
2019,42,"SE Seattle","low_burden",3116.74736908095,1407.69532749203,0.451655254916321
2019,42,"SE Seattle","severely_burdened",1967.84880026743,500.773230822703,0.254477493776274
2019,43,"SeaTac/Tukwila","highly_burdened",2860.36641151058,1320.66103357294,0.461710439703944
2019,43,"SeaTac/Tukwila","low_burden",4393.3302580644,1819.42965010101,0.414134504630345
2019,43,"SeaTac/Tukwila","severely_burdened",2195.2901801153,618.572058928725,0.281772343597982
2019,44,"Shoreline","highly_burdened",1915.26544365957,999.132508719674,0.521667903541658
2019,44,"Shoreline","low_burden",3505.300963456,1645.45521228421,0.469419096801862
2019,44,"Shoreline","severely_burdened",2074.39034945651,569.657802538193,0.274614564557459
2019,45,"Snoqualmie/North Bend/Skykomish","highly_burdened",901.593527304657,549.245963419436,0.609194661214377
2019,45,"Snoqualmie/North Bend/Skykomish","low_burden",2637.3522173405,1228.60990708413,0.465849763640238
2019,45,"Snoqualmie/North Bend/Skykomish","severely_burdened",732.375646796872,310.478278868614,0.423933100761237
2019,46,"Vashon Island","highly_burdened",292,184.210920069266,0.630859315305706
2019,46,"Vashon Island","low_burden",354,247.43843058809,0.698978617480481
2019,46,"Vashon Island","severely_burdened",209,115.511798063236,0.552688029010699
2019,47,"West Seattle","highly_burdened",2254.67018695735,1084.11860360531,0.480832456062372
2019,47,"West Seattle","low_burden",6318.78087689229,2302.03328336863,0.36431604896874
2019,47,"West Seattle","severely_burdened",1889.02203056963,570.588625696219,0.30205504036613
