GEOID,variable,value,moe,geometry,Year,short_label,SE,CoV,censored_est
53033022702,highly_burdened,48,65,"list(c(-122.202942, -122.20235, -122.200096, -122.196291, -122.195251, -122.187164, -122.187194, -122.187325, -122.188497, -122.190157, -122.191671, -122.196243, -122.199621, -122.202302, -122.202571, -122.202942, 47.659223, 47.654217, 47.648578, 47.645426, 47.646432, 47.646426, 47.66114, 47.669591, 47.669026, 47.667174, 47.666398, 47.666742, 47.666769, 47.660917, 47.660364, 47.659223))",2014,Population,39.51719407426501,0.8232748765471877,48
53033022702,low_burden,228,227,"list(c(-122.202942, -122.20235, -122.200096, -122.196291, -122.195251, -122.187164, -122.187194, -122.187325, -122.188497, -122.190157, -122.191671, -122.196243, -122.199621, -122.202302, -122.202571, -122.202942, 47.659223, 47.654217, 47.648578, 47.645426, 47.646432, 47.646426, 47.66114, 47.669591, 47.669026, 47.667174, 47.666398, 47.666742, 47.666769, 47.660917, 47.660364, 47.659223))",2014,Population,138.00620084397164,0.605290354578823,228
53033022702,severely_burdened,93,67,"list(c(-122.202942, -122.20235, -122.200096, -122.196291, -122.195251, -122.187164, -122.187194, -122.187325, -122.188497, -122.190157, -122.191671, -122.196243, -122.199621, -122.202302, -122.202571, -122.202942, 47.659223, 47.654217, 47.648578, 47.645426, 47.646432, 47.646426, 47.66114, 47.669591, 47.669026, 47.667174, 47.666398, 47.666742, 47.666769, 47.660917, 47.660364, 47.659223))",2014,Population,40.73310773808855,0.4379904057858984,93
53033022703,highly_burdened,108,110,"list(c(-122.187194, -122.187164, -122.185547, -122.180219, -122.169267, -122.168935, -122.164682, -122.16443, -122.164307, -122.164068, -122.164013, -122.16399, -122.170342, -122.17474, -122.183168, -122.187325, -122.187194, 47.66114, 47.646426, 47.646409, 47.646371, 47.646248, 47.645665, 47.646204, 47.646502, 47.653376, 47.66078, 47.664978, 47.666647, 47.66809, 47.668156, 47.668347, 47.669591, 47.66114))",2014,Population,66.87525151029463,0.6192152917619873,108
53033022703,low_burden,109,104,"list(c(-122.187194, -122.187164, -122.185547, -122.180219, -122.169267, -122.168935, -122.164682, -122.16443, -122.164307, -122.164068, -122.164013, -122.16399, -122.170342, -122.17474, -122.183168, -122.187325, -122.187194, 47.66114, 47.646426, 47.646409, 47.646371, 47.646248, 47.645665, 47.646204, 47.646502, 47.653376, 47.66078, 47.664978, 47.666647, 47.66809, 47.668156, 47.668347, 47.669591, 47.66114))",2014,Population,63.22751051882402,0.5800689038424222,109
53033022703,severely_burdened,16,15,"list(c(-122.187194, -122.187164, -122.185547, -122.180219, -122.169267, -122.168935, -122.164682, -122.16443, -122.164307, -122.164068, -122.164013, -122.16399, -122.170342, -122.17474, -122.183168, -122.187325, -122.187194, 47.66114, 47.646426, 47.646409, 47.646371, 47.646248, 47.645665, 47.646204, 47.646502, 47.653376, 47.66078, 47.664978, 47.666647, 47.66809, 47.668156, 47.668347, 47.669591, 47.66114))",2014,Population,9.119352478676541,0.5699595299172838,16
53033022801,highly_burdened,324,267,"list(c(-122.16443, -122.162096, -122.16212, -122.151128, -122.143041, -122.14308, -122.143048, -122.143403, -122.143341, -122.14335, -122.153403, -122.15875, -122.164068, -122.164307, -122.16443, 47.646502, 47.645266, 47.631622, 47.631546, 47.631491, 47.638619, 47.645951, 47.653459, 47.655061, 47.660643, 47.660559, 47.660674, 47.66078, 47.653376, 47.646502))",2014,Population,162.32447412044243,0.5010014633346989,324
53033022801,low_burden,1716,694,"list(c(-122.16443, -122.162096, -122.16212, -122.151128, -122.143041, -122.14308, -122.143048, -122.143403, -122.143341, -122.14335, -122.153403, -122.15875, -122.164068, -122.164307, -122.16443, 47.646502, 47.645266, 47.631622, 47.631546, 47.631491, 47.638619, 47.645951, 47.653459, 47.655061, 47.660643, 47.660559, 47.660674, 47.66078, 47.653376, 47.646502))",2014,Population,421.92204134676797,0.24587531547014452,1716
53033022801,severely_burdened,416,120,"list(c(-122.16443, -122.162096, -122.16212, -122.151128, -122.143041, -122.14308, -122.143048, -122.143403, -122.143341, -122.14335, -122.153403, -122.15875, -122.164068, -122.164307, -122.16443, 47.646502, 47.645266, 47.631622, 47.631546, 47.631491, 47.638619, 47.645951, 47.653459, 47.655061, 47.660643, 47.660559, 47.660674, 47.66078, 47.653376, 47.646502))",2014,Population,72.95481982941233,0.17537216305147194,416
53033022802,highly_burdened,148,134,"list(c(-122.143341, -122.137528, -122.13459, -122.129823, -122.127422, -122.121294, -122.125849, -122.126133, -122.12716, -122.126926, -122.127613, -122.133433, -122.133774, -122.136752, -122.137581, -122.143202, -122.143181, -122.14335, -122.143341, 47.655061, 47.654378, 47.654053, 47.654489, 47.654746, 47.65781, 47.661348, 47.661714, 47.66439, 47.667119, 47.668302, 47.672099, 47.67263, 47.674914, 47.675066, 47.675146, 47.667789, 47.660643, 47.655061))",2014,Population,81.4662154761771,0.5504474018660614,148
53033022802,low_burden,475,278,"list(c(-122.143341, -122.137528, -122.13459, -122.129823, -122.127422, -122.121294, -122.125849, -122.126133, -122.12716, -122.126926, -122.127613, -122.133433, -122.133774, -122.136752, -122.137581, -122.143202, -122.143181, -122.14335, -122.143341, 47.655061, 47.654378, 47.654053, 47.654489, 47.654746, 47.65781, 47.661348, 47.661714, 47.66439, 47.667119, 47.668302, 47.672099, 47.67263, 47.674914, 47.675066, 47.675146, 47.667789, 47.660643, 47.655061))",2014,Population,169.0119992714719,0.3558147353083619,475
53033022802,severely_burdened,109,61,"list(c(-122.143341, -122.137528, -122.13459, -122.129823, -122.127422, -122.121294, -122.125849, -122.126133, -122.12716, -122.126926, -122.127613, -122.133433, -122.133774, -122.136752, -122.137581, -122.143202, -122.143181, -122.14335, -122.143341, 47.655061, 47.654378, 47.654053, 47.654489, 47.654746, 47.65781, 47.661348, 47.661714, 47.66439, 47.667119, 47.668302, 47.672099, 47.67263, 47.674914, 47.675066, 47.675146, 47.667789, 47.660643, 47.655061))",2014,Population,37.085366746617936,0.3402327224460361,109
53033022803,highly_burdened,280,219,"list(c(-122.143403, -122.143048, -122.14308, -122.143041, -122.143106, -122.143101, -122.137275, -122.135179, -122.134041, -122.132354, -122.128028, -122.124918, -122.12325, -122.122268, -122.117287, -122.114261, -122.114278, -122.116651, -122.117548, -122.121294, -122.127422, -122.129823, -122.13459, -122.137528, -122.143341, -122.143403, 47.653459, 47.645951, 47.638619, 47.631491, 47.627135, 47.626513, 47.627873, 47.62891, 47.631583, 47.632695, 47.635194, 47.637029, 47.63799, 47.638738, 47.642672, 
47.645534, 47.64608, 47.65092, 47.654058, 47.65781, 47.654746, 47.654489, 47.654053, 47.654378, 47.655061, 47.653459))",2014,Population,133.1425461886775,0.4755090935309911,280
53033022803,low_burden,1165,586,"list(c(-122.143403, -122.143048, -122.14308, -122.143041, -122.143106, -122.143101, -122.137275, -122.135179, -122.134041, -122.132354, -122.128028, -122.124918, -122.12325, -122.122268, -122.117287, -122.114261, -122.114278, -122.116651, -122.117548, -122.121294, -122.127422, -122.129823, -122.13459, -122.137528, -122.143341, -122.143403, 47.653459, 47.645951, 47.638619, 47.631491, 47.627135, 47.626513, 47.627873, 47.62891, 47.631583, 47.632695, 47.635194, 47.637029, 47.63799, 47.638738, 47.642672, 
47.645534, 47.64608, 47.65092, 47.654058, 47.65781, 47.654746, 47.654489, 47.654053, 47.654378, 47.655061, 47.653459))",2014,Population,356.2627035002969,0.30580489570840935,1165
53033022803,severely_burdened,166,92,"list(c(-122.143403, -122.143048, -122.14308, -122.143041, -122.143106, -122.143101, -122.137275, -122.135179, -122.134041, -122.132354, -122.128028, -122.124918, -122.12325, -122.122268, -122.117287, -122.114261, -122.114278, -122.116651, -122.117548, -122.121294, -122.127422, -122.129823, -122.13459, -122.137528, -122.143341, -122.143403, 47.653459, 47.645951, 47.638619, 47.631491, 47.627135, 47.626513, 47.627873, 47.62891, 47.631583, 47.632695, 47.635194, 47.637029, 47.63799, 47.638738, 47.642672, 
47.645534, 47.64608, 47.65092, 47.654058, 47.65781, 47.654746, 47.654489, 47.654053, 47.654378, 47.655061, 47.653459))",2014,Population,55.932028535882786,0.33693993093905295,166
53033022901,highly_burdened,0,36,"list(c(-122.134041, -122.112537, -122.110863, -122.110907, -122.110903, -122.1109, -122.110902, -122.114278, -122.114261, -122.117287, -122.122268, -122.12325, -122.124918, -122.128028, -122.132354, -122.134041, 47.631583, 47.631259, 47.63124, 47.636724, 47.638742, 47.640649, 47.646088, 47.64608, 47.645534, 47.642672, 47.638738, 47.63799, 47.637029, 47.635194, 47.632695, 47.631583))",2014,Population,21.8864459488237,Inf,NA
53033022901,low_burden,191,161,"list(c(-122.134041, -122.112537, -122.110863, -122.110907, -122.110903, -122.1109, -122.110902, -122.114278, -122.114261, -122.117287, -122.122268, -122.12325, -122.124918, -122.128028, -122.132354, -122.134041, 47.631583, 47.631259, 47.63124, 47.636724, 47.638742, 47.640649, 47.646088, 47.64608, 47.645534, 47.642672, 47.638738, 47.63799, 47.637029, 47.635194, 47.632695, 47.631583))",2014,Population,97.88104993779487,0.5124662300408108,191
53033022901,severely_burdened,25,26,"list(c(-122.134041, -122.112537, -122.110863, -122.110907, -122.110903, -122.1109, -122.110902, -122.114278, -122.114261, -122.117287, -122.122268, -122.12325, -122.124918, -122.128028, -122.132354, -122.134041, 47.631583, 47.631259, 47.63124, 47.636724, 47.638742, 47.640649, 47.646088, 47.64608, 47.645534, 47.642672, 47.638738, 47.63799, 47.637029, 47.635194, 47.632695, 47.631583))",2014,Population,15.806877629706005,0.6322751051882401,25
53033022902,highly_burdened,161,181,"list(c(-122.126133, -122.125849, -122.121294, -122.117548, -122.116651, -122.114278, -122.110902, -122.1109, -122.110903, -122.110907, -122.110863, -122.110937, -122.10862, -122.092554, -122.092219, -122.088189, -122.086926, -122.07922, -122.080679, -122.08267, -122.087976, -122.09349, -122.096693, -122.098433, -122.107633, -122.112244, -122.115391, -122.117195, -122.120045, -122.121038, -122.122242, -122.124138, -122.124758, -122.125985, -122.126133, 47.661714, 47.661348, 47.65781, 47.654058, 47.65092, 
47.64608, 47.646088, 47.640649, 47.638742, 47.636724, 47.63124, 47.627634, 47.627637, 47.62753, 47.627183, 47.627531, 47.627533, 47.627534, 47.633715, 47.635878, 47.639506, 47.645112, 47.64745, 47.648721, 47.652521, 47.654241, 47.657139, 47.657614, 47.657137, 47.658022, 47.660219, 47.660513, 47.662134, 47.661751, 47.661714))",2014,Population,110.04018657603027,0.6834794197268961,161
53033022902,low_burden,473,338,"list(c(-122.126133, -122.125849, -122.121294, -122.117548, -122.116651, -122.114278, -122.110902, -122.1109, -122.110903, -122.110907, -122.110863, -122.110937, -122.10862, -122.092554, -122.092219, -122.088189, -122.086926, -122.07922, -122.080679, -122.08267, -122.087976, -122.09349, -122.096693, -122.098433, -122.107633, -122.112244, -122.115391, -122.117195, -122.120045, -122.121038, -122.122242, -122.124138, -122.124758, -122.125985, -122.126133, 47.661714, 47.661348, 47.65781, 47.654058, 47.65092, 
47.64608, 47.646088, 47.640649, 47.638742, 47.636724, 47.63124, 47.627634, 47.627637, 47.62753, 47.627183, 47.627531, 47.627533, 47.627534, 47.633715, 47.635878, 47.639506, 47.645112, 47.64745, 47.648721, 47.652521, 47.654241, 47.657139, 47.657614, 47.657137, 47.658022, 47.660219, 47.660513, 47.662134, 47.661751, 47.661714))",2014,Population,205.48940918617805,0.4344384972223637,473
53033022902,severely_burdened,85,60,"list(c(-122.126133, -122.125849, -122.121294, -122.117548, -122.116651, -122.114278, -122.110902, -122.1109, -122.110903, -122.110907, -122.110863, -122.110937, -122.10862, -122.092554, -122.092219, -122.088189, -122.086926, -122.07922, -122.080679, -122.08267, -122.087976, -122.09349, -122.096693, -122.098433, -122.107633, -122.112244, -122.115391, -122.117195, -122.120045, -122.121038, -122.122242, -122.124138, -122.124758, -122.125985, -122.126133, 47.661714, 47.661348, 47.65781, 47.654058, 47.65092, 
47.64608, 47.646088, 47.640649, 47.638742, 47.636724, 47.63124, 47.627634, 47.627637, 47.62753, 47.627183, 47.627531, 47.627533, 47.627534, 47.633715, 47.635878, 47.639506, 47.645112, 47.64745, 47.648721, 47.652521, 47.654241, 47.657139, 47.657614, 47.657137, 47.658022, 47.660219, 47.660513, 47.662134, 47.661751, 47.661714))",2014,Population,36.477409914706165,0.4291459989965431,85
53033023000,highly_burdened,32,54,"list(c(-122.137275, -122.13318, -122.132369, -122.12167, -122.116838, -122.115721, -122.112314, -122.109595, -122.108743, -122.107237, -122.110574, -122.109032, -122.091063, -122.084132, -122.081966, -122.080959, -122.07973, -122.078956, -122.07922, -122.086926, -122.088189, -122.092219, -122.092554, -122.10862, -122.110937, -122.110863, -122.112537, -122.134041, -122.135179, -122.137275, 47.627873, 47.627885, 47.6278, 47.624448, 47.622894, 47.622525, 47.621427, 47.618863, 47.618131, 47.616773, 47.609779, 
47.608922, 47.608345, 47.608122, 47.61748, 47.618423, 47.621057, 47.624706, 47.627534, 47.627533, 47.627531, 47.627183, 47.62753, 47.627637, 47.627634, 47.63124, 47.631259, 47.631583, 47.62891, 47.627873))",2014,Population,32.829668923235545,1.0259271538511108,NA
53033023000,low_burden,131,148,"list(c(-122.137275, -122.13318, -122.132369, -122.12167, -122.116838, -122.115721, -122.112314, -122.109595, -122.108743, -122.107237, -122.110574, -122.109032, -122.091063, -122.084132, -122.081966, -122.080959, -122.07973, -122.078956, -122.07922, -122.086926, -122.088189, -122.092219, -122.092554, -122.10862, -122.110937, -122.110863, -122.112537, -122.134041, -122.135179, -122.137275, 47.627873, 47.627885, 47.6278, 47.624448, 47.622894, 47.622525, 47.621427, 47.618863, 47.618131, 47.616773, 47.609779, 
47.608922, 47.608345, 47.608122, 47.61748, 47.618423, 47.621057, 47.624706, 47.627534, 47.627533, 47.627531, 47.627183, 47.62753, 47.627637, 47.627634, 47.63124, 47.631259, 47.631583, 47.62891, 47.627873))",2014,Population,89.97761112294187,0.6868519933048998,131
53033023000,severely_burdened,17,20,"list(c(-122.137275, -122.13318, -122.132369, -122.12167, -122.116838, -122.115721, -122.112314, -122.109595, -122.108743, -122.107237, -122.110574, -122.109032, -122.091063, -122.084132, -122.081966, -122.080959, -122.07973, -122.078956, -122.07922, -122.086926, -122.088189, -122.092219, -122.092554, -122.10862, -122.110937, -122.110863, -122.112537, -122.134041, -122.135179, -122.137275, 47.627873, 47.627885, 47.6278, 47.624448, 47.622894, 47.622525, 47.621427, 47.618863, 47.618131, 47.616773, 47.609779, 
47.608922, 47.608345, 47.608122, 47.61748, 47.618423, 47.621057, 47.624706, 47.627534, 47.627533, 47.627531, 47.627183, 47.62753, 47.627637, 47.627634, 47.63124, 47.631259, 47.631583, 47.62891, 47.627873))",2014,Population,12.159136638235388,0.7152433316609051,17
53033023100,highly_burdened,52,63,"list(c(-122.121693, -122.121287, -122.120477, -122.119314, -122.119016, -122.117005, -122.116214, -122.117464, -122.115714, -122.115749, -122.116851, -122.113954, -122.111672, -122.112085, -122.110532, -122.099331, -122.096558, -122.090633, -122.090232, -122.084132, -122.091063, -122.109032, -122.110574, -122.107237, -122.108743, -122.109595, -122.112314, -122.115721, -122.116838, -122.12167, -122.121673, -122.121709, -122.121693, 47.616952, 47.609756, 47.609876, 47.608896, 47.606859, 47.605573, 
47.601048, 47.599147, 47.597177, 47.590463, 47.589185, 47.586787, 47.586209, 47.592219, 47.592022, 47.591403, 47.59125, 47.602261, 47.602822, 47.608122, 47.608345, 47.608922, 47.609779, 47.616773, 47.618131, 47.618863, 47.621427, 47.622525, 47.622894, 47.624448, 47.624234, 47.619572, 47.616952))",2014,Population,38.30128041044147,0.7365630848161822,52
53033023100,low_burden,156,151,"list(c(-122.121693, -122.121287, -122.120477, -122.119314, -122.119016, -122.117005, -122.116214, -122.117464, -122.115714, -122.115749, -122.116851, -122.113954, -122.111672, -122.112085, -122.110532, -122.099331, -122.096558, -122.090633, -122.090232, -122.084132, -122.091063, -122.109032, -122.110574, -122.107237, -122.108743, -122.109595, -122.112314, -122.115721, -122.116838, -122.12167, -122.121673, -122.121709, -122.121693, 47.616952, 47.609756, 47.609876, 47.608896, 47.606859, 47.605573, 
47.601048, 47.599147, 47.597177, 47.590463, 47.589185, 47.586787, 47.586209, 47.592219, 47.592022, 47.591403, 47.59125, 47.602261, 47.602822, 47.608122, 47.608345, 47.608922, 47.609779, 47.616773, 47.618131, 47.618863, 47.621427, 47.622525, 47.622894, 47.624448, 47.624234, 47.619572, 47.616952))",2014,Population,91.80148161867717,0.5884710360171613,156
53033023100,severely_burdened,75,44,"list(c(-122.121693, -122.121287, -122.120477, -122.119314, -122.119016, -122.117005, -122.116214, -122.117464, -122.115714, -122.115749, -122.116851, -122.113954, -122.111672, -122.112085, -122.110532, -122.099331, -122.096558, -122.090633, -122.090232, -122.084132, -122.091063, -122.109032, -122.110574, -122.107237, -122.108743, -122.109595, -122.112314, -122.115721, -122.116838, -122.12167, -122.121673, -122.121709, -122.121693, 47.616952, 47.609756, 47.609876, 47.608896, 47.606859, 47.605573, 
47.601048, 47.599147, 47.597177, 47.590463, 47.589185, 47.586787, 47.586209, 47.592219, 47.592022, 47.591403, 47.59125, 47.602261, 47.602822, 47.608122, 47.608345, 47.608922, 47.609779, 47.616773, 47.618131, 47.618863, 47.621427, 47.622525, 47.622894, 47.624448, 47.624234, 47.619572, 47.616952))",2014,Population,26.750100604117854,0.35666800805490473,75
53033023201,highly_burdened,407,267,"list(c(-122.143091, -122.143067, -122.142879, -122.132251, -122.131146, -122.132341, -122.132424, -122.132406, -122.132369, -122.13318, -122.137275, -122.143101, -122.143091, 47.623004, 47.617037, 47.609854, 47.609816, 47.611308, 47.613406, 47.616998, 47.621733, 47.6278, 47.627885, 47.627873, 47.626513, 47.623004))",2014,Population,162.32447412044243,0.3988316317455588,407
53033023201,low_burden,1024,511,"list(c(-122.143091, -122.143067, -122.142879, -122.132251, -122.131146, -122.132341, -122.132424, -122.132406, -122.132369, -122.13318, -122.137275, -122.143101, -122.143091, 47.623004, 47.617037, 47.609854, 47.609816, 47.611308, 47.613406, 47.616998, 47.621733, 47.6278, 47.627885, 47.627873, 47.626513, 47.623004))",2014,Population,310.66594110691415,0.30338470811222085,1024
53033023201,severely_burdened,191,96,"list(c(-122.143091, -122.143067, -122.142879, -122.132251, -122.131146, -122.132341, -122.132424, -122.132406, -122.132369, -122.13318, -122.137275, -122.143101, -122.143091, 47.623004, 47.617037, 47.609854, 47.609816, 47.611308, 47.613406, 47.616998, 47.621733, 47.6278, 47.627885, 47.627873, 47.626513, 47.623004))",2014,Population,58.363855863529864,0.30556992598706734,191
53033023202,highly_burdened,363,214,"list(c(-122.132424, -122.132341, -122.131146, -122.132251, -122.126743, -122.123147, -122.121287, -122.121693, -122.121709, -122.121673, -122.12167, -122.132369, -122.132406, -122.132424, 47.616998, 47.613406, 47.611308, 47.609816, 47.609782, 47.609187, 47.609756, 47.616952, 47.619572, 47.624234, 47.624448, 47.6278, 47.621733, 47.616998))",2014,Population,130.10276202911865,0.358409812752393,363
53033023202,low_burden,509,286,"list(c(-122.132424, -122.132341, -122.131146, -122.132251, -122.126743, -122.123147, -122.121287, -122.121693, -122.121709, -122.121673, -122.12167, -122.132369, -122.132406, -122.132424, 47.616998, 47.613406, 47.611308, 47.609816, 47.609782, 47.609187, 47.609756, 47.616952, 47.619572, 47.624234, 47.624448, 47.6278, 47.621733, 47.616998))",2014,Population,173.87565392676603,0.34160246351034584,509
53033023202,severely_burdened,315,100,"list(c(-122.132424, -122.132341, -122.131146, -122.132251, -122.126743, -122.123147, -122.121287, -122.121693, -122.121709, -122.121673, -122.12167, -122.132369, -122.132406, -122.132424, 47.616998, 47.613406, 47.611308, 47.609816, 47.609782, 47.609187, 47.609756, 47.616952, 47.619572, 47.624234, 47.624448, 47.6278, 47.621733, 47.616998))",2014,Population,60.79568319117694,0.19300216886087918,315
53033023300,highly_burdened,128,168,"list(c(-122.142856, -122.142735, -122.142479, -122.142596, -122.139089, -122.131784, -122.131898, -122.132473, -122.132477, -122.118333, -122.116851, -122.115749, -122.115714, -122.117464, -122.116214, -122.117005, -122.119016, -122.119314, -122.120477, -122.121287, -122.123147, -122.126743, -122.132251, -122.142879, -122.142856, 47.603182, 47.602574, 47.601297, 47.596337, 47.59632, 47.596282, 47.591002, 47.58915, 47.589031, 47.588959, 47.589185, 47.590463, 47.597177, 47.599147, 47.601048, 47.605573, 
47.606859, 47.608896, 47.609876, 47.609756, 47.609187, 47.609782, 47.609816, 47.609854, 47.603182))",2014,Population,102.13674776117726,0.7979433418841974,128
53033023300,low_burden,232,217,"list(c(-122.142856, -122.142735, -122.142479, -122.142596, -122.139089, -122.131784, -122.131898, -122.132473, -122.132477, -122.118333, -122.116851, -122.115749, -122.115714, -122.117464, -122.116214, -122.117005, -122.119016, -122.119314, -122.120477, -122.121287, -122.123147, -122.126743, -122.132251, -122.142879, -122.142856, 47.603182, 47.602574, 47.601297, 47.596337, 47.59632, 47.596282, 47.591002, 47.58915, 47.589031, 47.588959, 47.589185, 47.590463, 47.597177, 47.599147, 47.601048, 47.605573, 
47.606859, 47.608896, 47.609876, 47.609756, 47.609187, 47.609782, 47.609816, 47.609854, 47.603182))",2014,Population,131.92663252485394,0.5686492781243705,232
53033023300,severely_burdened,111,111,"list(c(-122.142856, -122.142735, -122.142479, -122.142596, -122.139089, -122.131784, -122.131898, -122.132473, -122.132477, -122.118333, -122.116851, -122.115749, -122.115714, -122.117464, -122.116214, -122.117005, -122.119016, -122.119314, -122.120477, -122.121287, -122.123147, -122.126743, -122.132251, -122.142879, -122.142856, 47.603182, 47.602574, 47.601297, 47.596337, 47.59632, 47.596282, 47.591002, 47.58915, 47.589031, 47.588959, 47.589185, 47.590463, 47.597177, 47.599147, 47.601048, 47.605573, 
47.606859, 47.608896, 47.609876, 47.609756, 47.609187, 47.609782, 47.609816, 47.609854, 47.603182))",2014,Population,67.4832083422064,0.6079568319117693,111
53033023401,highly_burdened,108,91,"list(c(-122.168892, -122.161733, -122.142346, -122.140249, -122.135214, -122.133977, -122.134517, -122.137558, -122.133332, -122.132526, -122.132477, -122.132473, -122.131898, -122.131784, -122.139089, -122.142596, -122.142724, -122.149206, -122.149947, -122.152696, -122.155529, -122.159004, -122.164335, -122.164582, -122.167786, -122.168466, -122.168892, 47.580078, 47.579777, 47.578868, 47.578763, 47.57848, 47.578308, 47.578735, 47.579916, 47.582822, 47.584473, 47.589031, 47.58915, 47.591002, 47.596282, 
47.59632, 47.596337, 47.596339, 47.596318, 47.59611, 47.590363, 47.587584, 47.587308, 47.587336, 47.586628, 47.581943, 47.581435, 47.580078))",2014,Population,55.324071703971015,0.5122599231849168,108
53033023401,low_burden,423,287,"list(c(-122.168892, -122.161733, -122.142346, -122.140249, -122.135214, -122.133977, -122.134517, -122.137558, -122.133332, -122.132526, -122.132477, -122.132473, -122.131898, -122.131784, -122.139089, -122.142596, -122.142724, -122.149206, -122.149947, -122.152696, -122.155529, -122.159004, -122.164335, -122.164582, -122.167786, -122.168466, -122.168892, 47.580078, 47.579777, 47.578868, 47.578763, 47.57848, 47.578308, 47.578735, 47.579916, 47.582822, 47.584473, 47.589031, 47.58915, 47.591002, 47.596282, 
47.59632, 47.596337, 47.596339, 47.596318, 47.59611, 47.590363, 47.587584, 47.587308, 47.587336, 47.586628, 47.581943, 47.581435, 47.580078))",2014,Population,174.48361075867783,0.4124908055760705,423
53033023401,severely_burdened,104,65,"list(c(-122.168892, -122.161733, -122.142346, -122.140249, -122.135214, -122.133977, -122.134517, -122.137558, -122.133332, -122.132526, -122.132477, -122.132473, -122.131898, -122.131784, -122.139089, -122.142596, -122.142724, -122.149206, -122.149947, -122.152696, -122.155529, -122.159004, -122.164335, -122.164582, -122.167786, -122.168466, -122.168892, 47.580078, 47.579777, 47.578868, 47.578763, 47.57848, 47.578308, 47.578735, 47.579916, 47.582822, 47.584473, 47.589031, 47.58915, 47.591002, 47.596282, 
47.59632, 47.596337, 47.596339, 47.596318, 47.59611, 47.590363, 47.587584, 47.587308, 47.587336, 47.586628, 47.581943, 47.581435, 47.580078))",2014,Population,39.51719407426501,0.37997301994485583,104
53033023403,highly_burdened,46,55,"list(c(-122.134517, -122.133977, -122.131239, -122.131146, -122.126704, -122.121361, -122.111191, -122.110668, -122.106532, -122.105138, -122.099091, -122.099309, -122.099138, -122.099629, -122.097888, -122.097894, -122.098258, -122.098266, -122.098166, -122.098001, -122.096558, -122.099331, -122.110532, -122.112085, -122.111672, -122.113954, -122.116851, -122.118333, -122.132477, -122.132526, -122.133332, -122.137558, -122.134517, 47.578735, 47.578308, 47.577644, 47.577605, 47.576039, 47.574139, 
47.570503, 47.570317, 47.568845, 47.568235, 47.564911, 47.566215, 47.56669, 47.569762, 47.569811, 47.572042, 47.577913, 47.577977, 47.581668, 47.587777, 47.59125, 47.591403, 47.592022, 47.592219, 47.586209, 47.586787, 47.589185, 47.588959, 47.589031, 47.584473, 47.582822, 47.579916, 47.578735))",2014,Population,33.437625755147316,0.7269049077205938,46
53033023403,low_burden,187,172,"list(c(-122.134517, -122.133977, -122.131239, -122.131146, -122.126704, -122.121361, -122.111191, -122.110668, -122.106532, -122.105138, -122.099091, -122.099309, -122.099138, -122.099629, -122.097888, -122.097894, -122.098258, -122.098266, -122.098166, -122.098001, -122.096558, -122.099331, -122.110532, -122.112085, -122.111672, -122.113954, -122.116851, -122.118333, -122.132477, -122.132526, -122.133332, -122.137558, -122.134517, 47.578735, 47.578308, 47.577644, 47.577605, 47.576039, 47.574139, 
47.570503, 47.570317, 47.568845, 47.568235, 47.564911, 47.566215, 47.56669, 47.569762, 47.569811, 47.572042, 47.577913, 47.577977, 47.581668, 47.587777, 47.59125, 47.591403, 47.592022, 47.592219, 47.586209, 47.586787, 47.589185, 47.588959, 47.589031, 47.584473, 47.582822, 47.579916, 47.578735))",2014,Population,104.56857508882433,0.5591902411167077,187
53033023403,severely_burdened,120,80,"list(c(-122.134517, -122.133977, -122.131239, -122.131146, -122.126704, -122.121361, -122.111191, -122.110668, -122.106532, -122.105138, -122.099091, -122.099309, -122.099138, -122.099629, -122.097888, -122.097894, -122.098258, -122.098266, -122.098166, -122.098001, -122.096558, -122.099331, -122.110532, -122.112085, -122.111672, -122.113954, -122.116851, -122.118333, -122.132477, -122.132526, -122.133332, -122.137558, -122.134517, 47.578735, 47.578308, 47.577644, 47.577605, 47.576039, 47.574139, 
47.570503, 47.570317, 47.568845, 47.568235, 47.564911, 47.566215, 47.56669, 47.569762, 47.569811, 47.572042, 47.577913, 47.577977, 47.581668, 47.587777, 47.59125, 47.591403, 47.592022, 47.592219, 47.586209, 47.586787, 47.589185, 47.588959, 47.589031, 47.584473, 47.582822, 47.579916, 47.578735))",2014,Population,48.63654655294155,0.40530455460784626,120
53033023404,highly_burdened,10,41,"list(c(-122.099138, -122.099309, -122.099091, -122.09873, -122.091425, -122.087272, -122.08449, -122.070356, -122.068137, -122.067938, -122.068226, -122.072803, -122.074831, -122.075331, -122.075531, -122.074431, -122.075148, -122.076356, -122.076994, -122.080085, -122.082126, -122.089732, -122.090384, -122.094732, -122.096432, -122.098001, -122.098166, -122.098266, -122.098258, -122.097894, -122.097888, -122.099629, -122.099138, 47.56669, 47.566215, 47.564911, 47.564706, 47.560637, 47.55843, 47.557346, 
47.551908, 47.551675, 47.55187, 47.553565, 47.555476, 47.556322, 47.556822, 47.559822, 47.562522, 47.565612, 47.568906, 47.569685, 47.573, 47.574397, 47.577622, 47.578221, 47.582222, 47.584422, 47.587777, 47.581668, 47.577977, 47.577913, 47.572042, 47.569811, 47.569762, 47.56669))",2014,Population,24.926230108382544,2.4926230108382543,NA
