"FID_HRA_20","HRA2010v2_","Year","hh_size","tenure","estimate","moe","SE","CoV"
37,"Redmond",2019,0,"Total",23535.9156222141,1549.81676597824,942.221691087874,0.0400333560933814
37,"Redmond",2019,1,"Owner",2299.55106294793,1056.65879500042,642.40293342016,0.279360151540461
37,"Redmond",2019,1,"Renter",3836.24112954873,1349.28983182985,820.30997149004,0.213831702384812
37,"Redmond",2019,2,"Owner",3733.28221139868,1168.98963621528,710.695235771133,0.190367402068131
37,"Redmond",2019,2,"Renter",4297.45186357994,1554.83748528365,945.274071690711,0.219961526434239
37,"Redmond",2019,3,"Owner",2285.11302220765,990.575819116791,602.22733675865,0.263543785758499
37,"Redmond",2019,3,"Renter",1947.82901433058,1008.12674302847,612.897540857117,0.314656746741065
37,"Redmond",2019,4,"Owner",2193.71891286502,907.253594391794,551.571020987001,0.251431948620365
37,"Redmond",2019,4,"Renter",1520.14307215276,917.123082788802,557.571243885435,0.366788662264418
37,"Redmond",2019,5,"Owner",576.343502486135,509.571915085968,309.797727126878,0.537522720028115
37,"Redmond",2019,5,"Renter",434.497026380625,499.551512158385,303.705754708545,0.698982354927547
37,"Redmond",2019,6,"Owner",213.474460095992,313.273910473852,190.457014132294,0.892177050344348
37,"Redmond",2019,6,"Renter",111.235391887815,278.122547437161,169.086502823127,1.52007827682809
37,"Redmond",2019,7,"Owner",53.9947219467078,217.447248441316,132.198540270314,2.44836042309455
37,"Redmond",2019,7,"Renter",33.0402303855095,202.727586688933,123.249621344522,3.73028940496057
37,"Redmond",2019,NA,"Owner",23535.9156222141,3265.03221730297,1984.99864292138,0.0843391298126451
38,"Renton-East",2010,0,"Total",16788.6887522474,0,0,0
38,"Renton-East",2010,1,"Owner",2142.7007830743,0,0,0
38,"Renton-East",2010,1,"Renter",2353.16936537628,0,0,0
38,"Renton-East",2010,2,"Owner",3455.13827095504,0,0,0
38,"Renton-East",2010,2,"Renter",1864.40359638378,0,0,0
38,"Renton-East",2010,3,"Owner",1751.27160607158,0,0,0
38,"Renton-East",2010,3,"Renter",1032.83424243165,0,0,0
38,"Renton-East",2010,4,"Owner",1655.65075059203,0,0,0
38,"Renton-East",2010,4,"Renter",704.619560540916,0,0,0
38,"Renton-East",2010,5,"Owner",668.394156111564,0,0,0
38,"Renton-East",2010,5,"Renter",383.617706941117,0,0,0
38,"Renton-East",2010,6,"Owner",442.999273927229,0,0,0
38,"Renton-East",2010,7,"Owner",333.889439841934,0,0,0
38,"Renton-East",2010,NA,"Owner",16788.6887522474,0,0,0
38,"Renton-East",2014,0,"Total",17039.838803461,963.99231167738,586.065711794683,0.034393853049575
38,"Renton-East",2014,1,"Owner",2179.0245523835,927.963474231881,564.161733923853,0.258905634315479
38,"Renton-East",2014,1,"Renter",2218.47562426092,924.298772083179,561.933753215628,0.25329724026282
38,"Renton-East",2014,2,"Owner",3281.65666491272,944.742618744603,574.362729463997,0.175022187910469
38,"Renton-East",2014,2,"Renter",2390.70050030223,1018.39427750842,619.139758591094,0.258978386674877
38,"Renton-East",2014,3,"Owner",1615.998176192,812.995121382867,494.265938355652,0.305857980310572
38,"Renton-East",2014,3,"Renter",1053.95841055676,701.660508395222,426.57929976156,0.404740163832666
38,"Renton-East",2014,4,"Owner",1652.70893206841,746.827781502453,454.039052025927,0.27472414725664
38,"Renton-East",2014,4,"Renter",1023.77233822596,733.6944507083,446.054553843864,0.435697016991889
38,"Renton-East",2014,5,"Owner",697.5964813401,463.49487573743,281.784876260667,0.40393677978328
38,"Renton-East",2014,5,"Renter",385.962004122321,432.527020193218,262.957756912907,0.681304776388218
38,"Renton-East",2014,6,"Owner",204.230628837176,298.433653307456,181.434778400656,0.888381823204913
38,"Renton-East",2014,6,"Renter",151.770615251129,296.59826732156,180.318942951336,1.18810181175697
38,"Renton-East",2014,7,"Owner",147.248341771683,243.569040539191,148.079462237996,1.00564434516758
38,"Renton-East",2014,7,"Renter",36.7355332360573,169.102538772572,102.80704374041,2.79857224556361
38,"Renton-East",2014,NA,"Owner",17039.838803461,2562.55335666561,1557.9218203233,0.0914282017742366
38,"Renton-East",2019,0,"Total",18137.4679055485,928.438775016808,564.450696283262,0.0311206999357716
38,"Renton-East",2019,1,"Owner",2274.00532019411,960.720166057892,584.076388510305,0.256849174152524
38,"Renton-East",2019,1,"Renter",2160.89363424814,904.372554641812,549.81947318799,0.25444078527229
38,"Renton-East",2019,2,"Owner",3434.2412602255,1075.86877780489,654.081773707048,0.190458888629187
38,"Renton-East",2019,2,"Renter",2668.22676433034,1064.75811967068,647.326973187322,0.242605681736269
38,"Renton-East",2019,3,"Owner",1871.36060067672,854.757630320091,519.655740981814,0.277688725942983
38,"Renton-East",2019,3,"Renter",1170.1519014302,806.856049140352,490.533647444215,0.41920510221337
38,"Renton-East",2019,4,"Owner",1828.28926459407,783.621559204912,476.408080551979,0.260575878105238
38,"Renton-East",2019,4,"Renter",842.143732983883,668.320726085176,406.310151331717,0.482471264011049
38,"Renton-East",2019,5,"Owner",687.11406635541,526.116977972358,319.856411143069,0.465507005029967
38,"Renton-East",2019,5,"Renter",306.29160677018,452.601840785847,275.162381241599,0.898367356987557
38,"Renton-East",2019,6,"Owner",209.454704852429,306.357970385949,186.252421106761,0.889225292112606
38,"Renton-East",2019,6,"Renter",290.470886755664,350.789374863483,213.264797010313,0.734203690401873
38,"Renton-East",2019,7,"Owner",238.637866143926,338.34954767174,205.701919081291,0.861983567005368
38,"Renton-East",2019,7,"Renter",156.186295987938,292.684584961155,177.939593022395,1.13927788540511
38,"Renton-East",2019,NA,"Owner",18137.4679055485,2621.53806635538,1593.78197755752,0.0878723527372837
39,"Renton-North",2010,0,"Total",5975.34582326087,0,0,0
39,"Renton-North",2010,1,"Owner",611.911228718825,0,0,0
39,"Renton-North",2010,1,"Renter",1938.64986286254,0,0,0
39,"Renton-North",2010,2,"Owner",902.434736820623,0,0,0
39,"Renton-North",2010,2,"Renter",971.030887022732,0,0,0
39,"Renton-North",2010,3,"Owner",356.270412055656,0,0,0
39,"Renton-North",2010,3,"Renter",355.144329110787,0,0,0
39,"Renton-North",2010,4,"Owner",317.365339926856,0,0,0
39,"Renton-North",2010,4,"Renter",206.621357292937,0,0,0
39,"Renton-North",2010,5,"Owner",108.895560828639,0,0,0
39,"Renton-North",2010,5,"Renter",85.563320091634,0,0,0
39,"Renton-North",2010,6,"Owner",73.3799801333771,0,0,0
39,"Renton-North",2010,7,"Owner",48.0788083962674,0,0,0
39,"Renton-North",2010,NA,"Owner",5975.34582326087,0,0,0
39,"Renton-North",2014,0,"Total",6076.79704473605,474.593926778661,288.532620168921,0.0474810361519081
39,"Renton-North",2014,1,"Owner",548.061570363333,270.307208015745,164.335113828168,0.29984790526222
39,"Renton-North",2014,1,"Renter",2024.86492450745,528.396663308349,321.242361417694,0.158648785669412
39,"Renton-North",2014,2,"Owner",805.289078262799,264.052257061381,160.532373662189,0.199347511341513
39,"Renton-North",2014,2,"Renter",991.330683097028,492.864131113395,299.640115714646,0.302260507844403
39,"Renton-North",2014,3,"Owner",356.095057947918,244.046250340553,148.369585196989,0.416657243299034
39,"Renton-North",2014,3,"Renter",327.036844487815,227.785334575139,138.483650364264,0.423449689838918
39,"Renton-North",2014,4,"Owner",370.442001495925,184.66842327719,112.270429569742,0.303071544577477
39,"Renton-North",2014,4,"Renter",262.403780331945,227.123116065044,138.081050096833,0.526215933025654
39,"Renton-North",2014,5,"Owner",111.31080665435,131.285136353526,79.8156955745941,0.717052530420009
39,"Renton-North",2014,5,"Renter",77.8667330817373,119.760950583708,72.8094881036133,0.935052559957597
39,"Renton-North",2014,6,"Owner",16.7808071215465,51.7029757773033,31.4331773539803,1.87316242456658
39,"Renton-North",2014,6,"Renter",21.0640833604772,58.1786443313384,35.3701042926021,1.67916655509289
39,"Renton-North",2014,7,"Owner",19.8943995994673,51.7682866878498,31.4728835682454,1.58199715507314
39,"Renton-North",2014,7,"Renter",144.356274424262,96.349725023535,58.5764735808784,0.405777122016344
39,"Renton-North",2014,NA,"Owner",6076.79704473605,997.588760849136,606.490902596629,0.099804370317418
39,"Renton-North",2019,0,"Total",7002.56632241485,396.583162159606,241.105442856106,0.0344310116827226
39,"Renton-North",2019,1,"Owner",594.646638417165,273.745174502766,166.425249041836,0.279872513001718
39,"Renton-North",2019,1,"Renter",1975.06615287428,475.434770265084,289.04381671106,0.146346397709474
39,"Renton-North",2019,2,"Owner",917.075289985532,305.216832620809,185.558658606292,0.202337431432941
39,"Renton-North",2019,2,"Renter",1657.69441089132,479.847926697,291.726825314139,0.175983476446229
39,"Renton-North",2019,3,"Owner",715.359507105665,315.099487615313,191.566886227628,0.267791067742574
39,"Renton-North",2019,3,"Renter",342.039192912638,277.796029338302,168.887993914183,0.493767958215594
39,"Renton-North",2019,4,"Owner",217.11760306151,129.792835628221,78.9084411533785,0.363436405158836
39,"Renton-North",2019,4,"Renter",177.044560038966,164.289229453005,99.8807594554749,0.564156048813316
39,"Renton-North",2019,5,"Owner",142.699992718464,154.291379236804,93.8024981121048,0.657340594944315
39,"Renton-North",2019,5,"Renter",46.742168421791,77.1166831539201,46.883614377801,1.00302608887833
39,"Renton-North",2019,6,"Owner",56.0462607355354,90.9189919384826,55.2748222995316,0.986235684131651
39,"Renton-North",2019,6,"Renter",79.0538422158597,127.354429991362,77.4259957874776,0.979408383163248
39,"Renton-North",2019,7,"Owner",12.7359675530435,58.1985052477008,35.3821788723926,2.77813041883398
39,"Renton-North",2019,7,"Renter",69.2447354830826,105.910462331967,64.3889891456533,0.929875588323742
39,"Renton-North",2019,NA,"Owner",7002.56632241485,986.571386978019,599.792814881956,0.0856532858477971
40,"Renton-South",2010,0,"Total",20347.249644076,0,0,0
40,"Renton-South",2010,1,"Owner",2870.29627229017,0,0,0
40,"Renton-South",2010,1,"Renter",2945.64943001209,0,0,0
40,"Renton-South",2010,2,"Owner",3823.5147134133,0,0,0
40,"Renton-South",2010,2,"Renter",2428.77498961757,0,0,0
40,"Renton-South",2010,3,"Owner",1877.04621828055,0,0,0
40,"Renton-South",2010,3,"Renter",1394.30095970238,0,0,0
40,"Renton-South",2010,4,"Owner",1538.08724479411,0,0,0
40,"Renton-South",2010,4,"Renter",1046.88454863782,0,0,0
40,"Renton-South",2010,5,"Owner",706.205326292248,0,0,0
40,"Renton-South",2010,5,"Renter",535.864442191802,0,0,0
40,"Renton-South",2010,6,"Owner",653.867287736363,0,0,0
40,"Renton-South",2010,7,"Owner",526.758211107564,0,0,0
40,"Renton-South",2010,NA,"Owner",20347.249644076,0,0,0
40,"Renton-South",2014,0,"Total",20467.0886270416,1277.95003005319,776.938451612687,0.0379603795034228
40,"Renton-South",2014,1,"Owner",3100.32359039163,1235.418288964,751.080989044414,0.242258902061748
40,"Renton-South",2014,1,"Renter",3052.24739785136,1261.18025454813,766.743152024761,0.251206095732775
40,"Renton-South",2014,2,"Owner",3444.58448210617,1171.5558536236,712.255385176694,0.206775414821932
40,"Renton-South",2014,2,"Renter",2632.2488952774,1312.92830316443,798.203731719145,0.303240219096009
40,"Renton-South",2014,3,"Owner",2145.51812624203,1116.32453863411,678.677129893359,0.316323186270204
40,"Renton-South",2014,3,"Renter",1397.73944143355,975.933425397682,593.325393461576,0.424489268796085
40,"Renton-South",2014,4,"Owner",1576.93005236741,882.687910006218,536.636145334201,0.340304342940616
40,"Renton-South",2014,4,"Renter",1078.00759782932,870.34844286336,529.13428198255,0.490844668486581
40,"Renton-South",2014,5,"Owner",586.041313488199,507.903013144612,308.78310678984,0.526896482693209
40,"Renton-South",2014,5,"Renter",653.00544751391,657.923828938911,399.989286680961,0.612535911000101
40,"Renton-South",2014,6,"Owner",217.885484608781,305.381103301552,185.658528088932,0.852092228274346
40,"Renton-South",2014,6,"Renter",264.101503021787,389.684307178453,236.911236837945,0.897046151298887
40,"Renton-South",2014,7,"Owner",145.625399627432,250.295019597472,152.168567157773,1.04493149922391
40,"Renton-South",2014,7,"Renter",172.8298952826,288.57647556823,175.442039850725,1.01511396256912
40,"Renton-South",2014,NA,"Owner",20467.0886270416,3254.98072526039,1978.88776966318,0.096686334130035
40,"Renton-South",2019,0,"Total",21814.7689285114,1383.30943125236,840.992419377853,0.03855151627477
40,"Renton-South",2019,1,"Owner",2910.92820175345,1172.04278082771,712.551415897076,0.244784950541844
40,"Renton-South",2019,1,"Renter",2737.57155903943,1198.83832647796,728.841950939949,0.266236675543082
40,"Renton-South",2019,2,"Owner",4216.66921311335,1367.17392298869,831.182726892591,0.197118314215331
40,"Renton-South",2019,2,"Renter",3166.39140978207,1454.93485631592,884.537585883829,0.279351940872246
40,"Renton-South",2019,3,"Owner",1988.27320767555,1106.69540771618,672.823033966435,0.338395664825669
40,"Renton-South",2019,3,"Renter",1797.63810163547,1141.15734337902,693.774403193563,0.385936636836066
40,"Renton-South",2019,4,"Owner",1473.76602871406,850.656696068709,517.162549986465,0.350912247880837
40,"Renton-South",2019,4,"Renter",1279.99306392596,891.764574901927,542.154365768521,0.423560393449041
40,"Renton-South",2019,5,"Owner",570.877345521125,566.271682331647,344.268737991696,0.60305202280786
40,"Renton-South",2019,5,"Renter",548.483470655674,700.662435880291,425.972514757365,0.776636922618915
40,"Renton-South",2019,6,"Owner",189.392309271237,306.193270044528,186.152290408976,0.982892553162647
40,"Renton-South",2019,6,"Renter",236.363384547214,357.474349187244,217.328972821599,0.919469710750341
40,"Renton-South",2019,7,"Owner",314.688717783594,390.574913363764,237.452686952848,0.754563711801514
40,"Renton-South",2019,7,"Renter",383.732915093179,436.911929169681,265.623592282459,0.692209559917369
40,"Renton-South",2019,NA,"Owner",21814.7689285114,3372.87244775395,2050.56084777899,0.093998742526168
41,"Sammamish",2010,0,"Total",13133.4569679561,0,0,0
41,"Sammamish",2010,1,"Owner",1301.29209024093,0,0,0
41,"Sammamish",2010,1,"Renter",572.607975176241,0,0,0
41,"Sammamish",2010,2,"Owner",3449.21016787138,0,0,0
41,"Sammamish",2010,2,"Renter",519.579203126528,0,0,0
41,"Sammamish",2010,3,"Owner",2367.37183574439,0,0,0
41,"Sammamish",2010,3,"Renter",290.581219199636,0,0,0
41,"Sammamish",2010,4,"Owner",2985.69460317155,0,0,0
41,"Sammamish",2010,4,"Renter",283.888357004593,0,0,0
41,"Sammamish",2010,5,"Owner",912.526018562009,0,0,0
41,"Sammamish",2010,5,"Renter",95.9232375107135,0,0,0
41,"Sammamish",2010,6,"Owner",275.438433407095,0,0,0
41,"Sammamish",2010,7,"Owner",79.3438269410342,0,0,0
41,"Sammamish",2010,NA,"Owner",13133.4569679561,0,0,0
41,"Sammamish",2014,0,"Total",13490.2221939681,590.080922860738,358.743728433987,0.0265928702489713
41,"Sammamish",2014,1,"Owner",1338.53966558813,641.484553314022,389.99491675313,0.291358505675492
41,"Sammamish",2014,1,"Renter",542.758249258278,396.094970169984,240.80864320073,0.443675694528483
41,"Sammamish",2014,2,"Owner",3451.99622532608,832.485815315244,506.115438890542,0.14661529325477
41,"Sammamish",2014,2,"Renter",510.680743346272,394.294921565731,239.714291354002,0.469401469464575
41,"Sammamish",2014,3,"Owner",2389.64482365606,833.691132934382,506.848219971721,0.212101905251453
41,"Sammamish",2014,3,"Renter",426.383105658367,385.584742541731,234.418878509186,0.549784631234922
41,"Sammamish",2014,4,"Owner",3021.49483633342,868.146955704155,527.795872823745,0.174680382199238
41,"Sammamish",2014,4,"Renter",367.639356446763,346.820056214422,210.851622619582,0.573528429212433
41,"Sammamish",2014,5,"Owner",1010.85009162014,560.893207281935,340.998857339957,0.33733870152143
41,"Sammamish",2014,5,"Renter",136.048447836393,237.085268354562,144.137608641791,1.05945794262295
41,"Sammamish",2014,6,"Owner",173.212952660084,220.380270356902,133.981690982042,0.773508498783976
41,"Sammamish",2014,6,"Renter",11.8809730449999,128.06659965158,77.8589641978873,6.5532481138533
41,"Sammamish",2014,7,"Owner",84.503565981801,168.326763011436,102.335405566396,1.21101878219477
41,"Sammamish",2014,7,"Renter",24.5891572113497,149.281302939378,90.7565879986856,3.69091901843609
41,"Sammamish",2014,NA,"Owner",13490.2221939681,1709.96978200025,1039.58781132973,0.0770623193882279
41,"Sammamish",2019,0,"Total",14511.4242136171,731.755983196448,444.876049276595,0.0306569529446419
41,"Sammamish",2019,1,"Owner",1373.07419075113,600.505091991908,365.081173274286,0.265885977417265
41,"Sammamish",2019,1,"Renter",415.682342495962,350.248803440038,212.936152920294,0.512256911471677
41,"Sammamish",2019,2,"Owner",3758.46360011505,870.915973886371,529.479316345311,0.140876531657538
41,"Sammamish",2019,2,"Renter",508.895803041732,358.232187497864,217.789705800024,0.427965222936147
41,"Sammamish",2019,3,"Owner",2950.44477923382,891.49506557091,541.990515729466,0.183697901938098
41,"Sammamish",2019,3,"Renter",257.68595114691,292.513565282234,177.835620440203,0.690125401282806
41,"Sammamish",2019,4,"Owner",3289.74217397084,840.57745785026,511.034808251093,0.155341902564436
41,"Sammamish",2019,4,"Renter",587.193535676877,502.52590102665,305.51405474177,0.520295330549907
41,"Sammamish",2019,5,"Owner",826.866692226663,511.994118182427,311.270322047648,0.376445592710272
41,"Sammamish",2019,5,"Renter",115.31903587126,208.030394919919,126.473499836868,1.09672699638298
41,"Sammamish",2019,6,"Owner",272.887187537212,305.155787154513,185.521545598,0.679847035957674
41,"Sammamish",2019,6,"Renter",65.126202569853,157.436655332857,95.714690202949,1.46968019669637
41,"Sammamish",2019,7,"Owner",66.6602540523158,149.710569027871,91.0175632498928,1.36539478500129
41,"Sammamish",2019,7,"Renter",23.3824649274342,139.693584129591,84.9276688458265,3.63210932249416
41,"Sammamish",2019,NA,"Owner",14511.4242136171,1683.07625257127,1023.23770637916,0.0705125624691606
42,"SE Seattle",2010,0,"Total",14605.5594307877,0,0,0
42,"SE Seattle",2010,1,"Owner",1989.34266431675,0,0,0
42,"SE Seattle",2010,1,"Renter",1858.53597806003,0,0,0
42,"SE Seattle",2010,2,"Owner",3032.97796055938,0,0,0
42,"SE Seattle",2010,2,"Renter",1452.19653368338,0,0,0
42,"SE Seattle",2010,3,"Owner",1553.0475326505,0,0,0
42,"SE Seattle",2010,3,"Renter",969.97960812748,0,0,0
42,"SE Seattle",2010,4,"Owner",1193.40138624832,0,0,0
42,"SE Seattle",2010,4,"Renter",669.142751013505,0,0,0
42,"SE Seattle",2010,5,"Owner",531.178460615737,0,0,0
42,"SE Seattle",2010,5,"Renter",382.555929701238,0,0,0
42,"SE Seattle",2010,6,"Owner",465.754418401831,0,0,0
42,"SE Seattle",2010,7,"Owner",507.446207409553,0,0,0
42,"SE Seattle",2010,NA,"Owner",14605.5594307877,0,0,0
42,"SE Seattle",2014,0,"Total",15268.4202609337,1024.27315888142,622.713864685807,0.0407844331007253
42,"SE Seattle",2014,1,"Owner",2325.58485458895,912.708124540099,554.887139855531,0.238601115225102
42,"SE Seattle",2014,1,"Renter",2252.54180490771,976.644781903919,593.757867509467,0.263594605088271
42,"SE Seattle",2014,2,"Owner",3050.29736437493,996.988331339853,606.125867374379,0.198710419008144
42,"SE Seattle",2014,2,"Renter",2076.21777559436,1032.83005249008,627.916086615137,0.302432670597564
42,"SE Seattle",2014,3,"Owner",1312.30770644369,706.066320858983,429.257843549026,0.327101518524418
42,"SE Seattle",2014,3,"Renter",745.962391256595,565.815080283424,343.991143657014,0.461137381306249
42,"SE Seattle",2014,4,"Owner",977.061752581491,603.525818956099,366.917644869506,0.375531683540037
42,"SE Seattle",2014,4,"Renter",705.789400808019,606.239983873,368.567739973671,0.522206396910634
42,"SE Seattle",2014,5,"Owner",613.770984850894,513.277440861582,312.050526837988,0.508415246956967
42,"SE Seattle",2014,5,"Renter",555.932572097374,483.965645960881,294.23022087251,0.529255229213255
42,"SE Seattle",2014,6,"Owner",172.641167206789,231.262560825403,140.597653819215,0.814392396054688
42,"SE Seattle",2014,6,"Renter",78.1402663294945,186.117452174807,113.151376587686,1.44805465738445
42,"SE Seattle",2014,7,"Owner",282.490091185746,269.983601895768,164.138375276679,0.581041177719588
42,"SE Seattle",2014,7,"Renter",119.68212870762,220.543971583737,134.081214261288,1.12031107492118
42,"SE Seattle",2014,NA,"Owner",15268.4202609337,2502.66187682566,1521.51038598129,0.099650806041427
42,"SE Seattle",2019,0,"Total",17113.7749886351,1157.47159228357,703.692762272588,0.0411185003156752
42,"SE Seattle",2019,1,"Owner",2145.54557439475,920.19779830919,559.440538192241,0.26074511996794
42,"SE Seattle",2019,1,"Renter",2281.05516037711,1094.13051515045,665.184121688863,0.291612466565207
42,"SE Seattle",2019,2,"Owner",3936.46718565164,1229.20540439579,747.30382342529,0.189841242967603
42,"SE Seattle",2019,2,"Renter",2069.00665597164,989.286980728949,601.443778655531,0.290692046311028
42,"SE Seattle",2019,3,"Owner",1414.27440297278,690.13698916439,419.573497517509,0.296670502298262
42,"SE Seattle",2019,3,"Renter",988.117807934376,818.329409750883,497.508955412375,0.503491538577165
42,"SE Seattle",2019,4,"Owner",1529.38243966171,732.131720614964,445.104481407186,0.291035433560778
42,"SE Seattle",2019,4,"Renter",401.147813645845,494.691385864541,300.751007724249,0.74972615453357
42,"SE Seattle",2019,5,"Owner",725.580370973022,600.309947022217,364.962533556749,0.502993945477501
42,"SE Seattle",2019,5,"Renter",479.641518181702,479.292113033288,291.388914600016,0.607513952721726
42,"SE Seattle",2019,6,"Owner",316.742330438861,346.868193005038,210.880887710303,0.665780564972538
42,"SE Seattle",2019,6,"Renter",257.93845851718,345.407508272209,209.99285444771,0.814119986817411
42,"SE Seattle",2019,7,"Owner",361.495866568972,386.99681956777,235.277360384352,0.650843846756578
42,"SE Seattle",2019,7,"Renter",207.379403345569,253.251228996579,153.965814858522,0.742435422103901
42,"SE Seattle",2019,NA,"Owner",17113.7749886351,2856.10027534862,1736.38567502328,0.101461289293354
43,"SeaTac/Tukwila",2010,0,"Total",17296.053405373,0,0,0
43,"SeaTac/Tukwila",2010,1,"Owner",2172.53468217843,0,0,0
43,"SeaTac/Tukwila",2010,1,"Renter",3084.20049458396,0,0,0
43,"SeaTac/Tukwila",2010,2,"Owner",2686.19046048136,0,0,0
43,"SeaTac/Tukwila",2010,2,"Renter",2208.4184859439,0,0,0
43,"SeaTac/Tukwila",2010,3,"Owner",1214.8045945417,0,0,0
43,"SeaTac/Tukwila",2010,3,"Renter",1318.00784514961,0,0,0
43,"SeaTac/Tukwila",2010,4,"Owner",1080.29457987142,0,0,0
43,"SeaTac/Tukwila",2010,4,"Renter",1033.3064530178,0,0,0
43,"SeaTac/Tukwila",2010,5,"Owner",583.917577749864,0,0,0
43,"SeaTac/Tukwila",2010,5,"Renter",667.015001163388,0,0,0
43,"SeaTac/Tukwila",2010,6,"Owner",636.135661344348,0,0,0
43,"SeaTac/Tukwila",2010,7,"Owner",611.227569347268,0,0,0
43,"SeaTac/Tukwila",2010,NA,"Owner",17296.053405373,0,0,0
43,"SeaTac/Tukwila",2014,0,"Total",17736.9401664111,1399.60599753262,850.900028184644,0.0479733268648002
43,"SeaTac/Tukwila",2014,1,"Owner",2530.56344241579,1068.12024521659,649.371000382699,0.256611231118861
43,"SeaTac/Tukwila",2014,1,"Renter",3300.16061055509,1375.79170736052,836.421967777386,0.253448867034595
43,"SeaTac/Tukwila",2014,2,"Owner",2532.23329998192,982.844766938736,597.527190769135,0.235968459451742
43,"SeaTac/Tukwila",2014,2,"Renter",2098.71756797281,1184.20972794081,719.94839451799,0.34304205840017
43,"SeaTac/Tukwila",2014,3,"Owner",1105.15361118453,719.215419581363,437.251927950779,0.395648101336903
43,"SeaTac/Tukwila",2014,3,"Renter",1675.44231157188,1064.29498092822,647.045404824719,0.386193783191299
43,"SeaTac/Tukwila",2014,4,"Owner",1029.34453988932,700.699431863525,425.995006718126,0.413850746965569
43,"SeaTac/Tukwila",2014,4,"Renter",1129.99596423428,890.739752245244,541.531317832893,0.479232966287497
43,"SeaTac/Tukwila",2014,5,"Owner",628.008461402598,567.466731630057,344.995276377135,0.549348133951286
43,"SeaTac/Tukwila",2014,5,"Renter",835.100481866041,763.454827898056,464.147578476648,0.55579848000986
43,"SeaTac/Tukwila",2014,6,"Owner",209.666419890715,314.266192056542,191.060278499671,0.911258362685153
43,"SeaTac/Tukwila",2014,6,"Renter",169.376292835669,268.820754590625,163.431414313048,0.964901354120502
43,"SeaTac/Tukwila",2014,7,"Owner",137.340874027598,243.46472642607,148.016043760259,1.07772755057985
43,"SeaTac/Tukwila",2014,7,"Renter",355.836288582874,456.522209311371,277.545796070303,0.779981707811856
43,"SeaTac/Tukwila",2014,NA,"Owner",17736.9401664111,3129.08896465259,1902.35101372027,0.107253618486169
43,"SeaTac/Tukwila",2019,0,"Total",17504.0661617613,1429.21131999935,868.898786239245,0.0496398252959879
43,"SeaTac/Tukwila",2019,1,"Owner",1844.86339974266,891.386762844644,541.924672347117,0.293747858200618
43,"SeaTac/Tukwila",2019,1,"Renter",3014.24865272567,1267.7682050392,770.748341534102,0.255701645860285
43,"SeaTac/Tukwila",2019,2,"Owner",2498.79031285361,983.715302551104,598.056438842097,0.239338385364204
43,"SeaTac/Tukwila",2019,2,"Renter",2432.25852199654,1199.70734838443,729.37027874507,0.299873665627599
43,"SeaTac/Tukwila",2019,3,"Owner",1219.05008036586,805.413999866519,489.656943736235,0.40167090066495
43,"SeaTac/Tukwila",2019,3,"Renter",1521.25177599352,1004.81616168583,610.884850312259,0.401567222436467
43,"SeaTac/Tukwila",2019,4,"Owner",1051.70882512197,766.997717402822,466.301502355778,0.443375097001493
43,"SeaTac/Tukwila",2019,4,"Renter",1222.016893965,947.38260867569,575.96772937878,0.471325504764483
43,"SeaTac/Tukwila",2019,5,"Owner",631.968975970776,569.746321457818,346.381168586879,0.54809837469442
43,"SeaTac/Tukwila",2019,5,"Renter",732.728392315663,732.367026774095,445.247537394221,0.607657000961969
43,"SeaTac/Tukwila",2019,6,"Owner",257.880306085093,385.002536650727,234.064922460171,0.907649467357681
43,"SeaTac/Tukwila",2019,6,"Renter",540.097407869721,619.811338089275,376.81853748775,0.697686254362924
43,"SeaTac/Tukwila",2019,7,"Owner",256.729531661044,335.286072120152,203.839458190308,0.793985237582384
43,"SeaTac/Tukwila",2019,7,"Renter",280.473085094151,351.036381531562,213.414966401699,0.760910681786306
43,"SeaTac/Tukwila",2019,NA,"Owner",17504.0661617613,3190.08996052217,1939.4369859126,0.110799226190622
44,"Shoreline",2010,0,"Total",21167.5796327561,0,0,0
44,"Shoreline",2010,1,"Owner",3298.58929510578,0,0,0
44,"Shoreline",2010,1,"Renter",2968.62658356227,0,0,0
44,"Shoreline",2010,2,"Owner",5145.40803079131,0,0,0
44,"Shoreline",2010,2,"Renter",2064.74314070493,0,0,0
44,"Shoreline",2010,3,"Owner",2493.33706760979,0,0,0
44,"Shoreline",2010,3,"Renter",934.693554732805,0,0,0
44,"Shoreline",2010,4,"Owner",1996.88613889059,0,0,0
44,"Shoreline",2010,4,"Renter",686.987686961553,0,0,0
44,"Shoreline",2010,5,"Owner",661.383503088439,0,0,0
44,"Shoreline",2010,5,"Renter",300.792518613092,0,0,0
44,"Shoreline",2010,6,"Owner",371.092604029527,0,0,0
44,"Shoreline",2010,7,"Owner",245.039508666052,0,0,0
44,"Shoreline",2010,NA,"Owner",21167.5796327561,0,0,0
44,"Shoreline",2014,0,"Total",20957.077131495,1115.02909404189,677.889555503159,0.0323465696695082
44,"Shoreline",2014,1,"Owner",3497.99877502965,1323.20669733181,804.452551674284,0.229975081013991
44,"Shoreline",2014,1,"Renter",2992.50586833807,1187.90291785172,722.193694555879,0.241334094678638
44,"Shoreline",2014,2,"Owner",4618.39617306384,1454.66249402193,884.372001366447,0.191488986268529
44,"Shoreline",2014,2,"Renter",2120.68963121395,1139.67638268035,692.874043019011,0.326721097147246
