GEOID,geometry,NAME,variable,value,moe,Year,SE,CoV,short_label,tract_total
53033030700,"list(list(c(-122.228888, -122.228676, -122.228676, -122.227456, -122.22572, -122.222698, -122.213381, -122.213396, -122.212709, -122.2187, -122.218716, -122.221389, -122.224096, -122.228887, -122.228925, -122.228888, 47.2972, 47.303034, 47.30311, 47.302988, 47.303055, 47.303346, 47.303578, 47.294235, 47.293724, 47.293677, 47.29006, 47.290054, 47.290042, 47.290014, 47.293594, 47.2972)))","Census Tract 307, King County, Washington",B25033_002,0.41528066528066526,NA,2014,NA,NA,Owner occupied,3848
53033030700,"list(list(c(-122.228888, -122.228676, -122.228676, -122.227456, -122.22572, -122.222698, -122.213381, -122.213396, -122.212709, -122.2187, -122.218716, -122.221389, -122.224096, -122.228887, -122.228925, -122.228888, 47.2972, 47.303034, 47.30311, 47.302988, 47.303055, 47.303346, 47.303578, 47.294235, 47.293724, 47.293677, 47.29006, 47.290054, 47.290042, 47.290014, 47.293594, 47.2972)))","Census Tract 307, King County, Washington",B25033_008,0.5847193347193347,NA,2014,NA,NA,Renter occupied,3848
53033000402,"list(list(c(-122.360948, -122.355552, -122.355548, -122.350363, -122.348143, -122.344978, -122.344968, -122.344815, -122.344725, -122.34472, -122.350109, -122.350146, -122.350208, -122.360868, -122.360913, -122.360955, -122.360948, 47.725075, 47.725048, 47.723232, 47.723221, 47.723217, 47.723237, 47.7223, 47.712318, 47.706866, 47.706544, 47.706503, 47.708698, 47.712332, 47.712361, 47.715997, 47.721447, 47.725075)))","Census Tract 4.02, King County, Washington",B25033_002,0.517965367965368,NA,2014,NA,NA,Owner occupied,4620
53033000402,"list(list(c(-122.360948, -122.355552, -122.355548, -122.350363, -122.348143, -122.344978, -122.344968, -122.344815, -122.344725, -122.34472, -122.350109, -122.350146, -122.350208, -122.360868, -122.360913, -122.360955, -122.360948, 47.725075, 47.725048, 47.723232, 47.723221, 47.723217, 47.723237, 47.7223, 47.712318, 47.706866, 47.706544, 47.706503, 47.708698, 47.712332, 47.712361, 47.715997, 47.721447, 47.725075)))","Census Tract 4.02, King County, Washington",B25033_008,0.48203463203463204,NA,2014,NA,NA,Renter occupied,4620
53033001600,"list(list(c(-122.393248, -122.385655, -122.38044, -122.368997, -122.371681, -122.374503, -122.374094, -122.374109, -122.374105, -122.374106, -122.374104, -122.382179, -122.383274, -122.387599, -122.387557, -122.393248, 47.701602, 47.704542, 47.709119, 47.708919, 47.70819, 47.708371, 47.707504, 47.697883, 47.695617, 47.69425, 47.690619, 47.690591, 47.690587, 47.690574, 47.701545, 47.701602)))","Census Tract 16, King County, Washington",B25033_002,0.8016426082628173,NA,2014,NA,NA,Owner occupied,4018
53033001600,"list(list(c(-122.393248, -122.385655, -122.38044, -122.368997, -122.371681, -122.374503, -122.374094, -122.374109, -122.374105, -122.374106, -122.374104, -122.382179, -122.383274, -122.387599, -122.387557, -122.393248, 47.701602, 47.704542, 47.709119, 47.708919, 47.70819, 47.708371, 47.707504, 47.697883, 47.695617, 47.69425, 47.690619, 47.690591, 47.690587, 47.690574, 47.701545, 47.701602)))","Census Tract 16, King County, Washington",B25033_008,0.19835739173718267,NA,2014,NA,NA,Renter occupied,4018
53033005000,"list(list(c(-122.34727, -122.347234, -122.336411, -122.336193, -122.33621, -122.336243, -122.340796, -122.347249, -122.347249, -122.347269, -122.34727, 47.66218, 47.664991, 47.665033, 47.66031, 47.65915, 47.656815, 47.656838, 47.656655, 47.657739, 47.658666, 47.66218)))","Census Tract 50, King County, Washington",B25033_002,0.33687363834422657,NA,2014,NA,NA,Owner occupied,3672
53033005000,"list(list(c(-122.34727, -122.347234, -122.336411, -122.336193, -122.33621, -122.336243, -122.340796, -122.347249, -122.347249, -122.347269, -122.34727, 47.66218, 47.664991, 47.665033, 47.66031, 47.65915, 47.656815, 47.656838, 47.656655, 47.657739, 47.658666, 47.66218)))","Census Tract 50, King County, Washington",B25033_008,0.6631263616557734,NA,2014,NA,NA,Renter occupied,3672
53033009100,"list(list(c(-122.327669, -122.323752, -122.321512, -122.324516, -122.322449, -122.320739, -122.316783, -122.317194, -122.317257, -122.320482, -122.323766, -122.327718, -122.327669, 47.599193, 47.599187, 47.599186, 47.601705, 47.601702, 47.601699, 47.601692, 47.600264, 47.595819, 47.595828, 47.595831, 47.59581, 47.599193)))","Census Tract 91, King County, Washington",B25033_002,0.03954802259887006,NA,2014,NA,NA,Owner occupied,2478
53033009100,"list(list(c(-122.327669, -122.323752, -122.321512, -122.324516, -122.322449, -122.320739, -122.316783, -122.317194, -122.317257, -122.320482, -122.323766, -122.327718, -122.327669, 47.599193, 47.599187, 47.599186, 47.601705, 47.601702, 47.601699, 47.601692, 47.600264, 47.595819, 47.595828, 47.595831, 47.59581, 47.599193)))","Census Tract 91, King County, Washington",B25033_008,0.96045197740113,NA,2014,NA,NA,Renter occupied,2478
53033012100,"list(list(c(-122.398805, -122.39521, -122.395201505318, -122.392871, -122.392896, -122.391166, -122.391452, -122.390491, -122.390144, -122.388166, -122.387792, -122.3815, -122.370877, -122.370561, -122.371413, -122.3738, -122.375652, -122.382334982672, -122.386637, -122.393974, -122.396538, -122.398805, 47.517437, 47.520123, 47.5201543675496, 47.519443, 47.517567, 47.51755, 47.514983, 47.512118, 47.511675, 47.510083, 47.508291, 47.508236, 47.508199, 47.503866, 47.502778, 47.500834, 47.496434, 47.4999540489523, 
47.50222, 47.509683, 47.51522, 47.517437)))","Census Tract 121, King County, Washington",B25033_002,0.8783977110157367,NA,2014,NA,NA,Owner occupied,2796
53033012100,"list(list(c(-122.398805, -122.39521, -122.395201505318, -122.392871, -122.392896, -122.391166, -122.391452, -122.390491, -122.390144, -122.388166, -122.387792, -122.3815, -122.370877, -122.370561, -122.371413, -122.3738, -122.375652, -122.382334982672, -122.386637, -122.393974, -122.396538, -122.398805, 47.517437, 47.520123, 47.5201543675496, 47.519443, 47.517567, 47.51755, 47.514983, 47.512118, 47.511675, 47.510083, 47.508291, 47.508236, 47.508199, 47.503866, 47.502778, 47.500834, 47.496434, 47.4999540489523, 
47.50222, 47.509683, 47.51522, 47.517437)))","Census Tract 121, King County, Washington",B25033_008,0.12160228898426323,NA,2014,NA,NA,Renter occupied,2796
53033022801,"list(list(c(-122.164307, -122.164068, -122.15875, -122.153403, -122.14335, -122.143341, -122.143403, -122.143048, -122.14308, -122.143041, -122.151128, -122.16212, -122.162096, -122.16443, -122.164307, 47.653376, 47.66078, 47.660674, 47.660559, 47.660643, 47.655061, 47.653459, 47.645951, 47.638619, 47.631491, 47.631546, 47.631622, 47.645266, 47.646502, 47.653376)))","Census Tract 228.01, King County, Washington",B25033_002,0.3764476411069121,NA,2014,NA,NA,Owner occupied,8203
53033022801,"list(list(c(-122.164307, -122.164068, -122.15875, -122.153403, -122.14335, -122.143341, -122.143403, -122.143048, -122.14308, -122.143041, -122.151128, -122.16212, -122.162096, -122.16443, -122.164307, 47.653376, 47.66078, 47.660674, 47.660559, 47.660643, 47.655061, 47.653459, 47.645951, 47.638619, 47.631491, 47.631546, 47.631622, 47.645266, 47.646502, 47.653376)))","Census Tract 228.01, King County, Washington",B25033_008,0.6235523588930879,NA,2014,NA,NA,Renter occupied,8203
53033024901,"list(list(c(-122.174728, -122.171299, -122.169421, -122.166553, -122.163862, -122.15907, -122.158197, -122.156963, -122.154322, -122.148312, -122.144718, -122.144242, -122.141303, -122.142154, -122.142208, -122.142802, -122.143049, -122.149539, -122.149703, -122.149881, -122.151201, -122.153889, -122.157294, -122.156573, -122.158033, -122.159946, -122.161118, -122.165444, -122.166438, -122.17084, -122.174733, -122.174728, 47.56623, 47.56474, 47.568218, 47.567083, 47.571159, 47.571076, 47.571242, 
47.571486, 47.571867, 47.569904, 47.569952, 47.570375, 47.570968, 47.568712, 47.567278, 47.566113, 47.562625, 47.560506, 47.559492, 47.557173, 47.555767, 47.555678, 47.554621, 47.552051, 47.550844, 47.552973, 47.553796, 47.557151, 47.55461, 47.562118, 47.564421, 47.56623)))","Census Tract 249.01, King County, Washington",B25033_002,0.924260834345889,NA,2014,NA,NA,Owner occupied,4938
53033024901,"list(list(c(-122.174728, -122.171299, -122.169421, -122.166553, -122.163862, -122.15907, -122.158197, -122.156963, -122.154322, -122.148312, -122.144718, -122.144242, -122.141303, -122.142154, -122.142208, -122.142802, -122.143049, -122.149539, -122.149703, -122.149881, -122.151201, -122.153889, -122.157294, -122.156573, -122.158033, -122.159946, -122.161118, -122.165444, -122.166438, -122.17084, -122.174733, -122.174728, 47.56623, 47.56474, 47.568218, 47.567083, 47.571159, 47.571076, 47.571242, 
47.571486, 47.571867, 47.569904, 47.569952, 47.570375, 47.570968, 47.568712, 47.567278, 47.566113, 47.562625, 47.560506, 47.559492, 47.557173, 47.555767, 47.555678, 47.554621, 47.552051, 47.550844, 47.552973, 47.553796, 47.557151, 47.55461, 47.562118, 47.564421, 47.56623)))","Census Tract 249.01, King County, Washington",B25033_008,0.07573916565411097,NA,2014,NA,NA,Renter occupied,4938
53033029408,"list(list(c(-122.197405, -122.194714, -122.18678, -122.186774, -122.18678, -122.18679, -122.191956, -122.197104, -122.197116, -122.195654, -122.196165, -122.193676, -122.195084, -122.197317, -122.195105, -122.195119, -122.197106, -122.196613, -122.198752, -122.197405, 47.40285, 47.402403, 47.402178, 47.400901, 47.394632, 47.386925, 47.38694, 47.386951, 47.390922, 47.391134, 47.391561, 47.394151, 47.39425, 47.395529, 47.39591, 47.39726, 47.397437, 47.400958, 47.401712, 47.40285)))","Census Tract 294.08, King County, Washington",B25033_002,0.46621621621621623,NA,2014,NA,NA,Owner occupied,4292
53033029408,"list(list(c(-122.197405, -122.194714, -122.18678, -122.186774, -122.18678, -122.18679, -122.191956, -122.197104, -122.197116, -122.195654, -122.196165, -122.193676, -122.195084, -122.197317, -122.195105, -122.195119, -122.197106, -122.196613, -122.198752, -122.197405, 47.40285, 47.402403, 47.402178, 47.400901, 47.394632, 47.386925, 47.38694, 47.386951, 47.390922, 47.391134, 47.391561, 47.394151, 47.39425, 47.395529, 47.39591, 47.39726, 47.397437, 47.400958, 47.401712, 47.40285)))","Census Tract 294.08, King County, Washington",B25033_008,0.5337837837837838,NA,2014,NA,NA,Renter occupied,4292
53033030004,"list(list(c(-122.312581, -122.31231, -122.31201, -122.311721, -122.309524, -122.307252, -122.296731, -122.296756, -122.295998, -122.293258, -122.292973, -122.301269, -122.30737, -122.312399, -122.312581, 47.349189, 47.351754, 47.352824, 47.353665, 47.357943, 47.357944, 47.357844, 47.354821, 47.352175, 47.346178, 47.343324, 47.343396, 47.343415, 47.343425, 47.349189)))","Census Tract 300.04, King County, Washington",B25033_002,0.374360224226176,NA,2014,NA,NA,Owner occupied,8206
53033030004,"list(list(c(-122.312581, -122.31231, -122.31201, -122.311721, -122.309524, -122.307252, -122.296731, -122.296756, -122.295998, -122.293258, -122.292973, -122.301269, -122.30737, -122.312399, -122.312581, 47.349189, 47.351754, 47.352824, 47.353665, 47.357943, 47.357944, 47.357844, 47.354821, 47.352175, 47.346178, 47.343324, 47.343396, 47.343415, 47.343425, 47.349189)))","Census Tract 300.04, King County, Washington",B25033_008,0.625639775773824,NA,2014,NA,NA,Renter occupied,8206
53033030308,"list(list(c(-122.360949, -122.348846, -122.34483, -122.343745, -122.34164, -122.340511, -122.3423, -122.34562, -122.347716, -122.34829, -122.350839, -122.352037, -122.353948, -122.360899, -122.360913, -122.360916, -122.360929, -122.360936, -122.360949, 47.315173, 47.315181, 47.315178, 47.315046, 47.314909, 47.311827, 47.306203, 47.305741, 47.302965, 47.299673, 47.298675, 47.300042, 47.300666, 47.300689, 47.302859, 47.304486, 47.30841, 47.310087, 47.315173)))","Census Tract 303.08, King County, Washington",B25033_002,0.47333543704638686,NA,2014,NA,NA,Owner occupied,6338
53033030308,"list(list(c(-122.360949, -122.348846, -122.34483, -122.343745, -122.34164, -122.340511, -122.3423, -122.34562, -122.347716, -122.34829, -122.350839, -122.352037, -122.353948, -122.360899, -122.360913, -122.360916, -122.360929, -122.360936, -122.360949, 47.315173, 47.315181, 47.315178, 47.315046, 47.314909, 47.311827, 47.306203, 47.305741, 47.302965, 47.299673, 47.298675, 47.300042, 47.300666, 47.300689, 47.302859, 47.304486, 47.30841, 47.310087, 47.315173)))","Census Tract 303.08, King County, Washington",B25033_008,0.5266645629536131,NA,2014,NA,NA,Renter occupied,6338
53033032309,"list(list(c(-122.153224, -122.142882, -122.133645, -122.131931, -122.132154, -122.132024, -122.130121, -122.130108, -122.128382, -122.123573, -122.121601, -122.119169, -122.119171, -122.113964, -122.11397, -122.110111, -122.108353, -122.107686, -122.109322, -122.109682, -122.108153, -122.109537, -122.112954, -122.126926, -122.127613, -122.133433, -122.133774, -122.136752, -122.138175, -122.142282, -122.147729, -122.14868, -122.150531, -122.153224, 47.704285, 47.704078, 47.704019, 47.703992, 47.697951, 
47.694881, 47.692182, 47.691066, 47.687555, 47.682693, 47.678478, 47.678467, 47.674852, 47.674855, 47.672954, 47.673091, 47.674649, 47.674789, 47.673037, 47.670434, 47.668775, 47.667921, 47.667105, 47.667119, 47.668302, 47.672099, 47.67263, 47.674914, 47.678042, 47.682138, 47.687517, 47.688447, 47.691006, 47.704285)))","Census Tract 323.09, King County, Washington",B25033_002,0.20423244877393348,NA,2014,NA,NA,Owner occupied,5954
53033032309,"list(list(c(-122.153224, -122.142882, -122.133645, -122.131931, -122.132154, -122.132024, -122.130121, -122.130108, -122.128382, -122.123573, -122.121601, -122.119169, -122.119171, -122.113964, -122.11397, -122.110111, -122.108353, -122.107686, -122.109322, -122.109682, -122.108153, -122.109537, -122.112954, -122.126926, -122.127613, -122.133433, -122.133774, -122.136752, -122.138175, -122.142282, -122.147729, -122.14868, -122.150531, -122.153224, 47.704285, 47.704078, 47.704019, 47.703992, 47.697951, 
47.694881, 47.692182, 47.691066, 47.687555, 47.682693, 47.678478, 47.678467, 47.674852, 47.674855, 47.672954, 47.673091, 47.674649, 47.674789, 47.673037, 47.670434, 47.668775, 47.667921, 47.667105, 47.667119, 47.668302, 47.672099, 47.67263, 47.674914, 47.678042, 47.682138, 47.687517, 47.688447, 47.691006, 47.704285)))","Census Tract 323.09, King County, Washington",B25033_008,0.7957675512260665,NA,2014,NA,NA,Renter occupied,5954
53033021700,"list(list(c(-122.253115, -122.248878, -122.243862, -122.242757, -122.233039, -122.232917, -122.227607, -122.2232, -122.223187, -122.223188, -122.22319, -122.22319, -122.223204, -122.223215, -122.223389, -122.218025, -122.218232, -122.218301, -122.218578, -122.219794, -122.220102, -122.220742, -122.220791, -122.213788, -122.211268, -122.21341, -122.215213, -122.220909, -122.221236, -122.228896, -122.237836, -122.240736, -122.241636, -122.246841, -122.249849, -122.249751, -122.249636, -122.249594, 
-122.249442, -122.248534, -122.24922, -122.251108, -122.253777, -122.253115, 47.776919, 47.776814, 47.776891, 47.776975, 47.776816, 47.776816, 47.776745, 47.776686, 47.773962, 47.773064, 47.772146, 47.771962, 47.767931, 47.765795, 47.758515, 47.758466, 47.757124, 47.756355, 47.756055, 47.755267, 47.75495, 47.752853, 47.752679, 47.750522, 47.750823, 47.74825, 47.748075, 47.751697, 47.75182, 47.752367, 47.75222, 47.75282, 47.75412, 47.753821, 47.754353, 47.758377, 47.761541, 47.76261, 47.767489, 47.771678, 
47.773289, 47.774614, 47.774615, 47.776919)))","Census Tract 217, King County, Washington",B25033_002,0.6073466476462197,NA,2014,NA,NA,Owner occupied,8412
53033021700,"list(list(c(-122.253115, -122.248878, -122.243862, -122.242757, -122.233039, -122.232917, -122.227607, -122.2232, -122.223187, -122.223188, -122.22319, -122.22319, -122.223204, -122.223215, -122.223389, -122.218025, -122.218232, -122.218301, -122.218578, -122.219794, -122.220102, -122.220742, -122.220791, -122.213788, -122.211268, -122.21341, -122.215213, -122.220909, -122.221236, -122.228896, -122.237836, -122.240736, -122.241636, -122.246841, -122.249849, -122.249751, -122.249636, -122.249594, 
-122.249442, -122.248534, -122.24922, -122.251108, -122.253777, -122.253115, 47.776919, 47.776814, 47.776891, 47.776975, 47.776816, 47.776816, 47.776745, 47.776686, 47.773962, 47.773064, 47.772146, 47.771962, 47.767931, 47.765795, 47.758515, 47.758466, 47.757124, 47.756355, 47.756055, 47.755267, 47.75495, 47.752853, 47.752679, 47.750522, 47.750823, 47.74825, 47.748075, 47.751697, 47.75182, 47.752367, 47.75222, 47.75282, 47.75412, 47.753821, 47.754353, 47.758377, 47.761541, 47.76261, 47.767489, 47.771678, 
47.773289, 47.774614, 47.774615, 47.776919)))","Census Tract 217, King County, Washington",B25033_008,0.3926533523537803,NA,2014,NA,NA,Renter occupied,8412
53033021904,"list(list(c(-122.175618, -122.170936, -122.16745, -122.164068, -122.163893, -122.158467, -122.155637, -122.154035, -122.153341, -122.153033, -122.15013, -122.150014, -122.148487, -122.149497, -122.151647, -122.153977, -122.15416, -122.154259, -122.155722, -122.157588, -122.158552, -122.159857, -122.163168, -122.166878, -122.164256, -122.164287, -122.175533, -122.175574, -122.175584, -122.175618, 47.731253, 47.731251, 47.730351, 47.730355, 47.730186, 47.729727, 47.732607, 47.732912, 47.732903, 47.732899, 
47.732893, 47.732768, 47.730241, 47.725662, 47.718616, 47.711375, 47.711376, 47.711378, 47.711417, 47.711751, 47.711674, 47.711446, 47.711463, 47.711382, 47.715014, 47.71864, 47.718535, 47.72344, 47.725809, 47.731253)))","Census Tract 219.04, King County, Washington",B25033_002,0.6573634204275535,NA,2014,NA,NA,Owner occupied,5052
53033021904,"list(list(c(-122.175618, -122.170936, -122.16745, -122.164068, -122.163893, -122.158467, -122.155637, -122.154035, -122.153341, -122.153033, -122.15013, -122.150014, -122.148487, -122.149497, -122.151647, -122.153977, -122.15416, -122.154259, -122.155722, -122.157588, -122.158552, -122.159857, -122.163168, -122.166878, -122.164256, -122.164287, -122.175533, -122.175574, -122.175584, -122.175618, 47.731253, 47.731251, 47.730351, 47.730355, 47.730186, 47.729727, 47.732607, 47.732912, 47.732903, 47.732899, 
47.732893, 47.732768, 47.730241, 47.725662, 47.718616, 47.711375, 47.711376, 47.711378, 47.711417, 47.711751, 47.711674, 47.711446, 47.711463, 47.711382, 47.715014, 47.71864, 47.718535, 47.72344, 47.725809, 47.731253)))","Census Tract 219.04, King County, Washington",B25033_008,0.34263657957244653,NA,2014,NA,NA,Renter occupied,5052
53033021906,"list(list(c(-122.180423, -122.179718, -122.175959, -122.175168, -122.174587, -122.173684, -122.168277, -122.168289, -122.164035, -122.159947, -122.153498, -122.152801, -122.149072, -122.145841, -122.145381, -122.145399, -122.15013, -122.153033, -122.153341, -122.154035, -122.155637, -122.158467, -122.163893, -122.164068, -122.16745, -122.170936, -122.175618, -122.175624, -122.175573, -122.175321, -122.175132, -122.175018, -122.174673, -122.174263, -122.174195, -122.174894, -122.17472, -122.171993, 
-122.171619, -122.175469, -122.179614, -122.180296, -122.180423, 47.757231, 47.757756, 47.757345, 47.757215, 47.757072, 47.757143, 47.754472, 47.753821, 47.74872, 47.747282, 47.742622, 47.740608, 47.736343, 47.734586, 47.732974, 47.732795, 47.732893, 47.732899, 47.732903, 47.732912, 47.732607, 47.729727, 47.730186, 47.730355, 47.730351, 47.731251, 47.731253, 47.733116, 47.733922, 47.737656, 47.743478, 47.74558, 47.747387, 47.750961, 47.75167, 47.753382, 47.754166, 47.753464, 47.753806, 47.755488, 
47.756645, 47.75662, 47.757231)))","Census Tract 219.06, King County, Washington",B25033_002,0.7355028137998532,NA,2014,NA,NA,Owner occupied,4087
53033021906,"list(list(c(-122.180423, -122.179718, -122.175959, -122.175168, -122.174587, -122.173684, -122.168277, -122.168289, -122.164035, -122.159947, -122.153498, -122.152801, -122.149072, -122.145841, -122.145381, -122.145399, -122.15013, -122.153033, -122.153341, -122.154035, -122.155637, -122.158467, -122.163893, -122.164068, -122.16745, -122.170936, -122.175618, -122.175624, -122.175573, -122.175321, -122.175132, -122.175018, -122.174673, -122.174263, -122.174195, -122.174894, -122.17472, -122.171993, 
-122.171619, -122.175469, -122.179614, -122.180296, -122.180423, 47.757231, 47.757756, 47.757345, 47.757215, 47.757072, 47.757143, 47.754472, 47.753821, 47.74872, 47.747282, 47.742622, 47.740608, 47.736343, 47.734586, 47.732974, 47.732795, 47.732893, 47.732899, 47.732903, 47.732912, 47.732607, 47.729727, 47.730186, 47.730355, 47.730351, 47.731251, 47.731253, 47.733116, 47.733922, 47.737656, 47.743478, 47.74558, 47.747387, 47.750961, 47.75167, 47.753382, 47.754166, 47.753464, 47.753806, 47.755488, 
47.756645, 47.75662, 47.757231)))","Census Tract 219.06, King County, Washington",B25033_008,0.2644971862001468,NA,2014,NA,NA,Renter occupied,4087
53033022400,"list(list(c(-122.231835, -122.225692, -122.219205, -122.216735, -122.211939, -122.210964, -122.210383, -122.21039, -122.209328, -122.208089, -122.208004, -122.207957, -122.186565, -122.182334, -122.183339, -122.185436, -122.191185, -122.193602, -122.194181, -122.194009, -122.193415, -122.190639, -122.193202, -122.195763, -122.197039, -122.197014, -122.207121, -122.208301, -122.21022, -122.210071, -122.209319, -122.209246, -122.209235, -122.226235, -122.230579, -122.231835, 47.69012, 47.693944, 47.697982, 
47.69952, 47.701364, 47.702508, 47.703159, 47.704027, 47.704019, 47.702534, 47.702299, 47.700423, 47.700386, 47.700384, 47.698015, 47.696759, 47.69554, 47.693797, 47.692451, 47.686965, 47.685771, 47.68065, 47.680623, 47.679783, 47.679769, 47.679287, 47.676591, 47.67637, 47.676023, 47.667582, 47.667557, 47.666832, 47.666721, 47.66692, 47.684915, 47.69012)))","Census Tract 224, King County, Washington",B25033_002,0.6984466456551103,NA,2014,NA,NA,Owner occupied,8884
53033022400,"list(list(c(-122.231835, -122.225692, -122.219205, -122.216735, -122.211939, -122.210964, -122.210383, -122.21039, -122.209328, -122.208089, -122.208004, -122.207957, -122.186565, -122.182334, -122.183339, -122.185436, -122.191185, -122.193602, -122.194181, -122.194009, -122.193415, -122.190639, -122.193202, -122.195763, -122.197039, -122.197014, -122.207121, -122.208301, -122.21022, -122.210071, -122.209319, -122.209246, -122.209235, -122.226235, -122.230579, -122.231835, 47.69012, 47.693944, 47.697982, 
47.69952, 47.701364, 47.702508, 47.703159, 47.704027, 47.704019, 47.702534, 47.702299, 47.700423, 47.700386, 47.700384, 47.698015, 47.696759, 47.69554, 47.693797, 47.692451, 47.686965, 47.685771, 47.68065, 47.680623, 47.679783, 47.679769, 47.679287, 47.676591, 47.67637, 47.676023, 47.667582, 47.667557, 47.666832, 47.666721, 47.66692, 47.684915, 47.69012)))","Census Tract 224, King County, Washington",B25033_008,0.30155335434488967,NA,2014,NA,NA,Renter occupied,8884
53033022703,"list(list(c(-122.187325, -122.183168, -122.17474, -122.170342, -122.16399, -122.164013, -122.164068, -122.164307, -122.16443, -122.164682, -122.168935, -122.169267, -122.180219, -122.185547, -122.187164, -122.187194, -122.187325, 47.669591, 47.668347, 47.668156, 47.66809, 47.666647, 47.664978, 47.66078, 47.653376, 47.646502, 47.646204, 47.645665, 47.646248, 47.646371, 47.646409, 47.646426, 47.66114, 47.669591)))","Census Tract 227.03, King County, Washington",B25033_002,0.7258267057346169,NA,2014,NA,NA,Owner occupied,2389
53033022703,"list(list(c(-122.187325, -122.183168, -122.17474, -122.170342, -122.16399, -122.164013, -122.164068, -122.164307, -122.16443, -122.164682, -122.168935, -122.169267, -122.180219, -122.185547, -122.187164, -122.187194, -122.187325, 47.669591, 47.668347, 47.668156, 47.66809, 47.666647, 47.664978, 47.66078, 47.653376, 47.646502, 47.646204, 47.645665, 47.646248, 47.646371, 47.646409, 47.646426, 47.66114, 47.669591)))","Census Tract 227.03, King County, Washington",B25033_008,0.274173294265383,NA,2014,NA,NA,Renter occupied,2389
53033022802,"list(list(c(-122.14335, -122.143181, -122.143202, -122.137581, -122.136752, -122.133774, -122.133433, -122.127613, -122.126926, -122.12716, -122.126133, -122.125849, -122.121294, -122.127422, -122.129823, -122.13459, -122.137528, -122.143341, -122.14335, 47.660643, 47.667789, 47.675146, 47.675066, 47.674914, 47.67263, 47.672099, 47.668302, 47.667119, 47.66439, 47.661714, 47.661348, 47.65781, 47.654746, 47.654489, 47.654053, 47.654378, 47.655061, 47.660643)))","Census Tract 228.02, King County, Washington",B25033_002,0.6487755102040816,NA,2014,NA,NA,Owner occupied,4900
53033022802,"list(list(c(-122.14335, -122.143181, -122.143202, -122.137581, -122.136752, -122.133774, -122.133433, -122.127613, -122.126926, -122.12716, -122.126133, -122.125849, -122.121294, -122.127422, -122.129823, -122.13459, -122.137528, -122.143341, -122.14335, 47.660643, 47.667789, 47.675146, 47.675066, 47.674914, 47.67263, 47.672099, 47.668302, 47.667119, 47.66439, 47.661714, 47.661348, 47.65781, 47.654746, 47.654489, 47.654053, 47.654378, 47.655061, 47.660643)))","Census Tract 228.02, King County, Washington",B25033_008,0.35122448979591836,NA,2014,NA,NA,Renter occupied,4900
53033023300,"list(list(c(-122.142879, -122.132251, -122.126743, -122.123147, -122.121287, -122.120477, -122.119314, -122.119016, -122.117005, -122.116214, -122.117464, -122.115714, -122.115749, -122.116851, -122.118333, -122.132477, -122.132473, -122.131898, -122.131784, -122.139089, -122.142596, -122.142479, -122.142735, -122.142856, -122.142879, 47.609854, 47.609816, 47.609782, 47.609187, 47.609756, 47.609876, 47.608896, 47.606859, 47.605573, 47.601048, 47.599147, 47.597177, 47.590463, 47.589185, 47.588959, 
47.589031, 47.58915, 47.591002, 47.596282, 47.59632, 47.596337, 47.601297, 47.602574, 47.603182, 47.609854)))","Census Tract 233, King County, Washington",B25033_002,0.6715686274509803,NA,2014,NA,NA,Owner occupied,5916
53033023300,"list(list(c(-122.142879, -122.132251, -122.126743, -122.123147, -122.121287, -122.120477, -122.119314, -122.119016, -122.117005, -122.116214, -122.117464, -122.115714, -122.115749, -122.116851, -122.118333, -122.132477, -122.132473, -122.131898, -122.131784, -122.139089, -122.142596, -122.142479, -122.142735, -122.142856, -122.142879, 47.609854, 47.609816, 47.609782, 47.609187, 47.609756, 47.609876, 47.608896, 47.606859, 47.605573, 47.601048, 47.599147, 47.597177, 47.590463, 47.589185, 47.588959, 
47.589031, 47.58915, 47.591002, 47.596282, 47.59632, 47.596337, 47.601297, 47.602574, 47.603182, 47.609854)))","Census Tract 233, King County, Washington",B25033_008,0.3284313725490196,NA,2014,NA,NA,Renter occupied,5916
53033023700,"list(list(c(-122.196175, -122.196291, -122.195251, -122.187164, -122.185547, -122.180219, -122.169267, -122.168935, -122.164682, -122.16443, -122.162096, -122.16212, -122.151128, -122.143041, -122.143106, -122.143101, -122.159061, -122.174997, -122.174985, -122.179281, -122.181201, -122.185642, -122.188842, -122.188885, -122.188678, -122.187703, -122.188531, -122.194167, -122.194189, -122.194361, -122.195495, -122.196294, -122.196175, 47.642898, 47.645426, 47.646432, 47.646426, 47.646409, 47.646371, 
47.646248, 47.645665, 47.646204, 47.646502, 47.645266, 47.631622, 47.631546, 47.631491, 47.627135, 47.626513, 47.623237, 47.619927, 47.619096, 47.618282, 47.617311, 47.617282, 47.617348, 47.621744, 47.629435, 47.633646, 47.63408, 47.640698, 47.640866, 47.640949, 47.641131, 47.641309, 47.642898)))","Census Tract 237, King County, Washington",B25033_002,0.702200488997555,NA,2014,NA,NA,Owner occupied,4090
