"Year","GEOID","Residence","Bedrooms","value","moe"
2017,53033032006,"Single Family","2",30,0
2017,53033032007,"Single Family","2",53,0
2017,53033032008,"Single Family","2",94,0
2017,53033032010,"Single Family","2",14,0
2017,53033032011,"Single Family","2",36,0
2017,53033032102,"Single Family","2",139,0
2017,53033032103,"Single Family","2",103,0
2017,53033032104,"Single Family","2",76,0
2017,53033032203,"Single Family","2",89,0
2017,53033032207,"Single Family","2",66,0
2017,53033032208,"Single Family","2",17,0
2017,53033032210,"Single Family","2",165,0
2017,53033032211,"Single Family","2",18,0
2017,53033032212,"Single Family","2",7,0
2017,53033032213,"Single Family","2",24,0
2017,53033032214,"Single Family","2",6,0
2017,53033032215,"Single Family","2",24,0
2017,53033032307,"Single Family","2",50,0
2017,53033032309,"Single Family","2",1,0
2017,53033032311,"Single Family","2",128,0
2017,53033032313,"Single Family","2",57,0
2017,53033032315,"Single Family","2",138,0
2017,53033032316,"Single Family","2",60,0
2017,53033032317,"Single Family","2",45,0
2017,53033032318,"Single Family","2",78,0
2017,53033032319,"Single Family","2",15,0
2017,53033032320,"Single Family","2",62,0
2017,53033032321,"Single Family","2",40,0
2017,53033032322,"Single Family","2",12,0
2017,53033032323,"Single Family","2",9,0
2017,53033032324,"Single Family","2",29,0
2017,53033032325,"Single Family","2",4,0
2017,53033032326,"Single Family","2",51,0
2017,53033032327,"Single Family","2",833,0
2017,53033032328,"Single Family","2",34,0
2017,53033032329,"Single Family","2",42,0
2017,53033032401,"Single Family","2",193,0
2017,53033032402,"Single Family","2",102,0
2017,53033032500,"Single Family","2",248,0
2017,53033032601,"Single Family","2",158,0
2017,53033032602,"Single Family","2",122,0
2017,53033032702,"Single Family","2",191,0
2017,53033032703,"Single Family","2",185,0
2017,53033032704,"Single Family","2",200,0
2017,53033032800,"Single Family","2",345,0
2017,53033000100,"TownhousePlat","2",35,0
2017,53033000200,"TownhousePlat","2",14,0
2017,53033000300,"TownhousePlat","2",22,0
2017,53033000401,"TownhousePlat","2",40,0
2017,53033000402,"TownhousePlat","2",12,0
2017,53033000600,"TownhousePlat","2",72,0
2017,53033000700,"TownhousePlat","2",71,0
2017,53033000800,"TownhousePlat","2",1,0
2017,53033001000,"TownhousePlat","2",1,0
2017,53033001200,"TownhousePlat","2",15,0
2017,53033001300,"TownhousePlat","2",97,0
2017,53033001400,"TownhousePlat","2",31,0
2017,53033001500,"TownhousePlat","2",10,0
2017,53033001600,"TownhousePlat","2",19,0
2017,53033001701,"TownhousePlat","2",24,0
2017,53033001702,"TownhousePlat","2",29,0
2017,53033001800,"TownhousePlat","2",231,0
2017,53033001900,"TownhousePlat","2",28,0
2017,53033002000,"TownhousePlat","2",8,0
2017,53033002100,"TownhousePlat","2",35,0
2017,53033002200,"TownhousePlat","2",1,0
2017,53033002500,"TownhousePlat","2",37,0
2017,53033002600,"TownhousePlat","2",5,0
2017,53033002700,"TownhousePlat","2",53,0
2017,53033002800,"TownhousePlat","2",5,0
2017,53033002900,"TownhousePlat","2",14,0
2017,53033003000,"TownhousePlat","2",16,0
2017,53033003100,"TownhousePlat","2",14,0
2017,53033003200,"TownhousePlat","2",121,0
2017,53033003300,"TownhousePlat","2",160,0
2017,53033003400,"TownhousePlat","2",42,0
2017,53033003500,"TownhousePlat","2",13,0
2017,53033003600,"TownhousePlat","2",83,0
2017,53033003800,"TownhousePlat","2",16,0
2017,53033003900,"TownhousePlat","2",6,0
2017,53033004100,"TownhousePlat","2",1,0
2017,53033004200,"TownhousePlat","2",22,0
2017,53033004400,"TownhousePlat","2",15,0
2017,53033004700,"TownhousePlat","2",117,0
2017,53033004800,"TownhousePlat","2",54,0
2017,53033004900,"TownhousePlat","2",158,0
2017,53033005000,"TownhousePlat","2",43,0
2017,53033005100,"TownhousePlat","2",18,0
2017,53033005200,"TownhousePlat","2",32,0
2017,53033005400,"TownhousePlat","2",80,0
2017,53033005700,"TownhousePlat","2",37,0
2017,53033005801,"TownhousePlat","2",57,0
2017,53033005802,"TownhousePlat","2",40,0
2017,53033005900,"TownhousePlat","2",53,0
2017,53033006000,"TownhousePlat","2",37,0
2017,53033006100,"TownhousePlat","2",82,0
2017,53033006200,"TownhousePlat","2",4,0
2017,53033006300,"TownhousePlat","2",6,0
2017,53033006500,"TownhousePlat","2",23,0
2017,53033006600,"TownhousePlat","2",31,0
2017,53033006700,"TownhousePlat","2",65,0
2017,53033006800,"TownhousePlat","2",2,0
2017,53033006900,"TownhousePlat","2",27,0
2017,53033007000,"TownhousePlat","2",68,0
2017,53033007401,"TownhousePlat","2",3,0
2017,53033007500,"TownhousePlat","2",118,0
2017,53033007600,"TownhousePlat","2",65,0
2017,53033007700,"TownhousePlat","2",146,0
2017,53033007800,"TownhousePlat","2",6,0
2017,53033007900,"TownhousePlat","2",174,0
2017,53033008600,"TownhousePlat","2",78,0
2017,53033008700,"TownhousePlat","2",100,0
2017,53033008800,"TownhousePlat","2",28,0
2017,53033008900,"TownhousePlat","2",171,0
2017,53033009000,"TownhousePlat","2",81,0
2017,53033009300,"TownhousePlat","2",5,0
2017,53033009400,"TownhousePlat","2",156,0
2017,53033009500,"TownhousePlat","2",88,0
2017,53033009600,"TownhousePlat","2",76,0
2017,53033009701,"TownhousePlat","2",41,0
2017,53033009702,"TownhousePlat","2",2,0
2017,53033009800,"TownhousePlat","2",168,0
2017,53033009900,"TownhousePlat","2",54,0
2017,53033010001,"TownhousePlat","2",50,0
2017,53033010002,"TownhousePlat","2",18,0
2017,53033010100,"TownhousePlat","2",81,0
2017,53033010200,"TownhousePlat","2",2,0
2017,53033010300,"TownhousePlat","2",132,0
2017,53033010401,"TownhousePlat","2",31,0
2017,53033010402,"TownhousePlat","2",10,0
2017,53033010500,"TownhousePlat","2",66,0
2017,53033010600,"TownhousePlat","2",231,0
2017,53033010701,"TownhousePlat","2",196,0
2017,53033010702,"TownhousePlat","2",80,0
2017,53033010800,"TownhousePlat","2",25,0
2017,53033010900,"TownhousePlat","2",36,0
2017,53033011001,"TownhousePlat","2",1,0
2017,53033011101,"TownhousePlat","2",13,0
2017,53033011102,"TownhousePlat","2",35,0
2017,53033011200,"TownhousePlat","2",17,0
2017,53033011300,"TownhousePlat","2",26,0
2017,53033011401,"TownhousePlat","2",24,0
2017,53033011402,"TownhousePlat","2",66,0
2017,53033011600,"TownhousePlat","2",27,0
2017,53033011700,"TownhousePlat","2",12,0
2017,53033011800,"TownhousePlat","2",25,0
2017,53033020300,"TownhousePlat","2",9,0
2017,53033020401,"TownhousePlat","2",30,0
2017,53033020900,"TownhousePlat","2",23,0
2017,53033021300,"TownhousePlat","2",4,0
2017,53033021600,"TownhousePlat","2",1,0
2017,53033021905,"TownhousePlat","2",22,0
2017,53033021906,"TownhousePlat","2",30,0
2017,53033022005,"TownhousePlat","2",83,0
2017,53033022006,"TownhousePlat","2",25,0
2017,53033022101,"TownhousePlat","2",36,0
2017,53033022102,"TownhousePlat","2",67,0
2017,53033022202,"TownhousePlat","2",36,0
2017,53033022203,"TownhousePlat","2",14,0
2017,53033022500,"TownhousePlat","2",14,0
2017,53033022701,"TownhousePlat","2",11,0
2017,53033022902,"TownhousePlat","2",54,0
2017,53033023100,"TownhousePlat","2",68,0
2017,53033023201,"TownhousePlat","2",1,0
2017,53033023603,"TownhousePlat","2",11,0
2017,53033023604,"TownhousePlat","2",35,0
2017,53033023900,"TownhousePlat","2",10,0
2017,53033024000,"TownhousePlat","2",56,0
2017,53033024400,"TownhousePlat","2",9,0
2017,53033024702,"TownhousePlat","2",109,0
2017,53033025006,"TownhousePlat","2",100,0
2017,53033025102,"TownhousePlat","2",23,0
2017,53033025200,"TownhousePlat","2",7,0
2017,53033025301,"TownhousePlat","2",10,0
2017,53033025500,"TownhousePlat","2",12,0
2017,53033025601,"TownhousePlat","2",50,0
2017,53033025602,"TownhousePlat","2",6,0
2017,53033025701,"TownhousePlat","2",13,0
2017,53033025803,"TownhousePlat","2",4,0
2017,53033025805,"TownhousePlat","2",12,0
2017,53033026500,"TownhousePlat","2",10,0
2017,53033027900,"TownhousePlat","2",2,0
2017,53033028200,"TownhousePlat","2",22,0
2017,53033028403,"TownhousePlat","2",3,0
2017,53033029003,"TownhousePlat","2",6,0
2017,53033029303,"TownhousePlat","2",27,0
2017,53033029406,"TownhousePlat","2",19,0
2017,53033029504,"TownhousePlat","2",10,0
2017,53033029802,"TownhousePlat","2",20,0
2017,53033030003,"TownhousePlat","2",4,0
2017,53033030202,"TownhousePlat","2",28,0
2017,53033030305,"TownhousePlat","2",4,0
2017,53033030311,"TownhousePlat","2",8,0
2017,53033030503,"TownhousePlat","2",23,0
2017,53033031100,"TownhousePlat","2",22,0
2017,53033031604,"TownhousePlat","2",122,0
2017,53033031703,"TownhousePlat","2",71,0
2017,53033032008,"TownhousePlat","2",49,0
2017,53033032010,"TownhousePlat","2",36,0
2017,53033032210,"TownhousePlat","2",99,0
2017,53033032211,"TownhousePlat","2",1,0
2017,53033032212,"TownhousePlat","2",11,0
2017,53033032214,"TownhousePlat","2",18,0
2017,53033032309,"TownhousePlat","2",21,0
2017,53033032324,"TownhousePlat","2",2,0
2017,53033032325,"TownhousePlat","2",16,0
2017,53033032327,"TownhousePlat","2",400,0
2017,53033032602,"TownhousePlat","2",50,0
2017,53033032703,"TownhousePlat","2",1,0
2017,53033001200,"Triplex","2",1,0
2017,53033001600,"Triplex","2",1,0
2017,53033001800,"Triplex","2",1,0
2017,53033002800,"Triplex","2",3,0
2017,53033002900,"Triplex","2",1,0
2017,53033003300,"Triplex","2",1,0
2017,53033003600,"Triplex","2",1,0
2017,53033004700,"Triplex","2",2,0
2017,53033004800,"Triplex","2",1,0
2017,53033004900,"Triplex","2",4,0
2017,53033005100,"Triplex","2",1,0
2017,53033005200,"Triplex","2",1,0
2017,53033005400,"Triplex","2",2,0
2017,53033005802,"Triplex","2",1,0
2017,53033006500,"Triplex","2",2,0
2017,53033007401,"Triplex","2",1,0
2017,53033007500,"Triplex","2",1,0
2017,53033008600,"Triplex","2",2,0
2017,53033008700,"Triplex","2",1,0
2017,53033008900,"Triplex","2",1,0
2017,53033009000,"Triplex","2",3,0
2017,53033009400,"Triplex","2",1,0
2017,53033009900,"Triplex","2",1,0
2017,53033010100,"Triplex","2",1,0
2017,53033010900,"Triplex","2",1,0
2017,53033021903,"Triplex","2",2,0
2017,53033025400,"Triplex","2",2,0
2017,53033025602,"Triplex","2",1,0
2017,53033026002,"Triplex","2",1,0
2017,53033026200,"Triplex","2",1,0
2017,53033027200,"Triplex","2",2,0
2017,53033027900,"Triplex","2",2,0
2017,53033028100,"Triplex","2",1,0
2017,53033028902,"Triplex","2",1,0
2017,53033029206,"Triplex","2",1,0
2017,53033030600,"Triplex","2",1,0
2017,53033030700,"Triplex","2",3,0
2017,53033030902,"Triplex","2",1,0
2017,53033031302,"Triplex","2",1,0
2017,53033000100,"Vacant(Single-family)","2",1,0
2017,53033007700,"Vacant(Single-family)","2",4,0
2017,53033012100,"Vacant(Single-family)","2",1,0
2017,53033021700,"Vacant(Single-family)","2",1,0
2017,53033022101,"Vacant(Single-family)","2",1,0
2017,53033022102,"Vacant(Single-family)","2",1,0
2017,53033022400,"Vacant(Single-family)","2",2,0
2017,53033027702,"Vacant(Single-family)","2",3,0
2017,53033028901,"Vacant(Single-family)","2",1,0
2017,53033031400,"Vacant(Single-family)","2",1,0
2017,53033031501,"Vacant(Single-family)","2",1,0
2017,53033031502,"Vacant(Single-family)","2",1,0
2017,53033032800,"Vacant(Single-family)","2",4,0
2020,53033000102,"Duplex","2",1,0
2020,53033000202,"Duplex","2",1,0
2020,53033000402,"Duplex","2",5,0
2020,53033000601,"Duplex","2",1,0
2020,53033000602,"Duplex","2",1,0
2020,53033000700,"Duplex","2",1,0
2020,53033000900,"Duplex","2",2,0
2020,53033001201,"Duplex","2",1,0
2020,53033001300,"Duplex","2",4,0
2020,53033001701,"Duplex","2",3,0
2020,53033001702,"Duplex","2",7,0
2020,53033001800,"Duplex","2",2,0
2020,53033001900,"Duplex","2",5,0
2020,53033002000,"Duplex","2",1,0
2020,53033002500,"Duplex","2",3,0
2020,53033002600,"Duplex","2",4,0
2020,53033002700,"Duplex","2",3,0
2020,53033002800,"Duplex","2",7,0
2020,53033002900,"Duplex","2",5,0
2020,53033003000,"Duplex","2",6,0
2020,53033003100,"Duplex","2",4,0
2020,53033003201,"Duplex","2",10,0
2020,53033003202,"Duplex","2",3,0
2020,53033003301,"Duplex","2",13,0
2020,53033003302,"Duplex","2",10,0
2020,53033003400,"Duplex","2",20,0
2020,53033003500,"Duplex","2",4,0
2020,53033003601,"Duplex","2",2,0
2020,53033003800,"Duplex","2",1,0
2020,53033004201,"Duplex","2",2,0
2020,53033004202,"Duplex","2",3,0
2020,53033004301,"Duplex","2",3,0
2020,53033004302,"Duplex","2",2,0
2020,53033004402,"Duplex","2",2,0
2020,53033004500,"Duplex","2",1,0
2020,53033004600,"Duplex","2",4,0
2020,53033004701,"Duplex","2",2,0
2020,53033004702,"Duplex","2",3,0
2020,53033004703,"Duplex","2",10,0
2020,53033004800,"Duplex","2",13,0
2020,53033004901,"Duplex","2",13,0
2020,53033004902,"Duplex","2",12,0
2020,53033005000,"Duplex","2",11,0
2020,53033005100,"Duplex","2",9,0
2020,53033005201,"Duplex","2",10,0
2020,53033005202,"Duplex","2",1,0
2020,53033005305,"Duplex","2",3,0
2020,53033005401,"Duplex","2",9,0
2020,53033005402,"Duplex","2",13,0
2020,53033005801,"Duplex","2",3,0
2020,53033005803,"Duplex","2",1,0
2020,53033005804,"Duplex","2",2,0
2020,53033005901,"Duplex","2",12,0
2020,53033005902,"Duplex","2",3,0
2020,53033006000,"Duplex","2",7,0
2020,53033006100,"Duplex","2",9,0
2020,53033006300,"Duplex","2",1,0
2020,53033006500,"Duplex","2",2,0
2020,53033006600,"Duplex","2",4,0
2020,53033006701,"Duplex","2",1,0
2020,53033006702,"Duplex","2",5,0
2020,53033006703,"Duplex","2",3,0
2020,53033006800,"Duplex","2",3,0
2020,53033006900,"Duplex","2",14,0
2020,53033007001,"Duplex","2",1,0
2020,53033007404,"Duplex","2",1,0
2020,53033007501,"Duplex","2",3,0
2020,53033007502,"Duplex","2",2,0
2020,53033007600,"Duplex","2",6,0
2020,53033007700,"Duplex","2",17,0
2020,53033007800,"Duplex","2",7,0
2020,53033007901,"Duplex","2",4,0
2020,53033007902,"Duplex","2",9,0
2020,53033008600,"Duplex","2",14,0
2020,53033008700,"Duplex","2",21,0
2020,53033008800,"Duplex","2",17,0
2020,53033008900,"Duplex","2",7,0
2020,53033009000,"Duplex","2",2,0
2020,53033009400,"Duplex","2",9,0
2020,53033009500,"Duplex","2",2,0
2020,53033009600,"Duplex","2",9,0
2020,53033009701,"Duplex","2",19,0
2020,53033009702,"Duplex","2",1,0
2020,53033009801,"Duplex","2",3,0
2020,53033009802,"Duplex","2",2,0
2020,53033009900,"Duplex","2",3,0
2020,53033010001,"Duplex","2",6,0
2020,53033010002,"Duplex","2",1,0
2020,53033010101,"Duplex","2",3,0
2020,53033010102,"Duplex","2",3,0
2020,53033010200,"Duplex","2",1,0
2020,53033010302,"Duplex","2",5,0
2020,53033010402,"Duplex","2",2,0
2020,53033010501,"Duplex","2",1,0
2020,53033010502,"Duplex","2",1,0
2020,53033010601,"Duplex","2",1,0
2020,53033010602,"Duplex","2",3,0
2020,53033010900,"Duplex","2",4,0
2020,53033011101,"Duplex","2",1,0
2020,53033011102,"Duplex","2",5,0
2020,53033011200,"Duplex","2",7,0
2020,53033011500,"Duplex","2",1,0
2020,53033011601,"Duplex","2",2,0
2020,53033011602,"Duplex","2",1,0
2020,53033011700,"Duplex","2",1,0
2020,53033011801,"Duplex","2",1,0
2020,53033011802,"Duplex","2",2,0
2020,53033012100,"Duplex","2",2,0
2020,53033020100,"Duplex","2",1,0
2020,53033020401,"Duplex","2",2,0
2020,53033020500,"Duplex","2",1,0
2020,53033020600,"Duplex","2",1,0
2020,53033020900,"Duplex","2",3,0
2020,53033021300,"Duplex","2",1,0
2020,53033021400,"Duplex","2",1,0
2020,53033021500,"Duplex","2",1,0
2020,53033021702,"Duplex","2",2,0
2020,53033021803,"Duplex","2",1,0
2020,53033022001,"Duplex","2",1,0
2020,53033022203,"Duplex","2",2,0
2020,53033022402,"Duplex","2",1,0
2020,53033022501,"Duplex","2",1,0
2020,53033022502,"Duplex","2",1,0
2020,53033022701,"Duplex","2",2,0
2020,53033024301,"Duplex","2",1,0
2020,53033025201,"Duplex","2",1,0
2020,53033025202,"Duplex","2",7,0
2020,53033025302,"Duplex","2",19,0
2020,53033025303,"Duplex","2",6,0
2020,53033025401,"Duplex","2",5,0
2020,53033025402,"Duplex","2",18,0
2020,53033025602,"Duplex","2",2,0
2020,53033026001,"Duplex","2",2,0
2020,53033026003,"Duplex","2",3,0
2020,53033026004,"Duplex","2",2,0
2020,53033026101,"Duplex","2",2,0
2020,53033026200,"Duplex","2",1,0
2020,53033026400,"Duplex","2",11,0
2020,53033026500,"Duplex","2",1,0
2020,53033026600,"Duplex","2",1,0
2020,53033026802,"Duplex","2",1,0
2020,53033027100,"Duplex","2",2,0
2020,53033027300,"Duplex","2",2,0
2020,53033027702,"Duplex","2",2,0
2020,53033027901,"Duplex","2",1,0
2020,53033027902,"Duplex","2",3,0
2020,53033028100,"Duplex","2",2,0
2020,53033028600,"Duplex","2",2,0
2020,53033028802,"Duplex","2",1,0
2020,53033028901,"Duplex","2",1,0
2020,53033028902,"Duplex","2",6,0
2020,53033029203,"Duplex","2",8,0
2020,53033029208,"Duplex","2",2,0
2020,53033029701,"Duplex","2",3,0
2020,53033030101,"Duplex","2",1,0
2020,53033030501,"Duplex","2",1,0
2020,53033030503,"Duplex","2",1,0
2020,53033030600,"Duplex","2",2,0
2020,53033030700,"Duplex","2",4,0
2020,53033030902,"Duplex","2",3,0
2020,53033031302,"Duplex","2",2,0
2020,53033031400,"Duplex","2",4,0
2020,53033031603,"Duplex","2",1,0
2020,53033032103,"Duplex","2",4,0
2020,53033032401,"Duplex","2",1,0
2020,53033032500,"Duplex","2",3,0
2020,53033032601,"Duplex","2",1,0
2020,53033032604,"Duplex","2",1,0
2020,53033032703,"Duplex","2",2,0
2020,53033032704,"Duplex","2",6,0
2020,53033000101,"Single Family","2",30,0
2020,53033000102,"Single Family","2",129,0
2020,53033000201,"Single Family","2",114,0
2020,53033000202,"Single Family","2",282,0
2020,53033000300,"Single Family","2",263,0
2020,53033000402,"Single Family","2",316,0
2020,53033000403,"Single Family","2",98,0
2020,53033000404,"Single Family","2",47,0
2020,53033000500,"Single Family","2",129,0
2020,53033000601,"Single Family","2",190,0
2020,53033000602,"Single Family","2",177,0
2020,53033000700,"Single Family","2",196,0
2020,53033000800,"Single Family","2",212,0
2020,53033000900,"Single Family","2",125,0
2020,53033001000,"Single Family","2",78,0
2020,53033001100,"Single Family","2",204,0
2020,53033001201,"Single Family","2",35,0
2020,53033001202,"Single Family","2",166,0
2020,53033001300,"Single Family","2",253,0
2020,53033001400,"Single Family","2",375,0
2020,53033001500,"Single Family","2",168,0
2020,53033001600,"Single Family","2",228,0
2020,53033001701,"Single Family","2",282,0
2020,53033001702,"Single Family","2",392,0
2020,53033001800,"Single Family","2",199,0
2020,53033001900,"Single Family","2",309,0
2020,53033002000,"Single Family","2",311,0
2020,53033002100,"Single Family","2",228,0
2020,53033002200,"Single Family","2",220,0
2020,53033002400,"Single Family","2",221,0
2020,53033002500,"Single Family","2",288,0
2020,53033002600,"Single Family","2",301,0
2020,53033002700,"Single Family","2",408,0
2020,53033002800,"Single Family","2",416,0
2020,53033002900,"Single Family","2",445,0
2020,53033003000,"Single Family","2",642,0
2020,53033003100,"Single Family","2",682,0
2020,53033003201,"Single Family","2",112,0
2020,53033003202,"Single Family","2",223,0
2020,53033003301,"Single Family","2",130,0
2020,53033003302,"Single Family","2",201,0
2020,53033003400,"Single Family","2",266,0
2020,53033003500,"Single Family","2",225,0
2020,53033003601,"Single Family","2",180,0
2020,53033003602,"Single Family","2",38,0
2020,53033003800,"Single Family","2",128,0
2020,53033003900,"Single Family","2",172,0
2020,53033004000,"Single Family","2",64,0
2020,53033004101,"Single Family","2",54,0
2020,53033004102,"Single Family","2",120,0
2020,53033004201,"Single Family","2",186,0
2020,53033004202,"Single Family","2",257,0
2020,53033004301,"Single Family","2",156,0
2020,53033004302,"Single Family","2",7,0
2020,53033004401,"Single Family","2",41,0
2020,53033004402,"Single Family","2",37,0
2020,53033004500,"Single Family","2",202,0
2020,53033004600,"Single Family","2",232,0
2020,53033004701,"Single Family","2",1,0
2020,53033004702,"Single Family","2",12,0
2020,53033004703,"Single Family","2",118,0
2020,53033004800,"Single Family","2",361,0
2020,53033004901,"Single Family","2",66,0
2020,53033004902,"Single Family","2",91,0
2020,53033005000,"Single Family","2",145,0
2020,53033005100,"Single Family","2",185,0
2020,53033005201,"Single Family","2",125,0
2020,53033005202,"Single Family","2",3,0
2020,53033005305,"Single Family","2",1,0
2020,53033005401,"Single Family","2",57,0
2020,53033005402,"Single Family","2",101,0
2020,53033005600,"Single Family","2",491,0
2020,53033005700,"Single Family","2",417,0
2020,53033005801,"Single Family","2",186,0
2020,53033005803,"Single Family","2",110,0
2020,53033005804,"Single Family","2",27,0
2020,53033005901,"Single Family","2",61,0
2020,53033005902,"Single Family","2",248,0
2020,53033006000,"Single Family","2",190,0
2020,53033006100,"Single Family","2",83,0
2020,53033006200,"Single Family","2",185,0
2020,53033006300,"Single Family","2",197,0
2020,53033006400,"Single Family","2",105,0
2020,53033006500,"Single Family","2",52,0
2020,53033006600,"Single Family","2",28,0
2020,53033006701,"Single Family","2",8,0
2020,53033006702,"Single Family","2",17,0
2020,53033006703,"Single Family","2",39,0
2020,53033006800,"Single Family","2",134,0
2020,53033006900,"Single Family","2",161,0
2020,53033007001,"Single Family","2",3,0
2020,53033007002,"Single Family","2",24,0
2020,53033007404,"Single Family","2",3,0
2020,53033007406,"Single Family","2",3,0
2020,53033007501,"Single Family","2",17,0
2020,53033007502,"Single Family","2",11,0
2020,53033007600,"Single Family","2",76,0
2020,53033007700,"Single Family","2",289,0
2020,53033007800,"Single Family","2",276,0
2020,53033007901,"Single Family","2",4,0
2020,53033007902,"Single Family","2",83,0
2020,53033008402,"Single Family","2",1,0
2020,53033008600,"Single Family","2",38,0
2020,53033008700,"Single Family","2",115,0
2020,53033008800,"Single Family","2",225,0
2020,53033008900,"Single Family","2",199,0
2020,53033009000,"Single Family","2",42,0
2020,53033009300,"Single Family","2",129,0
2020,53033009400,"Single Family","2",195,0
2020,53033009500,"Single Family","2",230,0
2020,53033009600,"Single Family","2",235,0
2020,53033009701,"Single Family","2",297,0
2020,53033009702,"Single Family","2",494,0
2020,53033009801,"Single Family","2",278,0
2020,53033009802,"Single Family","2",244,0
2020,53033009900,"Single Family","2",324,0
2020,53033010001,"Single Family","2",200,0
2020,53033010002,"Single Family","2",333,0
2020,53033010101,"Single Family","2",123,0
2020,53033010102,"Single Family","2",269,0
2020,53033010200,"Single Family","2",387,0
2020,53033010301,"Single Family","2",248,0
2020,53033010302,"Single Family","2",114,0
2020,53033010401,"Single Family","2",249,0
2020,53033010402,"Single Family","2",431,0
2020,53033010501,"Single Family","2",146,0
2020,53033010502,"Single Family","2",262,0
2020,53033010601,"Single Family","2",291,0
2020,53033010602,"Single Family","2",394,0
2020,53033010701,"Single Family","2",143,0
2020,53033010702,"Single Family","2",90,0
2020,53033010800,"Single Family","2",306,0
2020,53033010900,"Single Family","2",126,0
2020,53033011001,"Single Family","2",46,0
2020,53033011002,"Single Family","2",171,0
2020,53033011101,"Single Family","2",193,0
2020,53033011102,"Single Family","2",195,0
2020,53033011200,"Single Family","2",279,0
2020,53033011300,"Single Family","2",503,0
2020,53033011401,"Single Family","2",221,0
2020,53033011402,"Single Family","2",309,0
2020,53033011500,"Single Family","2",677,0
2020,53033011601,"Single Family","2",222,0
2020,53033011602,"Single Family","2",287,0
2020,53033011700,"Single Family","2",258,0
2020,53033011801,"Single Family","2",192,0
2020,53033011802,"Single Family","2",175,0
2020,53033011901,"Single Family","2",203,0
2020,53033011902,"Single Family","2",315,0
2020,53033012000,"Single Family","2",465,0
2020,53033012100,"Single Family","2",148,0
2020,53033020100,"Single Family","2",88,0
2020,53033020200,"Single Family","2",99,0
2020,53033020301,"Single Family","2",51,0
2020,53033020302,"Single Family","2",80,0
2020,53033020401,"Single Family","2",150,0
2020,53033020402,"Single Family","2",100,0
2020,53033020500,"Single Family","2",365,0
2020,53033020600,"Single Family","2",165,0
2020,53033020700,"Single Family","2",102,0
2020,53033020800,"Single Family","2",74,0
2020,53033020900,"Single Family","2",107,0
2020,53033021000,"Single Family","2",310,0
2020,53033021100,"Single Family","2",380,0
2020,53033021300,"Single Family","2",217,0
2020,53033021400,"Single Family","2",211,0
2020,53033021500,"Single Family","2",86,0
2020,53033021600,"Single Family","2",71,0
2020,53033021701,"Single Family","2",54,0
2020,53033021702,"Single Family","2",48,0
2020,53033021802,"Single Family","2",17,0
2020,53033021803,"Single Family","2",53,0
2020,53033021804,"Single Family","2",52,0
2020,53033021903,"Single Family","2",14,0
2020,53033021904,"Single Family","2",26,0
2020,53033021905,"Single Family","2",10,0
2020,53033021906,"Single Family","2",15,0
2020,53033022001,"Single Family","2",21,0
2020,53033022003,"Single Family","2",19,0
2020,53033022005,"Single Family","2",22,0
2020,53033022006,"Single Family","2",13,0
2020,53033022101,"Single Family","2",47,0
2020,53033022102,"Single Family","2",69,0
2020,53033022201,"Single Family","2",25,0
2020,53033022203,"Single Family","2",57,0
2020,53033022204,"Single Family","2",10,0
2020,53033022205,"Single Family","2",12,0
2020,53033022300,"Single Family","2",71,0
2020,53033022401,"Single Family","2",54,0
2020,53033022402,"Single Family","2",154,0
2020,53033022501,"Single Family","2",69,0
2020,53033022502,"Single Family","2",28,0
2020,53033022603,"Single Family","2",55,0
2020,53033022604,"Single Family","2",81,0
2020,53033022605,"Single Family","2",36,0
2020,53033022606,"Single Family","2",28,0
2020,53033022701,"Single Family","2",44,0
2020,53033022702,"Single Family","2",36,0
2020,53033022703,"Single Family","2",15,0
2020,53033022802,"Single Family","2",89,0
2020,53033022803,"Single Family","2",8,0
2020,53033022804,"Single Family","2",3,0
2020,53033022805,"Single Family","2",14,0
2020,53033022901,"Single Family","2",9,0
2020,53033022902,"Single Family","2",26,0
2020,53033023000,"Single Family","2",32,0
2020,53033023100,"Single Family","2",30,0
2020,53033023201,"Single Family","2",2,0
2020,53033023202,"Single Family","2",2,0
2020,53033023300,"Single Family","2",13,0
2020,53033023401,"Single Family","2",11,0
2020,53033023403,"Single Family","2",35,0
2020,53033023404,"Single Family","2",18,0
2020,53033023500,"Single Family","2",18,0
2020,53033023601,"Single Family","2",23,0
2020,53033023603,"Single Family","2",7,0
2020,53033023604,"Single Family","2",15,0
2020,53033023701,"Single Family","2",15,0
2020,53033023801,"Single Family","2",24,0
2020,53033023901,"Single Family","2",59,0
2020,53033023902,"Single Family","2",55,0
2020,53033024001,"Single Family","2",58,0
2020,53033024002,"Single Family","2",49,0
2020,53033024100,"Single Family","2",44,0
2020,53033024200,"Single Family","2",57,0
2020,53033024301,"Single Family","2",12,0
2020,53033024302,"Single Family","2",96,0
2020,53033024400,"Single Family","2",19,0
2020,53033024500,"Single Family","2",44,0
2020,53033024601,"Single Family","2",35,0
2020,53033024602,"Single Family","2",25,0
2020,53033024701,"Single Family","2",21,0
2020,53033024703,"Single Family","2",28,0
2020,53033024704,"Single Family","2",27,0
2020,53033024800,"Single Family","2",47,0
2020,53033024901,"Single Family","2",24,0
2020,53033024902,"Single Family","2",7,0
2020,53033024904,"Single Family","2",6,0
2020,53033024905,"Single Family","2",11,0
