source,GEOID,Year,variable,mean,up,low
NA,Renton-South,2011,Average household size among renters,2.4628400151449155,2.9499446853479574,2.0021837830465423
NA,Sammamish,2011,Average household size among renters,2.07128595510461,2.5582960187301103,1.6102648368864063
NA,SE Seattle,2011,Average household size among renters,1.5967273677216158,2.0837139647848097,1.135456564311446
NA,SeaTac/Tukwila,2011,Average household size among renters,2.292779926283227,2.7798744417039316,1.831980158708296
NA,Shoreline,2011,Average household size among renters,1.6695237512973515,2.1564299419590087,1.208801292789846
NA,Snoqualmie/North Bend/Skykomish,2011,Average household size among renters,2.148425251647253,2.6283785455221533,1.6910222852884513
NA,Vashon Island,2011,Average household size among renters,2.237060094661566,2.7244170185321375,1.7760001814610067
NA,West Seattle,2011,Average household size among renters,1.7906588943091906,2.277669295896642,1.3295238023480376
NA,Auburn-North,2012,Average household size among renters,2.2259292718750636,2.680335146065274,1.7686590935421813
NA,Auburn-South,2012,Average household size among renters,2.1639991547470627,2.618559813523699,1.7065976490403698
NA,Ballard,2012,Average household size among renters,2.1524993723235037,2.607188170186128,1.695182849968218
NA,Beacon/Gtown/S.Park,2012,Average household size among renters,1.8617630848143392,2.315949843140162,1.4044433214087242
NA,Bear Creek/Carnation/Duvall,2012,Average household size among renters,2.2591017885833584,2.7062922163494827,1.8062116263588681
NA,Bellevue-Central,2012,Average household size among renters,2.553674839613644,3.0085443867501644,2.0963652447174392
NA,Bellevue-NE,2012,Average household size among renters,2.142772882412533,2.597203606106524,1.6854809918246532
NA,Bellevue-South,2012,Average household size among renters,2.8577077060123863,3.312629136425107,2.4006058833535473
NA,Bellevue-West,2012,Average household size among renters,1.932624156226551,2.3872285281058487,1.47494810238416
NA,Black Diamond/Enumclaw/SE County,2012,Average household size among renters,2.0439289878268543,2.4910507580637256,1.5908379177031606
NA,Bothell/Woodinville,2012,Average household size among renters,1.575100400917477,2.0292781281171113,1.1175947897602443
NA,Burien,2012,Average household size among renters,2.3885803224108173,2.843227092367486,1.9313391498779977
NA,Capitol Hill/E.lake,2012,Average household size among renters,1.975911176516316,2.4303346980646356,1.5186782925260531
NA,Central Seattle,2012,Average household size among renters,2.0327132376600505,2.486495615105997,1.584370630795949
NA,Covington/Maple Valley,2012,Average household size among renters,2.336977545032332,2.784269158333897,1.88398372348511
NA,Delridge,2012,Average household size among renters,1.8103896501715822,2.264750485556138,1.3528408941239531
NA,Des Moines/Normandy Park,2012,Average household size among renters,2.4149062225809326,2.8696095940126276,1.9576443597912145
NA,Downtown,2012,Average household size among renters,2.022714217701307,2.4771539239305933,1.565504355711215
NA,East Federal Way,2012,Average household size among renters,2.1622495241814987,2.616714720955915,1.7049601269548806
NA,Fairwood,2012,Average household size among renters,3.159583773413428,3.614724776214545,2.702484697797583
NA,Fed Way-Central/Military Rd,2012,Average household size among renters,2.359673834273105,2.814402473171446,1.9022344141141199
NA,Fed Way-Dash Point/Woodmont,2012,Average household size among renters,2.2750673212103383,2.7296787494207235,1.817734784584891
NA,Fremont/Greenlake,2012,Average household size among renters,2.1442898084712017,2.598720959887154,1.6871842512281516
NA,Issaquah,2012,Average household size among renters,2.5425344093608455,2.997249418090067,2.085361450027271
NA,Kenmore/LFP,2012,Average household size among renters,1.796300683606886,2.250628404149959,1.3390137676325986
NA,Kent-East,2012,Average household size among renters,2.8526222534588825,3.307465227164147,2.3955237419717617
NA,Kent-SE,2012,Average household size among renters,2.4678769153085334,2.9224308982484617,2.010741290470302
NA,Kent-West,2012,Average household size among renters,2.227450536182336,2.681983129684496,1.7701621413466213
NA,Kirkland,2012,Average household size among renters,2.0498141611733693,2.5041534109146,1.5925877904158767
NA,Kirkland North,2012,Average household size among renters,1.7689584562232437,2.2231417694711926,1.3116363138446778
NA,Mercer Isle/Pt Cities,2012,Average household size among renters,2.86986123109,3.3248003128183856,2.4127515959400343
NA,NE Seattle,2012,Average household size among renters,2.15064960595071,2.599067820255594,1.703640163542173
NA,Newcastle/Four Creeks,2012,Average household size among renters,2.3841528288124314,2.831508891916016,1.9311520881782223
NA,North Highline,2012,Average household size among renters,2.8704154272421616,3.325562077977148,2.41327285055526
NA,North Seattle,2012,Average household size among renters,2.1597268179662543,2.6081472544908153,1.712764210768355
NA,NW Seattle,2012,Average household size among renters,2.139252272834398,2.5938277465741346,1.6820368408468718
NA,QA/Magnolia,2012,Average household size among renters,1.9586740993214802,2.4130138746316527,1.5013882424762732
NA,Redmond,2012,Average household size among renters,2.092908627879318,2.540042337725296,1.639898489606873
NA,Renton-East,2012,Average household size among renters,2.520682666538284,2.975443196040103,2.0633452463870223
NA,Renton-North,2012,Average household size among renters,2.64516803087841,3.0999901417634246,2.1879878692246346
NA,Renton-South,2012,Average household size among renters,2.530189484156042,2.9847827830034235,2.0730864570687744
NA,Sammamish,2012,Average household size among renters,2.1386341094479713,2.5930109106360177,1.6813457435530814
NA,SE Seattle,2012,Average household size among renters,1.6640798370121181,2.118500324245418,1.2063762512862306
NA,SeaTac/Tukwila,2012,Average household size among renters,2.3601270893591915,2.814614863004665,1.9030325805398287
NA,Shoreline,2012,Average household size among renters,1.7368712804438153,2.1911601585097773,1.2798249434881357
NA,Snoqualmie/North Bend/Skykomish,2012,Average household size among renters,2.215840485077338,2.6630851301136733,1.7628115776852913
NA,Vashon Island,2012,Average household size among renters,2.304405039070001,2.759135337113317,1.8470717233053169
NA,West Seattle,2012,Average household size among renters,1.8580074493382193,2.3123876215684587,1.4005740131592659
NA,Auburn-North,2013,Average household size among renters,2.1504286526737304,2.651688169145982,1.6738064303936122
NA,Auburn-South,2013,Average household size among renters,2.088500565990677,2.5900008240583885,1.6115896198418265
NA,Ballard,2013,Average household size among renters,2.077002685308241,2.5785201309697943,1.6004375717923918
NA,Beacon/Gtown/S.Park,2013,Average household size among renters,1.7862617237098286,2.2872699488084436,1.309763668249674
NA,Bear Creek/Carnation/Duvall,2013,Average household size among renters,2.183569755718929,2.677714395314804,1.710531342670681
NA,Bellevue-Central,2013,Average household size among renters,2.47817410329652,2.9797868485686045,2.0016413247346265
NA,Bellevue-NE,2013,Average household size among renters,2.0672690227023303,2.568440600885273,1.59084484045483
NA,Bellevue-South,2013,Average household size among renters,2.7822113959546058,3.283934665006408,2.305778715667121
NA,Bellevue-West,2013,Average household size among renters,1.8571145555574018,2.3583145616355585,1.380614066888271
NA,Black Diamond/Enumclaw/SE County,2013,Average household size among renters,1.9683894573352552,2.462334814834435,1.4953404849342444
NA,Bothell/Woodinville,2013,Average household size among renters,1.4996039408708168,2.0008181937783602,1.0225805314398242
NA,Burien,2013,Average household size among renters,2.3130811972487457,2.8144969569803333,1.8366556487249572
NA,Capitol Hill/E.lake,2013,Average household size among renters,1.900413634952049,2.4017093914380228,1.4238925863294967
NA,Central Seattle,2013,Average household size among renters,1.9572314032842655,2.456393112290997,1.493710786436673
NA,Covington/Maple Valley,2013,Average household size among renters,2.2614382391507357,2.7554829468210063,1.7885973825534371
NA,Delridge,2013,Average household size among renters,1.7348900990350076,2.2361684106806665,1.2579662631038533
NA,Des Moines/Normandy Park,2013,Average household size among renters,2.3394066745783944,2.840900001291796,1.8628856451551785
NA,Downtown,2013,Average household size among renters,1.9472183046969151,2.448588007841673,1.470602760432781
NA,East Federal Way,2013,Average household size among renters,2.0867478521155234,2.5880349920352455,1.6101771481749656
NA,Fairwood,2013,Average household size among renters,3.0840876341558574,3.585943649817408,2.607806156168464
NA,Fed Way-Central/Military Rd,2013,Average household size among renters,2.2841751587673653,2.785741935658652,1.807393056154251
NA,Fed Way-Dash Point/Woodmont,2013,Average household size among renters,2.1995668191499083,2.701000988437124,1.722924541313206
NA,Fremont/Greenlake,2013,Average household size among renters,2.0687936520030776,2.5700629026174724,1.5924610030936717
NA,Issaquah,2013,Average household size among renters,2.4670351619866686,2.968544156146411,1.9905688543883064
NA,Kenmore/LFP,2013,Average household size among renters,1.720806185502485,2.222160898303234,1.2439833504536355
NA,Kent-East,2013,Average household size among renters,2.777123385995913,3.2786562401133033,2.3009163307157605
NA,Kent-SE,2013,Average household size among renters,2.3923772831937526,2.8937563913345823,1.9159039239171114
NA,Kent-West,2013,Average household size among renters,2.1519462553046735,2.6531832740100887,1.6755865366928164
NA,Kirkland,2013,Average household size among renters,1.9743126980508876,2.4754638717926123,1.497852532779833
NA,Kirkland North,2013,Average household size among renters,1.6934597152421844,2.194562599450627,1.2167965083350243
NA,Mercer Isle/Pt Cities,2013,Average household size among renters,2.7943671030154382,3.2961523237368326,2.317867376479341
NA,NE Seattle,2013,Average household size among renters,2.075128438536775,2.569257927907643,1.6113699097013328
NA,Newcastle/Four Creeks,2013,Average household size among renters,2.3086126893387213,2.802686764736137,1.8358163993098695
NA,North Highline,2013,Average household size among renters,2.7949268974394132,3.297086092070602,2.3181263593604893
NA,North Seattle,2013,Average household size among renters,2.0842080491211243,2.57840856903671,1.6203979025920665
NA,NW Seattle,2013,Average household size among renters,2.0637569231285005,2.565192039703133,1.5872617040357142
NA,QA/Magnolia,2013,Average household size among renters,1.8831758942381007,2.384349695250325,1.4066756670198275
NA,Redmond,2013,Average household size among renters,2.0173729292439124,2.5114013086799796,1.5443021768531469
NA,Renton-East,2013,Average household size among renters,2.445176915726153,2.9465246047098947,1.968909352022142
NA,Renton-North,2013,Average household size among renters,2.5696667724635924,3.071199380102455,2.0933155061805073
NA,Renton-South,2013,Average household size among renters,2.4546869809989724,2.955963895166125,1.9785042587355715
NA,Sammamish,2013,Average household size among renters,2.063133176061761,2.5643405239741854,1.5865528845720551
NA,SE Seattle,2013,Average household size among renters,1.5885736195276314,2.089741671101316,1.111815014622697
NA,SeaTac/Tukwila,2013,Average household size among renters,2.2846274577844805,2.78591915107978,1.808276536576508
NA,Shoreline,2013,Average household size among renters,1.661374971737416,2.162528178250171,1.1851370051851935
NA,Snoqualmie/North Bend/Skykomish,2013,Average household size among renters,2.140302351466406,2.6343807365142737,1.6672818617845628
NA,Vashon Island,2013,Average household size among renters,2.228906433189994,2.730464824594914,1.7522572609215925
NA,West Seattle,2013,Average household size among renters,1.7825064421234003,2.2837229967910133,1.305847306770871
ACS,Auburn-North,2014,Average household size among renters,2.3588298224843482,2.506661324724315,2.2105536495780114
ACS,Auburn-South,2014,Average household size among renters,2.296901218277005,2.4453092147992037,2.148065028528372
ACS,Ballard,2014,Average household size among renters,2.2854016201134306,2.4337769498289594,2.136422165721208
ACS,Beacon/Gtown/S.Park,2014,Average household size among renters,1.9946645703452728,2.1424894732866684,1.8466149976418043
ACS,Bear Creek/Carnation/Duvall,2014,Average household size among renters,2.392142228544097,2.5083535527146807,2.2754834017137573
ACS,Bellevue-Central,2014,Average household size among renters,2.6865766812769314,2.8349886876556454,2.5374759263030087
ACS,Bellevue-NE,2014,Average household size among renters,2.2756744057207774,2.4233433733338368,2.1275955249012566
ACS,Bellevue-South,2014,Average household size among renters,2.9906075661414993,3.138783084302493,2.841382805722034
ACS,Bellevue-West,2014,Average household size among renters,2.0655296625970907,2.213935335811079,1.9170284154003832
ACS,Black Diamond/Enumclaw/SE County,2014,Average household size among renters,2.1766849507206683,2.2929926516003203,2.060202767309805
ACS,Bothell/Woodinville,2014,Average household size among renters,1.7080030359730582,1.8564399928472777,1.5594734938674861
ACS,Burien,2014,Average household size among renters,2.5214811472967327,2.669549213001377,2.3727785406762427
ACS,Capitol Hill/E.lake,2014,Average household size among renters,2.108812938211325,2.2567213533208945,1.9604629837236525
ACS,Central Seattle,2014,Average household size among renters,2.165567819445787,2.297920241945712,2.032460767641458
ACS,Covington/Maple Valley,2014,Average household size among renters,2.469615186567864,2.585728269817388,2.353145493762697
ACS,Delridge,2014,Average household size among renters,1.9432928435663581,2.0918978185802293,1.7945074682655433
ACS,Des Moines/Normandy Park,2014,Average household size among renters,2.5478081303592526,2.6960050638775073,2.398998427467597
ACS,Downtown,2014,Average household size among renters,2.1556153268938063,2.3036802209481686,2.007076275107081
ACS,East Federal Way,2014,Average household size among renters,2.2951513596823236,2.4430425276842116,2.1468609700035337
ACS,Fairwood,2014,Average household size among renters,3.292483619505567,3.4407802194349797,3.142853701071063
ACS,Fed Way-Central/Military Rd,2014,Average household size among renters,2.4925763788986086,2.641269728140428,2.343313813595309
ACS,Fed Way-Dash Point/Woodmont,2014,Average household size among renters,2.4079692022588985,2.5562057955334074,2.2592447591406737
ACS,Fremont/Greenlake,2014,Average household size among renters,2.2771903713181727,2.424872082035754,2.128924257651328
ACS,Issaquah,2014,Average household size among renters,2.675435233936461,2.8233389052192086,2.5268246547085877
ACS,Kenmore/LFP,2014,Average household size among renters,1.9292019709734725,2.077289736250299,1.7807491215156577
ACS,Kent-East,2014,Average household size among renters,2.985522055541023,3.133453055427755,2.836597374216242
ACS,Kent-SE,2014,Average household size among renters,2.6007765208022122,2.748469842093785,2.452469041990005
ACS,Kent-West,2014,Average household size among renters,2.360352754882176,2.50811986361127,2.21214072651497
ACS,Kirkland,2014,Average household size among renters,2.182714513707685,2.3302559833926964,2.0347831177251763
ACS,Kirkland North,2014,Average household size among renters,1.9018599744586318,2.049612248653758,1.7538779436138456
ACS,Mercer Isle/Pt Cities,2014,Average household size among renters,3.0027602178621335,3.1511446679680946,2.853233429373733
ACS,NE Seattle,2014,Average household size among renters,2.2837294354239943,2.3931958760834626,2.173601062323772
ACS,Newcastle/Four Creeks,2014,Average household size among renters,2.516830161894374,2.632977096317164,2.4003063317427977
ACS,North Highline,2014,Average household size among renters,3.0033158571758403,3.152175193301404,2.853183639344874
ACS,North Seattle,2014,Average household size among renters,2.2927234371529073,2.402148860568799,2.182591453677101
ACS,NW Seattle,2014,Average household size among renters,2.272153694709405,2.4202143484249943,2.123483843588134
ACS,QA/Magnolia,2014,Average household size among renters,2.091575469147028,2.239541345283823,1.9431720578313267
ACS,Redmond,2014,Average household size among renters,2.2258244666765887,2.342074452765951,2.109251961362659
ACS,Renton-East,2014,Average household size among renters,2.653584403285185,2.8016671387003824,2.504901736247073
ACS,Renton-North,2014,Average household size among renters,2.7780688781860983,2.9260713193291603,2.629316431123439
ACS,Renton-South,2014,Average household size among renters,2.663089161586527,2.81065371354031,2.5148700870661447
ACS,Sammamish,2014,Average household size among renters,2.2715340082941147,2.419189910244931,2.1234433720700774
ACS,SE Seattle,2014,Average household size among renters,1.7969846653457486,1.9456452694474078,1.6484521818835034
ACS,SeaTac/Tukwila,2014,Average household size among renters,2.4930263068052034,2.6406409725696767,2.344825282347061
ACS,Shoreline,2014,Average household size among renters,1.8697721817001025,2.0173543662323117,1.7218717343517462
ACS,Snoqualmie/North Bend/Skykomish,2014,Average household size among renters,2.348547755654853,2.4647055093798786,2.2320671990671865
ACS,Vashon Island,2014,Average household size among renters,2.4373070530610494,2.585668697726209,2.2883632873192887
ACS,West Seattle,2014,Average household size among renters,1.9909102181923282,2.1392029093310403,1.8424204564563194
NA,Auburn-North,2015,Average household size among renters,2.153339605467703,2.6558943907564934,1.6816972624203825
NA,Auburn-South,2015,Average household size among renters,2.0914108647475125,2.5942114571401995,1.6194511428833065
NA,Ballard,2015,Average household size among renters,2.079912588563105,2.5827174798351504,1.6082857842238893
NA,Beacon/Gtown/S.Park,2015,Average household size among renters,1.7891737424224505,2.2914633175081205,1.3177086834925364
NA,Bear Creek/Carnation/Duvall,2015,Average household size among renters,2.186489180915022,2.681963357383463,1.71853731384686
NA,Bellevue-Central,2015,Average household size among renters,2.481083975340495,2.983996505260537,2.009480028367726
NA,Bellevue-NE,2015,Average household size among renters,2.070180633135358,2.5726462924340376,1.598751598739704
NA,Bellevue-South,2015,Average household size among renters,2.785120192256761,3.2881426922807915,2.313584308518358
NA,Bellevue-West,2015,Average household size among renters,1.8600271993341135,2.3625170146937835,1.3885489356186629
NA,Black Diamond/Enumclaw/SE County,2015,Average household size among renters,1.971310046039612,2.4665864325432825,1.5033926292838635
NA,Bothell/Woodinville,2015,Average household size among renters,1.5025150610933367,2.0050134879683137,1.0304921881630607
NA,Burien,2015,Average household size among renters,2.3159914716539807,2.8186944471341873,1.8445219784820386
NA,Capitol Hill/E.lake,2015,Average household size among renters,1.9033244099251803,2.405908118781557,1.431775373975043
NA,Central Seattle,2015,Average household size among renters,1.9601593005681182,2.4606825957520853,1.5016534961640053
NA,Covington/Maple Valley,2015,Average household size among renters,2.264358609098118,2.7597362385271293,1.7966306527222609
NA,Delridge,2015,Average household size among renters,1.7378013098014127,2.2403672157530528,1.265877013056644
NA,Des Moines/Normandy Park,2015,Average household size among renters,2.342316863072903,2.8451061862893274,1.870742538989868
NA,Downtown,2015,Average household size among renters,1.9501287120210535,2.4527878909618113,1.4784764001921316
NA,East Federal Way,2015,Average household size among renters,2.0896590816201415,2.592244066548076,1.6180705099642838
NA,Fairwood,2015,Average household size among renters,3.086995769860374,3.590147471094695,2.615587679113295
NA,Fed Way-Central/Military Rd,2015,Average household size among renters,2.287085103839974,2.7899443319250583,1.8152488863623844
NA,Fed Way-Dash Point/Woodmont,2015,Average household size among renters,2.2024774215752774,2.705209879023334,1.730796531930884
NA,Fremont/Greenlake,2015,Average household size among renters,2.0717039057345406,2.5742552645541057,1.6003382292889945
NA,Issaquah,2015,Average household size among renters,2.469945015722154,2.972753284732696,1.9984091539942164
NA,Kenmore/LFP,2015,Average household size among renters,1.7237166196960834,2.2263607161192698,1.2518566701080318
NA,Kent-East,2015,Average household size among renters,2.7800326769024215,3.282855537238432,2.3087543016250893
NA,Kent-SE,2015,Average household size among renters,2.395287605474538,2.897966151766633,1.9237647107455667
NA,Kent-West,2015,Average household size among renters,2.154857811581216,2.657388827626306,1.6834889516090268
NA,Kirkland,2015,Average household size among renters,1.9772240812924171,2.479669572154415,1.5057527460421003
NA,Kirkland North,2015,Average household size among renters,1.696371066459651,2.198759239687768,1.224711571292911
NA,Mercer Isle/Pt Cities,2015,Average household size among renters,2.7972754525024586,3.3003546986159296,2.3256667448774726
NA,NE Seattle,2015,Average household size among renters,2.0780616341809273,2.57356035923419,1.6195181180863276
NA,Newcastle/Four Creeks,2015,Average household size among renters,2.311533100593184,2.8069417682192648,1.8438472332509153
NA,North Highline,2015,Average household size among renters,2.7978339230195095,3.301292953679697,2.325866517630391
NA,North Seattle,2015,Average household size among renters,2.08714101343372,2.5827138419100133,1.6285301176389007
NA,NW Seattle,2015,Average household size among renters,2.066666892638974,2.569386789527189,1.595115352657727
NA,QA/Magnolia,2015,Average household size among renters,1.8860869196601233,2.3885399785976693,1.4145824384847863
NA,Redmond,2015,Average household size among renters,2.020292935636943,2.515650505473029,1.5523334360792624
NA,Renton-East,2015,Average household size among renters,2.448088057322816,2.950728586740389,1.9767956627158565
NA,Renton-North,2015,Average household size among renters,2.572576590949243,3.075410906752058,2.1011579249281835
NA,Renton-South,2015,Average household size among renters,2.457597838636676,2.960168591745975,1.9863863314427814
NA,Sammamish,2015,Average household size among renters,2.0660441813982118,2.5685440352309175,1.594443332399512
NA,SE Seattle,2015,Average household size among renters,1.5914861677995469,2.0939471231353735,1.1197555437887023
NA,SeaTac/Tukwila,2015,Average household size among renters,2.2875381198025706,2.790123727854998,1.816154986967037
NA,Shoreline,2015,Average household size among renters,1.6642863352220638,2.1667264701165467,1.1930334035016241
NA,Snoqualmie/North Bend/Skykomish,2015,Average household size among renters,2.14322245193822,2.63863748838636,1.6753019462120369
NA,Vashon Island,2015,Average household size among renters,2.2318161674328807,2.7346709569145466,1.7601024263302918
NA,West Seattle,2015,Average household size among renters,1.7854179925146418,2.2879235686318617,1.313762772311902
NA,Auburn-North,2016,Average household size among renters,2.2226912591922527,2.6884311937837895,1.754071054546782
NA,Auburn-South,2016,Average household size among renters,2.1607616167129025,2.6266510393843214,1.6920043558411275
NA,Ballard,2016,Average household size among renters,2.149262083288147,2.615260286921103,1.6806297708583244
NA,Beacon/Gtown/S.Park,2016,Average household size among renters,1.8585241985771113,2.3240490229380053,1.3898421538536248
NA,Bear Creek/Carnation/Duvall,2016,Average household size among renters,2.25585625446399,2.714440861548187,1.7912486472563849
NA,Bellevue-Central,2016,Average household size among renters,2.5504373206596527,3.0166159604407863,2.081844394341739
NA,Bellevue-NE,2016,Average household size among renters,2.1395344946247272,2.605281849857615,1.6709327390892832
NA,Bellevue-South,2016,Average household size among renters,2.8544712244193655,3.3207174115165285,2.386064766383197
NA,Bellevue-West,2016,Average household size among renters,1.9293850181541183,2.395273407308301,1.460468670170906
NA,Black Diamond/Enumclaw/SE County,2016,Average household size among renters,2.0406826321873086,2.4991869370408577,1.5759119120341631
NA,Bothell/Woodinville,2016,Average household size among renters,1.571862121308286,2.0373827702385623,1.1029446246001242
NA,Burien,2016,Average household size among renters,2.3853428046820784,2.8513062731203997,1.9167936884163475
NA,Capitol Hill/E.lake,2016,Average household size among renters,1.9726734522738434,2.438418893506734,1.5040917683856863
NA,Central Seattle,2016,Average household size among renters,2.029485774794593,2.49442475956272,1.569949156188418
NA,Covington/Maple Valley,2016,Average household size among renters,2.33373173490772,2.7923938210336208,1.8690961463739735
NA,Delridge,2016,Average household size among renters,1.8071512183825091,2.2728462579906794,1.3382336171110027
NA,Des Moines/Normandy Park,2016,Average household size among renters,2.4116687797059106,2.877689597568584,1.94309793570549
NA,Downtown,2016,Average household size among renters,2.0194767685115282,2.485247996834954,1.5508973752179986
NA,East Federal Way,2016,Average household size among renters,2.1590114748888105,2.6248004453347464,1.6903909220814461
NA,Fairwood,2016,Average household size among renters,3.1563474377469123,3.622804005127602,2.687983787044152
NA,Fed Way-Central/Military Rd,2016,Average household size among renters,2.3564363310233145,2.822486537509027,1.8876741278456137
NA,Fed Way-Dash Point/Woodmont,2016,Average household size among renters,2.271829600315417,2.737762559756155,1.8031737936601318
NA,Fremont/Greenlake,2016,Average household size among renters,2.141052295284014,2.6068092904646916,1.672601139652235
NA,Issaquah,2016,Average household size among renters,2.5392972141982435,3.0053294014026686,2.0708177914411205
NA,Kenmore/LFP,2016,Average household size among renters,1.7930632234420953,2.258724793462738,1.3243807106276133
NA,Kent-East,2016,Average household size among renters,2.849385252979489,3.31554647513976,2.3810069356800847
NA,Kent-SE,2016,Average household size among renters,2.4646394622296115,2.9305222596152927,1.996172798351077
NA,Kent-West,2016,Average household size among renters,2.2242120479288174,2.69005423756106,1.7556330919294978
NA,Kirkland,2016,Average household size among renters,2.0465759385117974,2.5122380089767122,1.578012381196944
NA,Kirkland North,2016,Average household size among renters,1.7657201293977027,2.2312360927351076,1.2970212993908479
NA,Mercer Isle/Pt Cities,2016,Average household size among renters,2.866624751291208,3.33289593050853,2.398192593960634
NA,NE Seattle,2016,Average household size among renters,2.147412991328399,2.6070955227185,1.6889106574672648
NA,Newcastle/Four Creeks,2016,Average household size among renters,2.3809071082752675,2.8396278777078168,1.9162823372437092
NA,North Highline,2016,Average household size among renters,2.8671803351855045,3.3336554717440743,2.398696448825338
NA,North Seattle,2016,Average household size among renters,2.156490356547904,2.6161781534232498,1.6980193616832646
NA,NW Seattle,2016,Average household size among renters,2.136015042767336,2.601906873835868,1.667465482361862
NA,QA/Magnolia,2016,Average household size among renters,1.9554359620664508,2.421106184138561,1.4867956639077164
NA,Redmond,2016,Average household size among renters,2.0896625986371853,2.548185076629989,1.6249512358248448
NA,Renton-East,2016,Average household size among renters,2.517444318834392,2.9835061310721915,2.0488581690017447
NA,Renton-North,2016,Average household size among renters,2.641930732177754,3.1080638198914126,2.173472406511244
NA,Renton-South,2016,Average household size among renters,2.526951442835748,2.9928640240120683,2.0585557101528034
NA,Sammamish,2016,Average household size among renters,2.135396014290105,2.6010968489662862,1.666769978558918
NA,SE Seattle,2016,Average household size among renters,1.6608405574709095,2.12656768020059,1.1918321635332987
NA,SeaTac/Tukwila,2016,Average household size among renters,2.3568892253283447,2.822706703742833,1.8884613605091567
NA,Shoreline,2016,Average household size among renters,1.7336335468429667,2.1992392279542186,1.26522526303676
NA,Snoqualmie/North Bend/Skykomish,2016,Average household size among renters,2.212594402186837,2.671213305571493,1.7479009927269682
NA,Vashon Island,2016,Average household size among renters,2.3011677085537396,2.76720930306256,1.832523228522841
NA,West Seattle,2016,Average household size among renters,1.8547688326040803,2.32047309512214,1.3859914640301736
NA,Auburn-North,2017,Average household size among renters,2.1694728421478193,2.672871447317246,1.7044799371241555
NA,Auburn-South,2017,Average household size among renters,2.107543575962696,2.611167447374071,1.6422503835984832
NA,Ballard,2017,Average household size among renters,2.096044770127037,2.599686840830718,1.6310127084115307
NA,Beacon/Gtown/S.Park,2017,Average household size among renters,1.8053071144817,2.30840511940281,1.3404911930492454
NA,Bear Creek/Carnation/Duvall,2017,Average household size among renters,2.202621959063799,2.699355807678881,1.7415200228477314
NA,Bellevue-Central,2017,Average household size among renters,2.497217880270088,3.0010315950922237,2.0322071578163685
NA,Bellevue-NE,2017,Average household size among renters,2.086315349846692,2.58966772362238,1.6215018148197862
NA,Bellevue-South,2017,Average household size among renters,2.8012520411169506,3.3051562791689184,2.3362918360624576
NA,Bellevue-West,2017,Average household size among renters,1.876165201612766,2.3795792438539243,1.411294596937379
NA,Black Diamond/Enumclaw/SE County,2017,Average household size among renters,1.987445976279833,2.4840229781124576,1.5263924146127863
NA,Bothell/Woodinville,2017,Average household size among renters,1.5186464046936858,2.0218744522098575,1.0533293544713511
NA,Burien,2017,Average household size among renters,2.332124469326774,2.835687855719028,1.8672517383087435
NA,Capitol Hill/E.lake,2017,Average household size among renters,1.9194563797080553,2.422858845585758,1.4545243109039847
NA,Central Seattle,2017,Average household size among renters,1.9762705537219805,2.4782515976957358,1.5228203000868294
NA,Covington/Maple Valley,2017,Average household size among renters,2.2804948294300305,2.777210810918637,1.8195905326694741
NA,Delridge,2017,Average household size among renters,1.7539342729863212,2.257285359143657,1.288692167093501
NA,Des Moines/Normandy Park,2017,Average household size among renters,2.358450137482406,2.8621141948936586,1.893478015010471
NA,Downtown,2017,Average household size among renters,1.9662598831263778,2.469716576886784,1.5012389459268842
NA,East Federal Way,2017,Average household size among renters,2.1057929700078892,2.6092425344621715,1.640834645057031
NA,Fairwood,2017,Average household size among renters,3.103127875125639,3.607184688076789,2.638259111456173
NA,Fed Way-Central/Military Rd,2017,Average household size among renters,2.303218187687719,2.806914896612254,1.8380223164512641
NA,Fed Way-Dash Point/Woodmont,2017,Average household size among renters,2.2186110128565137,2.7222075470954015,1.7535566553407396
NA,Fremont/Greenlake,2017,Average household size among renters,2.0878354227915494,2.5912065478475315,1.6230647682824748
NA,Issaquah,2017,Average household size among renters,2.486078048672835,2.9897746634440545,2.021138351839315
NA,Kenmore/LFP,2017,Average household size among renters,1.7398471195487675,2.2432533084884145,1.274646411016326
NA,Kent-East,2017,Average household size among renters,2.7961659784283417,3.299887921884863,2.3314496670920715
NA,Kent-SE,2017,Average household size among renters,2.411420511306453,2.914973425628166,1.946510941091968
NA,Kent-West,2017,Average household size among renters,2.1709929527073664,2.6744268700963048,1.7062226015161208
NA,Kirkland,2017,Average household size among renters,1.9933575874329805,2.49666266961118,1.528509160467642
NA,Kirkland North,2017,Average household size among renters,1.7125034618962973,2.2156822655364428,1.247504143357498
NA,Mercer Isle/Pt Cities,2017,Average household size among renters,2.8134062748617215,3.317331630802009,2.348383005024899
NA,NE Seattle,2017,Average household size among renters,2.0941789050251094,2.591237974102256,1.641185397662191
NA,Newcastle/Four Creeks,2017,Average household size among renters,2.327669741975672,2.82443536790813,1.8667954003500042
NA,North Highline,2017,Average household size among renters,2.813962708504529,3.318227792970013,2.3485815122418874
NA,North Seattle,2017,Average household size among renters,2.103257232683669,2.6003665245310432,1.6501929109503044
NA,NW Seattle,2017,Average household size among renters,2.0827981371028925,2.5863387755980716,1.6178435487741043
NA,QA/Magnolia,2017,Average household size among renters,1.9022190826096352,2.405475534502296,1.437344225042338
NA,Redmond,2017,Average household size among renters,2.0364272863305524,2.5330613932966504,1.5753281050286212
