source,GEOID,Year,variable,mean,up,low
NA,SeaTac/Tukwila,2011,Average household size among owners,2.723217857280346,3.376877060909614,2.08018041040374
NA,Shoreline,2011,Average household size among owners,2.1865873647445606,2.8402711119329975,1.5436171139001433
NA,Snoqualmie/North Bend/Skykomish,2011,Average household size among owners,2.630925529772651,3.2846749953583254,1.9879686647459662
NA,Vashon Island,2011,Average household size among owners,2.6233580489383166,3.277136619083157,1.9803471482631592
NA,West Seattle,2011,Average household size among owners,2.231546301856435,2.885313413471043,1.5886090919918674
NA,Auburn-North,2012,Average household size among owners,2.6099991624576644,3.2477169318126955,1.979060404791159
NA,Auburn-South,2012,Average household size among owners,2.4633910362256994,3.1011432247638497,1.8324153049610739
NA,Ballard,2012,Average household size among owners,2.4340920518433378,3.071811793963496,1.8031861078893108
NA,Beacon/Gtown/S.Park,2012,Average household size among owners,2.3789164321083662,3.016568567934577,1.7479958258454098
NA,Bear Creek/Carnation/Duvall,2012,Average household size among owners,2.4627070759149143,3.098698411665419,1.8321192445287973
NA,Bellevue-Central,2012,Average household size among owners,2.8469992011145404,3.4848169190431832,2.216065951083058
NA,Bellevue-NE,2012,Average household size among owners,2.5356467151539492,3.173517986288692,1.9048193741921067
NA,Bellevue-South,2012,Average household size among owners,3.222448213031999,3.8601731471543395,2.591290847331009
NA,Bellevue-West,2012,Average household size among owners,2.412634375287288,3.0507234523433744,1.7819018420067791
NA,Black Diamond/Enumclaw/SE County,2012,Average household size among owners,2.6398966482212973,3.2776249610316324,2.008961080390773
NA,Bothell/Woodinville,2012,Average household size among owners,1.9676868020395735,2.6053868947137717,1.3366712679698791
NA,Burien,2012,Average household size among owners,2.660258764554075,3.2980184766373783,2.0293354223896563
NA,Capitol Hill/E.lake,2012,Average household size among owners,2.459585808478811,3.0972424266879823,1.828656391114491
NA,Central Seattle,2012,Average household size among owners,2.3910824177242613,3.028245913965222,1.7615084781051666
NA,Covington/Maple Valley,2012,Average household size among owners,2.728640654956777,3.366387655405658,2.0977246587850713
NA,Delridge,2012,Average household size among owners,2.2845931440069007,2.9223407444932694,1.653616551722291
NA,Des Moines/Normandy Park,2012,Average household size among owners,2.719756815843071,3.3575872534920115,2.0888463819401064
NA,Downtown,2012,Average household size among owners,2.3776086064503703,3.0153073871301155,1.7466818933791926
NA,East Federal Way,2012,Average household size among owners,2.5411989366720777,3.179010835493951,1.9103244356559537
NA,Fairwood,2012,Average household size among owners,2.7911779192813726,3.4289941545235796,2.1602576418209924
NA,Fed Way-Central/Military Rd,2012,Average household size among owners,2.7419824667196644,3.3797553525525394,2.1110343601021015
NA,Fed Way-Dash Point/Woodmont,2012,Average household size among owners,2.7503948587530025,3.3881820438825967,2.11945216462873
NA,Fremont/Greenlake,2012,Average household size among owners,2.4405611759634604,3.078289508441001,1.809660778668937
NA,Issaquah,2012,Average household size among owners,2.66310115351428,3.300971705250614,2.0322266608803017
NA,Kenmore/LFP,2012,Average household size among owners,2.2288903975683416,2.864910467188266,1.5982658814719342
NA,Kent-East,2012,Average household size among owners,2.7815760086554553,3.419387266613714,2.150669818428906
NA,Kent-SE,2012,Average household size among owners,2.6969876640232373,3.3347314652330002,2.0660627060173575
NA,Kent-West,2012,Average household size among owners,2.7370737994964918,3.374866806398174,2.1061644558414354
NA,Kirkland,2012,Average household size among owners,2.537502426567217,3.175174599371079,1.9065539915655
NA,Kirkland North,2012,Average household size among owners,2.216689200635781,2.8544027297602286,1.5857567104580423
NA,Mercer Isle/Pt Cities,2012,Average household size among owners,2.889686614713218,3.527350871589281,2.258624422826138
NA,NE Seattle,2012,Average household size among owners,2.4236158071608567,3.060763370927632,1.794105965921963
NA,Newcastle/Four Creeks,2012,Average household size among owners,2.736689828832481,3.374490225973514,2.105808368331827
NA,North Highline,2012,Average household size among owners,2.7689052248008337,3.40660210391403,2.1378250732419994
NA,North Seattle,2012,Average household size among owners,2.4219255572480027,3.0590277150806418,1.792371263571245
NA,NW Seattle,2012,Average household size among owners,2.4746780341884915,3.1123505849252586,1.8437288073418254
NA,QA/Magnolia,2012,Average household size among owners,2.459943268582528,3.0976169713222768,1.8290472221292342
NA,Redmond,2012,Average household size among owners,2.453919160536536,3.0899822707254265,1.8233470604377495
NA,Renton-East,2012,Average household size among owners,2.678394712280467,3.316234862842667,2.047513973119267
NA,Renton-North,2012,Average household size among owners,2.792849911533942,3.4306546222843566,2.1619020973246594
NA,Renton-South,2012,Average household size among owners,2.8593595561441902,3.497002197484619,2.2283638963378385
NA,Sammamish,2012,Average household size among owners,2.6831080571297283,3.320809707864918,2.052132607797089
NA,SE Seattle,2012,Average household size among owners,2.099256893654689,2.737247640631774,1.4684472232620784
NA,SeaTac/Tukwila,2012,Average household size among owners,2.7408621406193556,3.378530724710865,2.1098853874313748
NA,Shoreline,2012,Average household size among owners,2.2042319843536675,2.8418820098026707,1.5733166363972537
NA,Snoqualmie/North Bend/Skykomish,2012,Average household size among owners,2.6485698155865154,3.286307860697118,2.017665862445215
NA,Vashon Island,2012,Average household size among owners,2.6410022683673473,3.278777990358221,2.01004367434142
NA,West Seattle,2012,Average household size among owners,2.2491907382294367,2.8869178789330885,1.6183079785056265
NA,Auburn-North,2013,Average household size among owners,2.5883024791956917,3.2454949165682496,1.9154629617643961
NA,Auburn-South,2013,Average household size among owners,2.4416943958518735,3.0989112445241647,1.7688470697187257
NA,Ballard,2013,Average household size among owners,2.4123950468340722,3.069579744519573,1.7395575287690455
NA,Beacon/Gtown/S.Park,2013,Average household size among owners,2.357219831908847,3.0143485429704153,1.6843941829967108
NA,Bear Creek/Carnation/Duvall,2013,Average household size among owners,2.441010792203525,3.0964048410462954,1.76878507805469
NA,Bellevue-Central,2013,Average household size among owners,2.825301917954597,3.48258641961876,2.1524387826952456
NA,Bellevue-NE,2013,Average household size among owners,2.5139486886819533,3.1712442022042,1.8412061621701117
NA,Bellevue-South,2013,Average household size among owners,3.2007528730421972,3.8579635445156333,2.5276627042110067
NA,Bellevue-West,2013,Average household size among owners,2.390935020637258,3.0483816467533504,1.7182806984116055
NA,Black Diamond/Enumclaw/SE County,2013,Average household size among owners,2.6181999071832744,3.275398979444253,1.9453661119784598
NA,Bothell/Woodinville,2013,Average household size among owners,1.945990583175752,2.603143494051925,1.2731385235292545
NA,Burien,2013,Average household size among owners,2.6385617451091017,3.295783338441196,1.9657155573815799
NA,Capitol Hill/E.lake,2013,Average household size among owners,2.4378891899212474,3.095025905218239,1.7650356217148617
NA,Central Seattle,2013,Average household size among owners,2.369385983848769,3.0258823311043708,1.6981499071088066
NA,Covington/Maple Valley,2013,Average household size among owners,2.7069437054583694,3.3641596001932017,2.034120558733785
NA,Delridge,2013,Average household size among owners,2.262896293549097,2.920100974974791,1.590047486498563
NA,Des Moines/Normandy Park,2013,Average household size among owners,2.698059477485566,3.3553407820674033,2.025232639884515
NA,Downtown,2013,Average household size among owners,2.355911922794694,3.013076269426345,1.6830870769348012
NA,East Federal Way,2013,Average household size among owners,2.519501550248,3.1767559837495116,1.8467324654752888
NA,Fairwood,2013,Average household size among owners,2.769480698481105,3.4267564470481005,2.0966485938691526
NA,Fed Way-Central/Military Rd,2013,Average household size among owners,2.720285554103038,3.377525870160439,2.047429389732594
NA,Fed Way-Dash Point/Woodmont,2013,Average household size among owners,2.728697895573304,3.385951509601236,2.0558495469360665
NA,Fremont/Greenlake,2013,Average household size among owners,2.418864227425096,3.076052822441035,1.7460498823656543
NA,Issaquah,2013,Average household size among owners,2.6414034364266104,3.298710812672249,1.968612524563452
NA,Kenmore/LFP,2013,Average household size among owners,2.207194220865665,2.8626084256653797,1.534960665073842
NA,Kent-East,2013,Average household size among owners,2.7598787319366593,3.417145502520806,2.08705852961422
NA,Kent-SE,2013,Average household size among owners,2.675290746111097,3.332504816445832,2.002460720810272
NA,Kent-West,2013,Average household size among owners,2.7153766374619734,3.3726269270757703,2.042559175641242
NA,Kirkland,2013,Average household size among owners,2.515805882158306,3.1729607080626865,1.8429617354836045
NA,Kirkland North,2013,Average household size among owners,2.1949924443687996,2.852157479918538,1.522177481142032
NA,Mercer Isle/Pt Cities,2013,Average household size among owners,2.867990840068806,3.5251423339010857,2.195005492698455
NA,NE Seattle,2013,Average household size among owners,2.401918848783471,3.0584195527755815,1.730705593146895
NA,Newcastle/Four Creeks,2013,Average household size among owners,2.7149924189074914,3.372249639491053,2.0421948240295658
NA,North Highline,2013,Average household size among owners,2.7472095540537533,3.404389540855684,2.0742318019616457
NA,North Seattle,2013,Average household size among owners,2.4002291207899074,3.0566804039391977,1.7289775815941706
NA,NW Seattle,2013,Average household size among owners,2.4529814440915665,3.110133945869884,1.7800990910102155
NA,QA/Magnolia,2013,Average household size among owners,2.4382464890280593,3.095391465250777,1.7654327550476001
NA,Redmond,2013,Average household size among owners,2.4322224533258283,3.08768234504488,1.7600289626877066
NA,Renton-East,2013,Average household size among owners,2.6566970735866295,3.3139827866192717,1.983901471278425
NA,Renton-North,2013,Average household size among owners,2.7711528442298543,3.4284255236954473,2.09829612966172
NA,Renton-South,2013,Average household size among owners,2.837663501245788,3.4947928379748454,2.1647449719897587
NA,Sammamish,2013,Average household size among owners,2.6614115755724734,3.318595774044692,1.988539107551669
NA,SE Seattle,2013,Average household size among owners,2.0775583917316007,2.734927069662894,1.4048683765181114
NA,SeaTac/Tukwila,2013,Average household size among owners,2.719165860257997,3.376322314586872,2.046276577698314
NA,Shoreline,2013,Average household size among owners,2.1825350472976868,2.8396514596074716,1.5096980171210672
NA,Snoqualmie/North Bend/Skykomish,2013,Average household size among owners,2.6268727931305618,3.2840755748336306,1.954055524627412
NA,Vashon Island,2013,Average household size among owners,2.6193053932132133,3.276545271777824,1.9464381639716897
NA,West Seattle,2013,Average household size among owners,2.2274936101607206,2.884671309600734,1.5547032241849448
ACS,Auburn-North,2014,Average household size among owners,2.7608965844662814,2.9884071833397203,2.53494874344214
ACS,Auburn-South,2014,Average household size among owners,2.6142918033824674,2.8420577610398308,2.388191132423665
ACS,Ballard,2014,Average household size among owners,2.584991171833015,2.812231710499492,2.359290391599758
ACS,Beacon/Gtown/S.Park,2014,Average household size among owners,2.5298151761552345,2.75706155619261,2.3041920724256832
ACS,Bear Creek/Carnation/Duvall,2014,Average household size among owners,2.613605768402358,2.8383749548350856,2.3903587842594654
ACS,Bellevue-Central,2014,Average household size among owners,2.9978928553843005,3.2255340636995142,2.7716871482263348
ACS,Bellevue-NE,2014,Average household size among owners,2.6865409058914915,2.914234777442753,2.4605428113053454
ACS,Bellevue-South,2014,Average household size among owners,3.3733461345287177,3.6008331250537053,3.146647160906771
ACS,Bellevue-West,2014,Average household size among owners,2.5635250497133697,2.7915402116737953,2.337439909662731
ACS,Black Diamond/Enumclaw/SE County,2014,Average household size among owners,2.790794166126092,3.0183599276115385,2.5647652677512327
ACS,Bothell/Woodinville,2014,Average household size among owners,2.118591491716219,2.3463322969475993,1.892681931701654
ACS,Burien,2014,Average household size among owners,2.8111554751825185,3.0386201987912904,2.5851640348850364
ACS,Capitol Hill/E.lake,2014,Average household size among owners,2.6104873587639985,2.837646573899371,2.384829333998987
ACS,Central Seattle,2014,Average household size among owners,2.5419893527238315,2.767364671452778,2.318279604078465
ACS,Covington/Maple Valley,2014,Average household size among owners,2.87953797270242,3.1071214495325625,2.6534464445357733
ACS,Delridge,2014,Average household size among owners,2.4354938358311253,2.663198861767362,2.209476197540563
ACS,Des Moines/Normandy Park,2014,Average household size among owners,2.870653940129117,3.0983534759130915,2.644456042960671
ACS,Downtown,2014,Average household size among owners,2.528510042757135,2.7559196337901426,2.302686712487453
ACS,East Federal Way,2014,Average household size among owners,2.692096242425578,2.919808138992258,2.466061283348844
ACS,Fairwood,2014,Average household size among owners,2.942073856775208,3.1698159207087233,2.7158055918287305
ACS,Fed Way-Central/Military Rd,2014,Average household size among owners,2.8928789195671443,3.1204999155211954,2.6667531099370647
ACS,Fed Way-Dash Point/Woodmont,2014,Average household size among owners,2.9012912383717104,3.128994251578213,2.675068643117069
ACS,Fremont/Greenlake,2014,Average household size among owners,2.5914613458418585,2.818857756007387,2.3655912760958957
ACS,Issaquah,2014,Average household size among owners,2.813995897833535,3.041760880920529,2.587818857525521
ACS,Kenmore/LFP,2014,Average household size among owners,2.3797895123881436,2.6048364269865876,2.1563086130860913
ACS,Kent-East,2014,Average household size among owners,2.9324713484756,3.1601612392033682,2.706259289928288
ACS,Kent-SE,2014,Average household size among owners,2.847884338938106,3.0754608730001176,2.621820253329165
ACS,Kent-West,2014,Average household size among owners,2.887971274598011,3.1156637316003377,2.661768121437803
ACS,Kirkland,2014,Average household size among owners,2.688400208816759,2.915849331420993,2.4624796519973975
ACS,Kirkland North,2014,Average household size among owners,2.3675931435112334,2.5950979610460276,2.141797698847028
ACS,Mercer Isle/Pt Cities,2014,Average household size among owners,3.0405828498124734,3.2678963121408513,2.8144125064981327
ACS,NE Seattle,2014,Average household size among owners,2.5745200769094256,2.799583465284917,2.351125831703831
ACS,Newcastle/Four Creeks,2014,Average household size among owners,2.887585220886682,3.1152260429936978,2.6614655756489016
ACS,North Highline,2014,Average household size among owners,2.9198059837319774,3.1474021510238823,2.6933776927989324
ACS,North Seattle,2014,Average household size among owners,2.5728351393000755,2.797820753486162,2.3494518086837957
ACS,NW Seattle,2014,Average household size among owners,2.6255790161203474,2.8527399800322866,2.399869404733769
ACS,QA/Magnolia,2014,Average household size among owners,2.6108437503616413,2.838061062646982,2.385138442304032
ACS,Redmond,2014,Average household size among owners,2.6048135731074056,2.8299205318798126,2.381284031340141
ACS,Renton-East,2014,Average household size among owners,2.829289181697824,3.056992594131298,2.603184229878879
ACS,Renton-North,2014,Average household size among owners,2.943746662944721,3.1715148730679865,2.717426121834898
ACS,Renton-South,2014,Average household size among owners,3.01025360061982,3.2374834128325856,2.7842803231970925
ACS,Sammamish,2014,Average household size among owners,2.8340050186477885,3.061569912171482,2.607866853516176
ACS,SE Seattle,2014,Average household size among owners,2.250153326615893,2.4781304389454584,2.0242387606417296
ACS,SeaTac/Tukwila,2014,Average household size among owners,2.8917604605182867,3.1191352530537286,2.665725989303015
ACS,Shoreline,2014,Average household size among owners,2.3551403577885477,2.5821746512824832,2.129758914350069
ACS,Snoqualmie/North Bend/Skykomish,2014,Average household size among owners,2.7994674517471334,3.026940695875355,2.5735224767342357
ACS,Vashon Island,2014,Average household size among owners,2.7919014010973378,3.0195356620833036,2.565747965217837
ACS,West Seattle,2014,Average household size among owners,2.400095761054204,2.6273857413929784,2.1745839520478243
NA,Auburn-North,2015,Average household size among owners,2.602735026095267,3.2562480979217803,1.9337892615196022
NA,Auburn-South,2015,Average household size among owners,2.4561266921612415,3.1096640756284906,1.7871740940092768
NA,Ballard,2015,Average household size among owners,2.4268273930553894,3.080325471900284,1.757867994270676
NA,Beacon/Gtown/S.Park,2015,Average household size among owners,2.371652149580231,3.025098511083272,1.7027071737134953
NA,Bear Creek/Carnation/Duvall,2015,Average household size among owners,2.455444609556024,3.1071062055914522,1.7869779916641622
NA,Bellevue-Central,2015,Average household size among owners,2.839734352527073,3.4933363064362446,2.1707761708595052
NA,Bellevue-NE,2015,Average household size among owners,2.5283812686581206,3.1819820525518305,1.8595183256102736
NA,Bellevue-South,2015,Average household size among owners,3.2151848948662782,3.868735239015571,2.546030056166714
NA,Bellevue-West,2015,Average household size among owners,2.4053678348816154,3.059099522406659,1.7365726845125322
NA,Black Diamond/Enumclaw/SE County,2015,Average household size among owners,2.6326322493684473,3.2861521810627914,1.9636913756476528
NA,Bothell/Woodinville,2015,Average household size among owners,1.9604228100648597,2.613892590451243,1.2914441070429123
NA,Burien,2015,Average household size among owners,2.652994112864462,3.30653195358102,1.9840312499390866
NA,Capitol Hill/E.lake,2015,Average household size among owners,2.4523214867184793,3.10577661086655,1.7833468553954799
NA,Central Seattle,2015,Average household size among owners,2.3838194666509747,3.0367313113725114,1.7163832816627176
NA,Covington/Maple Valley,2015,Average household size among owners,2.721376081640399,3.374912272406811,2.052448640056797
NA,Delridge,2015,Average household size among owners,2.2773288394958824,2.9308513128996756,1.6083623793122275
NA,Des Moines/Normandy Park,2015,Average household size among owners,2.7124921804126094,3.3660890615722816,2.0435558528277538
NA,Downtown,2015,Average household size among owners,2.3703442381781383,3.023826865219139,1.7013979566594715
NA,East Federal Way,2015,Average household size among owners,2.5339342412960804,3.187501853721847,1.8650511681027346
NA,Fairwood,2015,Average household size among owners,2.783913358970575,3.4375078371499694,2.1149804635483465
NA,Fed Way-Central/Military Rd,2015,Average household size among owners,2.734718131433129,3.388278187588096,2.0657589142958033
NA,Fed Way-Dash Point/Woodmont,2015,Average household size among owners,2.7431302476330184,3.3967046778212517,2.0741811904289356
NA,Fremont/Greenlake,2015,Average household size among owners,2.433296589423741,3.0868019224634127,1.7643590546751726
NA,Issaquah,2015,Average household size among owners,2.6558359276243757,3.309454025274271,1.986933558874099
NA,Kenmore/LFP,2015,Average household size among owners,2.2216277939826425,2.8733103929929866,1.553150277191782
NA,Kent-East,2015,Average household size among owners,2.774311182271564,3.4278953140068267,2.105384346030437
NA,Kent-SE,2015,Average household size among owners,2.6897233492646153,3.343257949134321,2.0207887234312887
NA,Kent-West,2015,Average household size among owners,2.729809296703592,3.3833777327074754,2.0608843235006624
NA,Kirkland,2015,Average household size among owners,2.5302381939285,3.1837163879375074,1.8612899571897576
NA,Kirkland North,2015,Average household size among owners,2.2094247472356567,2.8629030976836916,1.5404803485041079
NA,Mercer Isle/Pt Cities,2015,Average household size among owners,2.8824229830193415,3.5359072447068955,2.213351879310136
NA,NE Seattle,2015,Average household size among owners,2.4163521858647745,3.0692589394324274,1.7489258381461903
NA,Newcastle/Four Creeks,2015,Average household size among owners,2.7294248838496147,3.382998395677651,2.0605228138075855
NA,North Highline,2015,Average household size among owners,2.7616416641846064,3.4151550866128537,2.0925666241427603
NA,North Seattle,2015,Average household size among owners,2.4146623527710926,3.0675254559653844,1.7472011058386931
NA,NW Seattle,2015,Average household size among owners,2.46741372820851,3.1208838941038515,1.798409514029037
NA,QA/Magnolia,2015,Average household size among owners,2.4526788377469373,3.106142156446375,1.7837431238444528
NA,Redmond,2015,Average household size among owners,2.446656139581325,3.0983810527566287,1.7782245097889589
NA,Renton-East,2015,Average household size among owners,2.6711295785733156,3.3247273064941423,2.0022276617836114
NA,Renton-North,2015,Average household size among owners,2.7855854821066317,3.4391795322690926,2.1166335343326392
NA,Renton-South,2015,Average household size among owners,2.852095706191152,3.50555605282642,2.183088910287599
NA,Sammamish,2015,Average household size among owners,2.6758438840395393,3.329354040450516,2.006870306138409
NA,SE Seattle,2015,Average household size among owners,2.091991057948124,2.7456508646046753,1.4231640132447834
NA,SeaTac/Tukwila,2015,Average household size among owners,2.7335981317977094,3.3870822574494284,2.064608300958797
NA,Shoreline,2015,Average household size among owners,2.196967571415364,2.8503948059914093,1.5279944828753336
NA,Snoqualmie/North Bend/Skykomish,2015,Average household size among owners,2.6413051575243376,3.2948250034157303,1.972376304042831
NA,Vashon Island,2015,Average household size among owners,2.6337377248390927,3.2872965175338678,1.9647618335785975
NA,West Seattle,2015,Average household size among owners,2.2419259772837976,2.8954116833331343,1.5730061814292036
NA,Auburn-North,2016,Average household size among owners,2.6135527932205616,3.2701163768930663,1.9570222640284565
NA,Auburn-South,2016,Average household size among owners,2.4669446099786017,3.1235391239908106,1.8103762473403333
NA,Ballard,2016,Average household size among owners,2.4376454077612957,3.0942061601550903,1.7811620899072733
NA,Beacon/Gtown/S.Park,2016,Average household size among owners,2.3824701173171694,3.038962357666222,1.7259737939648843
NA,Bear Creek/Carnation/Duvall,2016,Average household size among owners,2.466260718707472,3.1210424569249,1.8101852142554131
NA,Bellevue-Central,2016,Average household size among owners,2.8505527241651643,3.5072192953312404,2.1940138505606237
NA,Bellevue-NE,2016,Average household size among owners,2.5391999119288995,3.195904973974706,1.8827910750768333
NA,Bellevue-South,2016,Average household size among owners,3.226002374760347,3.8825440355980803,2.569202764464463
NA,Bellevue-West,2016,Average household size among owners,2.416186876050798,3.073091439766322,1.7598897018848274
NA,Black Diamond/Enumclaw/SE County,2016,Average household size among owners,2.6434502817066936,3.300026851319748,1.986919634258845
NA,Bothell/Woodinville,2016,Average household size among owners,1.9712402876671682,2.6277738460523907,1.314651056111689
NA,Burien,2016,Average household size among owners,2.663812107778352,3.3204207534008834,2.0072980376177476
NA,Capitol Hill/E.lake,2016,Average household size among owners,2.463139481810555,3.119641870277663,1.8066307971535724
NA,Central Seattle,2016,Average household size among owners,2.3946364126237727,3.050534095988115,1.739572688080754
NA,Covington/Maple Valley,2016,Average household size among owners,2.7321942200086635,3.3887914769328327,2.0756783612891567
NA,Delridge,2016,Average household size among owners,2.2881464838804346,2.944735109181117,1.6315855798690948
NA,Des Moines/Normandy Park,2016,Average household size among owners,2.7233102939572396,3.379989107829137,2.0668017565694923
NA,Downtown,2016,Average household size among owners,2.3811619962619632,3.0377046981451614,1.7246539860295238
NA,East Federal Way,2016,Average household size among owners,2.5447523182883076,3.2014029366691905,1.8882909127942047
NA,Fairwood,2016,Average household size among owners,2.7947313799489275,3.451398545072661,2.1382055374006734
NA,Fed Way-Central/Military Rd,2016,Average household size among owners,2.745536053531728,3.402157029604488,2.0889891184370026
NA,Fed Way-Dash Point/Woodmont,2016,Average household size among owners,2.753948411651152,3.410586744860698,2.0974017938576144
NA,Fremont/Greenlake,2016,Average household size among owners,2.44411474891235,3.1006896011489835,1.7876305409803406
NA,Issaquah,2016,Average household size among owners,2.666654503251329,3.323367194581799,2.010186468832634
NA,Kenmore/LFP,2016,Average household size among owners,2.2324440037556674,2.8872593449896655,1.5763268382660733
NA,Kent-East,2016,Average household size among owners,2.785129501434291,3.4417911276668125,2.12862177669946
NA,Kent-SE,2016,Average household size among owners,2.700541219060713,3.357134231417719,2.0440184242850217
NA,Kent-West,2016,Average household size among owners,2.7406273043857223,3.3972712108895253,2.084116400569102
NA,Kirkland,2016,Average household size among owners,2.5410560774875925,3.197575551258534,1.8845136678716248
NA,Kirkland North,2016,Average household size among owners,2.2202427340004434,2.876793358463997,1.563736849172412
NA,Mercer Isle/Pt Cities,2016,Average household size among owners,2.893240613932492,3.5497310252892946,2.2365637676321244
NA,NE Seattle,2016,Average household size among owners,2.427169726014226,3.083075100919976,1.7721885398092647
NA,Newcastle/Four Creeks,2016,Average household size among owners,2.7402432468384075,3.396890605779318,2.083763033928674
NA,North Highline,2016,Average household size among owners,2.7724592152257745,3.4290031460880863,2.115761278670826
NA,North Seattle,2016,Average household size among owners,2.425479613476014,3.081322667068253,1.7704489730109427
NA,NW Seattle,2016,Average household size among owners,2.478231794653395,3.1347522684017064,1.8217012425053074
NA,QA/Magnolia,2016,Average household size among owners,2.463496670450289,3.120015596359492,1.8070202804521194
NA,Redmond,2016,Average household size among owners,2.457472625561997,3.112340252490386,1.8014047339888053
NA,Renton-East,2016,Average household size among owners,2.6819480612839652,3.338628644158087,2.025473898484706
NA,Renton-North,2016,Average household size among owners,2.796403449189689,3.453061521652346,2.1398453412512937
NA,Renton-South,2016,Average household size among owners,2.862913442663269,3.5193816483813722,2.2063100659405612
NA,Sammamish,2016,Average household size among owners,2.6866617744193673,3.3432172989735376,2.030081923619647
NA,SE Seattle,2016,Average household size among owners,2.102809825901268,2.7596090703311424,1.4464422078233357
NA,SeaTac/Tukwila,2016,Average household size among owners,2.7444159432302007,3.400931990383783,2.0878358563848645
NA,Shoreline,2016,Average household size among owners,2.2077854261635985,2.864268640126026,1.5513114710075255
NA,Snoqualmie/North Bend/Skykomish,2016,Average household size among owners,2.652123364057547,3.3087073966871996,1.995628589356496
NA,Vashon Island,2016,Average household size among owners,2.644555883737952,3.30118208257239,1.9879990521395237
NA,West Seattle,2016,Average household size among owners,2.2527442072328117,2.909298301504195,1.596300329882693
NA,Auburn-North,2017,Average household size among owners,2.6477726182238848,3.2968315401053747,1.9911091198072675
NA,Auburn-South,2017,Average household size among owners,2.501164411254295,3.150253393321404,1.8444676143174055
NA,Ballard,2017,Average household size among owners,2.4718655646057046,3.1209157302850645,1.815228503039119
NA,Beacon/Gtown/S.Park,2017,Average household size among owners,2.416689831408228,3.065692363599039,1.7600310482769634
NA,Bear Creek/Carnation/Duvall,2017,Average household size among owners,2.500480693068599,3.1474969511995896,1.8444233151529303
NA,Bellevue-Central,2017,Average household size among owners,2.8847727860231727,3.5339078793737326,2.228129570590319
NA,Bellevue-NE,2017,Average household size among owners,2.5734202520656315,3.2225752522694986,1.9168863310507978
NA,Bellevue-South,2017,Average household size among owners,3.2602216436688343,3.9092685257779407,2.6033403237732506
NA,Bellevue-West,2017,Average household size among owners,2.4504080614139294,3.0997116771409385,1.7939850645380182
NA,Black Diamond/Enumclaw/SE County,2017,Average household size among owners,2.6776701574465114,3.326732126229678,2.0210160514876883
NA,Bothell/Woodinville,2017,Average household size among owners,2.0054600678993055,2.6544982071370624,1.3487138328289654
NA,Burien,2017,Average household size among owners,2.698032255185528,3.3471128471557483,2.041390154514768
NA,Capitol Hill/E.lake,2017,Average household size among owners,2.497359211743898,3.1463636633982137,1.8406932879647098
NA,Central Seattle,2017,Average household size among owners,2.4288554960256703,3.077281146987937,1.773627560254681
NA,Covington/Maple Valley,2017,Average household size among owners,2.7664141287121256,3.4154867053260416,2.1097857070491886
NA,Delridge,2017,Average household size among owners,2.322366280488517,2.971446886076815,1.6656645393036404
NA,Des Moines/Normandy Park,2017,Average household size among owners,2.7575303645513856,3.4066677922746025,2.100911822088755
NA,Downtown,2017,Average household size among owners,2.4153818135758938,3.0644162554677776,1.7587280251223183
NA,East Federal Way,2017,Average household size among owners,2.5789724566355936,3.2280919802189585,1.9223860445457919
NA,Fairwood,2017,Average household size among owners,2.8289514441710093,3.478080178069061,2.1723258875146687
NA,Fed Way-Central/Military Rd,2017,Average household size among owners,2.7797559680614587,3.428855128626087,2.123093339877731
NA,Fed Way-Dash Point/Woodmont,2017,Average household size among owners,2.788168375781182,3.43727905418077,2.1315151546549753
NA,Fremont/Greenlake,2017,Average household size among owners,2.478334623998972,3.1273877529303573,1.821712027381627
NA,Issaquah,2017,Average household size among owners,2.7008747435865144,3.350038522323352,2.044295513252865
NA,Kenmore/LFP,2017,Average household size among owners,2.266664002074886,2.9137023530712747,1.6105787504221372
NA,Kent-East,2017,Average household size among owners,2.8193495502419874,3.468469504207594,2.1627378167976388
NA,Kent-SE,2017,Average household size among owners,2.7347613530817703,3.3838354290041766,2.078120277377301
NA,Kent-West,2017,Average household size among owners,2.774847302943613,3.423951838707368,2.118231767996506
NA,Kirkland,2017,Average household size among owners,2.5752758367390904,3.2242952650257597,1.9186034965471288
NA,Kirkland North,2017,Average household size among owners,2.2544625842371073,2.9035021015295968,1.597802638217333
NA,Mercer Isle/Pt Cities,2017,Average household size among owners,2.9274600156682276,3.5764650683685923,2.2706656100233262
NA,NE Seattle,2017,Average household size among owners,2.461388949302855,3.1098166651914916,1.8062169508330141
NA,Newcastle/Four Creeks,2017,Average household size among owners,2.7744633489761688,3.4235753104480673,2.1178737557854
NA,North Highline,2017,Average household size among owners,2.806678658728488,3.455714343252848,2.149877264815418
NA,North Seattle,2017,Average household size among owners,2.459698648689429,3.1080779380901697,1.8044766810937187
NA,NW Seattle,2017,Average household size among owners,2.512451479485497,3.1614692483784337,1.8557658547291527
NA,QA/Magnolia,2017,Average household size among owners,2.4977167407756813,3.146726715876633,1.8410928821202661
NA,Redmond,2017,Average household size among owners,2.491692763777913,3.138770464495595,1.8356684046142575
NA,Renton-East,2017,Average household size among owners,2.7161682495477324,3.3653109077092127,2.059579462381258
NA,Renton-North,2017,Average household size among owners,2.830623437693175,3.4797492294774948,2.1739688010516565
NA,Renton-South,2017,Average household size among owners,2.8971329852007717,3.546118477052888,2.240405012841932
